 ,Area,Mean,Min,Max,Angle,Length
1,15.385,52.758,12.158,177.443,76.608,65.549
2,9.657,62.235,9.183,220.240,-12.458,41.144
3,13.258,106.662,18.442,193.056,164.641,56.439
4,0.164,65.000,62.000,67.000,-63.435,0.522
5,12.003,92.781,23.709,202.908,140.362,51.260
6,7.311,99.380,11.390,242.693,29.264,31.059
7,12.385,54.539,9.451,180.000,-60.035,52.845
8,9.875,55.847,15.471,156.293,44.326,42.120
9,12.548,70.611,14.652,154.472,-101.850,53.460
10,9.493,95.409,32.565,205.198,-2.317,40.442
11,13.967,96.427,10.953,204.961,12.456,59.563
12,7.693,74.406,13.640,207.872,-80.942,32.641
13,13.258,100.501,26.023,218.780,-6.654,56.439
14,8.456,56.751,24.171,121.263,67.923,36.044
15,12.876,78.552,7.171,190.191,23.839,54.903
16,8.129,84.576,31.726,149.333,150.495,34.621
17,14.840,88.355,19.115,173.708,-21.174,63.373
18,8.729,75.222,22.487,178.540,-96.499,37.144
19,13.367,73.286,26.123,162.774,-13.012,57.056
20,9.657,67.362,8.327,170.271,85.101,41.026
21,13.858,57.658,7.350,194.000,56.624,59.018
22,7.911,78.524,5.875,187.217,-30.828,33.729
23,13.367,91.574,21.728,192.689,63.750,57.035
24,10.039,88.281,33.794,189.199,-8.794,42.780
25,14.731,83.745,17.693,199.215,78.648,62.895
26,9.930,75.859,11.263,209.550,-8.890,42.319
27,12.876,79.986,24.119,170.525,-21.756,54.825
28,10.693,97.023,23.790,203.850,79.958,45.544
29,14.731,97.820,20.998,173.464,-8.552,62.830
30,8.838,103.582,31.333,179.064,81.416,37.559
31,13.476,157.298,51.333,232.111,-19.983,57.413
32,7.311,156.300,53.046,238.032,77.425,31.111
33,12.876,72.057,12.743,169.334,-174.629,54.898
34,9.220,83.653,15.067,174.000,-89.659,39.242
35,10.966,75.043,6.120,207.667,-92.291,46.753
36,10.584,53.626,1.473,221.623,-1.187,45.090
37,11.894,111.832,32.913,204.005,-68.394,50.748
38,10.475,107.744,16.697,230.963,5.711,44.601
39,14.349,85.529,8.164,185.771,-5.906,61.289
40,9.493,90.830,6.006,242.295,-90.993,40.415
41,12.767,90.560,27.500,217.811,20.383,54.321
42,9.711,83.461,28.289,192.765,102.388,41.372
43,12.276,86.707,1.667,247.049,-157.676,52.268
44,11.403,115.806,24.115,229.244,-60.972,48.618
45,14.131,113.585,14.407,198.626,81.304,60.255
46,7.365,109.028,2.294,235.701,-0.855,31.303
47,13.749,75.472,17.383,160.844,69.471,58.613
48,8.347,61.775,10.033,128.218,163.120,35.394
49,10.093,106.139,16.962,224.644,-24.753,42.954
