 ,Area,Mean,Min,Max,Angle,Length
1,14.403,105.948,11.718,240.749,-56.544,62.496
2,12.187,85.354,10.503,198.260,24.897,52.924
3,21.895,143.216,35.000,231.486,157.582,95.164
4,10.077,145.369,54.865,240.687,70.326,43.664
5,17.780,172.083,68.020,232.860,162.860,77.159
6,10.657,122.543,3.778,232.124,70.576,46.276
7,10.710,178.224,20.549,252.024,-33.690,46.378
8,8.811,149.655,29.512,252.635,55.545,38.163
9,11.660,83.610,16.656,161.333,-99.676,50.563
10,9.813,108.372,24.726,227.009,-10.277,42.486
11,14.667,132.763,62.246,220.347,8.306,63.603
12,12.926,105.596,17.821,252.667,-86.482,56.151
13,10.130,113.626,19.899,223.000,-9.363,43.765
14,12.768,91.988,31.979,198.958,54.269,55.459
15,18.835,158.460,9.667,240.322,-56.355,81.670
16,13.823,144.944,10.097,226.435,20.171,59.952
17,14.720,154.181,12.891,238.553,128.435,63.925
18,9.866,155.281,21.555,231.678,43.040,42.741
19,12.240,195.673,92.000,248.055,-161.878,53.170
20,10.499,140.625,35.633,226.555,-68.629,45.384
21,14.878,106.190,17.604,226.929,-179.592,64.545
22,6.753,95.085,7.370,168.903,-93.155,29.215
23,14.667,198.206,63.936,246.492,29.437,63.562
24,12.082,159.152,1.333,240.994,-55.892,52.431
25,15.036,188.087,31.667,248.348,20.155,65.329
26,10.446,150.272,49.000,216.256,-70.737,45.257
27,11.871,97.819,23.120,200.986,-44.096,51.493
28,9.549,105.498,28.538,249.130,27.848,41.305
29,17.569,89.447,0.888,207.947,-100.058,76.282
30,12.240,71.834,1.036,177.879,-17.413,52.960
31,15.458,105.801,23.725,237.959,-124.831,67.159
32,13.559,130.594,28.065,228.479,-39.289,58.762
33,11.871,138.377,18.943,227.025,-154.921,51.481
34,8.389,135.617,50.667,213.410,125.707,36.207
35,8.916,182.081,18.333,245.837,46.444,38.668
36,7.650,183.382,55.194,252.204,149.514,33.051
37,14.561,131.030,3.038,210.818,-145.502,63.266
38,7.967,148.537,56.324,213.894,-51.221,34.473
39,13.454,87.466,8.659,212.000,-92.029,58.379
40,8.916,92.036,29.595,193.595,1.705,38.606
41,11.765,143.871,7.233,212.421,-23.097,50.941
42,11.132,165.717,53.442,220.984,57.821,48.306
43,13.031,66.470,2.642,167.754,66.985,56.400
44,7.492,62.842,3.783,217.789,-29.846,32.308
45,11.871,136.021,32.283,231.333,-6.143,51.517
46,6.753,130.330,80.235,200.895,-83.660,29.119
47,17.410,100.098,1.667,216.914,-38.959,75.619
48,9.549,133.593,20.129,227.736,35.279,41.361
49,15.564,97.115,4.289,214.952,137.897,67.490
50,13.559,130.057,4.724,250.554,41.522,58.904
51,13.506,66.550,1.501,195.333,179.551,58.574
52,9.866,75.686,3.547,182.177,-78.207,42.706
53,17.516,111.782,28.114,207.088,83.411,76.072
54,8.705,113.422,19.949,188.703,-12.680,37.670
55,9.391,138.372,10.958,218.138,30.630,40.575
56,6.859,139.827,55.229,250.945,-58.276,29.704
57,12.662,122.661,4.452,190.909,-165.208,54.878
58,9.233,91.879,2.526,224.826,-68.443,40.009
59,16.514,60.382,2.424,181.143,-130.182,71.554
60,11.660,71.104,10.417,173.239,-37.442,50.627
61,12.240,89.393,5.270,217.463,15.537,53.164
62,8.125,81.252,3.000,194.189,-75.237,35.155
63,15.669,122.894,2.550,224.885,-153.089,68.003
64,7.439,118.745,36.520,213.030,-55.744,32.237
65,14.298,75.644,1.667,168.152,-126.573,62.064
66,9.813,76.127,5.829,158.876,-33.089,42.494
67,13.454,128.825,21.387,229.603,-26.867,58.450
68,9.497,109.960,17.767,193.449,55.954,41.027
69,11.132,88.060,10.381,215.029,-87.818,48.271
70,9.286,95.234,16.091,234.627,-1.964,40.220
71,11.607,150.163,31.332,245.015,-108.600,50.409
72,13.348,116.482,3.173,246.966,-17.788,57.894
73,16.725,92.137,16.107,221.212,-124.695,72.635
74,9.813,119.276,22.459,242.578,-32.400,42.439
75,13.928,167.016,8.333,232.264,-78.818,60.408
76,10.235,146.654,24.667,244.121,5.060,44.274
77,15.564,93.609,13.129,225.926,32.770,67.473
78,11.924,84.547,2.396,202.950,-62.526,51.778
79,10.446,57.961,1.651,169.935,-173.019,45.356
80,6.806,60.063,7.057,230.158,-80.096,29.379
81,13.348,185.641,17.405,240.500,-0.682,57.887
82,9.338,154.502,34.333,231.167,-87.397,40.468
83,10.552,115.048,49.501,179.183,69.747,45.783
84,6.489,121.284,38.133,200.290,-12.325,27.978
85,14.403,137.402,21.000,224.589,-111.371,62.403
86,14.509,133.591,13.980,219.899,-24.600,62.903
87,12.187,145.714,8.000,211.302,159.356,52.773
88,9.655,138.711,37.287,217.696,-112.910,41.893
89,14.825,59.553,1.469,184.000,86.513,64.203
90,14.350,52.513,6.320,172.667,-4.236,62.187
91,12.451,145.887,31.068,196.822,-13.799,53.927
92,9.919,136.967,28.480,204.986,-96.442,42.994
93,14.245,105.653,1.356,220.346,106.414,61.779
94,11.396,69.552,12.776,170.278,15.909,49.440
95,14.614,190.305,40.000,250.422,-7.279,63.447
96,13.770,175.291,28.364,240.044,-95.294,59.745
97,13.243,96.358,26.739,243.949,82.420,57.466
98,9.391,104.148,30.508,222.923,-11.755,40.588
99,16.039,89.128,18.408,215.370,157.671,69.527
100,12.082,86.681,3.806,212.814,71.882,52.444
101,13.928,165.807,6.130,247.955,-154.312,60.408
102,12.029,136.059,33.724,227.906,-56.310,52.175
103,17.569,134.334,36.267,216.372,65.985,76.192
104,8.916,120.108,62.500,208.013,-28.393,38.643
105,13.823,123.024,25.333,230.533,101.482,60.002
106,11.396,104.314,28.335,225.813,23.234,49.493
107,10.868,194.781,98.115,241.934,-143.746,46.998
108,7.334,166.013,10.609,225.738,-40.872,31.591
109,14.561,68.751,1.044,208.000,-179.167,63.172
110,8.072,89.914,10.963,188.000,-83.202,34.929
111,18.044,140.501,58.660,219.716,-160.980,78.232
112,8.178,132.109,23.017,224.567,-66.606,35.288
113,17.674,114.660,26.272,208.436,-96.870,76.810
114,16.672,113.412,25.547,206.938,-14.920,72.263
