 ,Area,Mean,Min,Max,Angle,Length
1,11.200,165.927,0.333,250.787,82.435,53.703
2,8.259,155.528,34.932,247.568,-9.067,39.589
3,10.941,101.439,16.217,219.000,61.100,52.495
4,6.400,104.452,37.999,201.569,-12.614,30.472
5,13.665,152.615,29.697,226.652,-31.214,65.407
6,6.400,138.967,39.961,221.671,51.645,30.496
7,10.681,82.548,24.304,194.667,156.771,51.143
8,8.346,91.461,18.885,198.082,57.963,39.985
9,9.254,135.348,43.341,232.998,179.462,44.295
10,0.259,114.244,72.600,158.000,-21.801,1.120
11,11.503,128.707,27.501,212.613,122.189,55.041
12,6.486,153.705,9.187,209.711,38.720,30.918
13,8.432,141.471,28.487,240.298,-164.460,40.362
14,9.341,125.354,20.953,222.671,-67.257,44.645
15,9.211,127.361,28.278,224.580,-87.030,44.145
16,8.476,109.255,18.268,218.470,5.008,40.497
17,8.519,156.305,5.381,238.151,-103.894,40.701
18,7.568,144.894,35.000,221.834,162.607,36.174
19,11.892,135.695,41.001,206.986,24.132,56.966
20,7.568,110.699,25.967,221.219,-76.684,36.115
21,10.378,100.572,3.981,230.590,-32.158,49.618
22,9.081,73.834,0.122,225.240,46.359,43.390
23,12.757,127.398,18.933,232.246,42.379,61.087
24,8.432,123.404,13.890,236.198,-44.582,40.291
25,13.492,182.270,25.773,237.803,88.158,64.706
26,7.178,128.882,10.042,230.061,0.347,34.312
27,13.189,121.590,13.924,185.879,52.753,63.218
28,7.222,124.206,22.164,218.235,-39.629,34.560
29,12.108,97.900,2.066,197.472,62.241,58.043
30,9.254,87.049,1.462,184.859,-27.046,44.362
31,11.027,108.558,17.899,199.551,-147.373,52.839
32,8.692,104.124,12.434,199.387,-62.028,41.676
33,10.941,51.285,2.704,195.214,46.287,52.360
34,8.822,71.391,1.250,178.253,-41.610,42.275
35,12.627,106.568,2.288,206.505,128.998,60.472
36,8.908,97.642,3.488,188.043,43.025,42.668
37,11.070,160.278,14.799,221.920,-32.816,52.952
38,8.649,136.287,29.357,233.819,84.806,41.344
39,12.368,95.607,18.375,195.486,-11.113,59.339
40,9.211,74.714,10.849,179.418,-92.431,44.125
41,7.481,136.754,43.000,209.558,168.951,35.807
42,9.211,111.206,18.000,185.755,-89.730,44.086
43,12.584,106.897,28.437,191.115,-2.961,60.386
44,8.086,112.708,5.892,206.667,-88.768,38.688
45,12.281,154.822,5.333,248.942,-154.702,58.882
46,7.914,143.594,30.479,220.858,-58.228,37.914
47,10.378,105.497,1.471,207.519,12.061,49.759
48,6.832,86.705,3.351,177.780,-72.951,32.626
49,11.632,123.778,59.659,208.930,158.517,55.646
50,6.789,113.227,19.000,183.333,75.518,32.431
51,10.681,86.783,8.085,218.785,-146.957,51.103
52,6.746,87.979,31.143,198.953,-61.125,32.297
53,14.054,104.794,5.185,192.510,-48.131,67.299
54,10.465,106.739,1.333,230.713,27.947,50.141
55,10.508,83.189,2.891,218.914,13.634,50.285
56,8.130,87.374,5.013,177.000,-81.091,38.941
57,11.114,147.689,36.079,206.887,-130.407,53.253
58,7.870,113.255,15.354,185.331,-33.250,37.548
59,11.373,87.971,7.597,205.654,-19.404,54.457
60,8.000,105.197,25.623,226.688,85.959,38.358
61,11.157,127.250,35.509,227.099,-127.405,53.404
62,6.789,120.642,40.037,254.264,-29.518,32.499
63,9.643,115.082,40.283,186.711,133.176,46.195
64,6.141,112.032,43.952,176.532,27.474,29.298
65,11.589,142.093,16.031,219.606,6.672,55.483
66,5.881,149.400,2.000,226.000,-61.152,28.015
67,12.065,132.942,35.706,241.190,-73.715,57.843
68,8.216,93.791,26.679,205.025,24.669,39.360
69,9.686,95.796,3.733,193.529,-160.916,46.429
70,8.259,76.030,3.657,219.890,-72.232,39.524
71,9.168,95.024,1.667,207.333,180.000,43.877
72,6.659,110.305,19.667,236.000,-90.000,31.816
73,12.670,50.689,2.381,213.304,-128.323,60.699
74,7.265,70.767,1.445,208.383,-36.254,34.813
75,12.022,128.609,57.038,210.453,-103.383,57.500
76,7.611,125.326,5.323,210.082,-6.232,36.398
77,12.800,182.765,15.627,247.870,19.602,61.366
78,7.654,160.994,52.994,233.040,-75.885,36.667
79,9.297,101.923,9.658,196.090,-72.072,44.587
80,7.654,117.177,24.364,226.884,21.620,36.685
81,10.854,77.761,5.581,199.333,-2.977,52.058
82,7.351,96.204,12.852,220.166,-86.952,35.193
83,9.427,111.055,17.115,209.190,-142.287,45.213
84,6.876,110.057,15.365,249.675,-19.239,32.817
85,8.562,97.067,29.322,181.403,75.330,41.057
86,8.259,112.848,25.597,214.266,-16.815,39.537
87,9.514,115.451,14.155,217.126,-88.692,45.553
88,6.659,115.039,7.333,208.150,12.854,31.781
89,11.632,120.393,36.568,201.886,14.504,55.632
90,7.741,111.749,19.916,186.652,-78.311,36.950
91,9.859,107.055,2.592,199.000,91.766,47.227
92,8.605,112.743,51.449,233.667,3.756,41.263
93,9.859,136.870,70.048,204.904,-165.475,47.260
94,6.097,158.294,26.908,240.731,-75.964,29.152
