 ,Area,Mean,Min,Max,Angle,Length
1,11.877,104.540,16.947,210.507,-53.704,58.529
2,7.959,108.658,22.023,212.998,34.182,39.195
3,8.489,87.459,3.018,235.490,126.731,41.718
4,5.755,109.584,46.074,195.073,28.025,28.378
5,8.775,90.218,17.650,203.593,-86.124,43.332
6,5.183,72.898,17.730,187.802,4.538,25.535
7,9.632,159.109,28.110,235.555,-6.098,47.542
8,6.204,165.715,24.128,243.016,-90.190,30.405
9,8.489,124.738,45.540,218.277,82.360,41.786
10,6.367,79.570,32.000,229.213,4.810,31.323
11,10.326,122.249,33.005,225.462,9.705,50.932
12,7.959,110.584,13.205,192.470,-87.780,39.121
13,8.938,117.253,27.587,208.931,115.152,43.967
14,7.265,88.301,23.243,164.189,25.115,35.699
15,10.448,72.480,5.472,207.977,-115.459,51.462
16,7.387,50.954,4.447,230.076,-15.814,36.325
17,9.509,152.782,11.612,246.347,-159.025,46.842
18,6.857,116.718,8.699,219.331,-70.913,33.670
19,8.775,96.477,7.513,196.641,-38.157,43.163
20,5.183,118.061,32.189,193.081,31.236,25.517
21,8.938,99.676,4.185,220.381,83.558,44.117
22,6.857,90.025,9.801,235.197,-7.210,33.803
23,12.081,105.534,7.351,225.825,-117.736,59.687
24,7.754,97.021,2.190,237.302,-19.104,38.270
25,11.428,58.041,1.081,132.587,31.809,56.341
26,7.673,55.824,3.455,218.044,-51.292,37.798
27,11.183,64.507,10.716,179.532,-33.516,55.247
28,8.081,73.450,2.728,202.568,45.000,39.713
29,8.489,62.972,1.000,152.498,-2.766,41.867
30,8.693,59.444,2.350,159.499,-95.415,42.818
31,10.122,73.269,0.333,209.456,41.383,49.812
32,6.816,69.269,1.508,160.001,-48.166,33.621
33,7.795,165.772,6.667,246.607,-161.565,38.331
34,5.959,118.062,25.271,218.829,-71.440,29.196
35,6.775,58.922,7.482,157.267,154.209,33.432
36,4.857,73.792,19.254,168.491,52.549,23.921
37,9.101,93.605,19.609,215.727,172.491,44.829
38,7.428,95.091,10.592,185.000,85.236,36.490
39,8.856,99.646,3.333,222.979,153.080,43.729
40,7.469,89.795,14.245,229.065,70.367,36.678
41,8.326,130.895,20.050,238.971,47.992,41.054
42,6.204,124.746,2.333,193.443,-35.582,30.554
43,10.693,111.959,6.163,219.460,-11.482,52.774
44,6.367,109.156,1.496,241.932,-95.194,31.240
45,11.387,126.736,11.264,234.163,44.271,56.145
46,7.387,118.028,1.667,243.833,-37.569,36.448
47,11.020,114.400,6.699,230.650,20.256,54.266
48,6.938,72.825,0.845,215.077,-70.278,34.123
49,11.060,133.563,39.333,240.504,-14.345,54.633
50,10.448,111.733,7.000,186.556,87.754,51.555
51,10.571,68.111,1.527,206.186,-10.265,52.148
52,7.836,57.190,5.839,247.803,-88.500,38.600
53,11.101,159.865,14.584,249.376,88.098,54.778
54,8.530,132.184,4.438,239.830,-5.244,41.994
55,11.468,135.586,17.178,245.107,-29.313,56.532
56,8.489,64.651,2.652,176.055,60.461,41.797
57,9.346,173.915,36.292,241.498,-67.032,46.078
58,6.000,161.279,3.333,243.350,9.849,29.526
59,9.428,124.504,6.149,206.732,-34.174,46.395
60,6.448,92.934,7.699,216.302,49.399,31.663
61,6.857,77.740,1.667,170.892,11.377,33.796
62,7.469,76.810,26.727,167.663,-74.055,36.769
63,9.265,84.539,17.669,204.617,133.926,45.720
