 ,Area,Mean,Min,Max,Angle,Length
1,12.975,99.859,39.763,223.000,-37.921,53.071
2,7.643,113.159,43.860,233.765,41.522,31.210
3,17.892,120.228,38.001,202.827,-132.440,73.221
4,10.842,110.487,38.607,240.665,135.223,44.233
5,12.679,91.586,9.547,233.291,-103.841,51.891
6,8.946,97.385,33.667,254.444,164.578,36.612
7,16.411,91.385,33.333,207.000,-167.021,67.192
8,0.711,71.404,58.394,86.121,-5.194,2.688
9,11.020,93.911,13.000,161.017,-17.945,45.030
10,7.406,124.456,35.808,197.743,61.169,30.285
11,12.205,121.775,54.867,243.362,-106.137,49.917
12,12.205,126.021,53.087,185.126,-14.104,49.943
13,17.655,113.835,24.115,200.524,50.194,72.240
14,12.323,89.991,30.969,198.849,135.978,50.436
15,17.300,130.502,49.069,217.000,-160.320,70.830
16,8.709,119.180,52.514,234.809,110.925,35.440
17,19.847,101.226,36.197,222.856,-171.554,81.204
18,11.731,79.333,34.928,204.258,97.883,47.917
19,14.041,97.659,39.809,226.511,153.000,57.368
20,10.190,99.583,30.350,184.318,70.504,41.572
21,19.373,115.133,52.667,235.381,-147.381,79.471
22,10.960,111.462,58.863,210.250,127.493,44.789
23,12.560,81.712,13.747,221.128,128.279,51.471
24,9.124,59.629,7.540,164.332,37.842,37.295
25,12.027,82.658,5.188,210.345,102.590,49.132
26,9.361,84.037,15.135,208.523,6.582,38.223
27,18.722,159.498,43.672,246.907,30.060,76.776
28,11.494,134.680,12.193,211.501,120.811,47.045
29,13.982,123.931,50.229,208.417,167.445,57.105
30,11.375,137.397,21.429,213.000,89.100,46.496
31,16.411,92.408,1.640,205.569,134.853,67.296
32,0.296,165.675,134.000,180.854,-45.000,1.033
33,14.456,109.820,27.668,232.667,155.225,59.245
34,12.323,120.170,33.599,198.322,51.470,50.406
35,12.975,98.433,33.532,225.510,32.229,52.944
36,9.716,89.093,25.644,213.000,124.472,39.563
37,16.174,103.830,27.554,221.586,-124.041,66.092
38,9.776,91.353,24.411,227.377,146.407,40.032
39,15.167,165.144,65.304,242.667,128.941,61.962
40,9.953,141.216,40.009,235.377,37.694,40.604
41,17.063,126.129,32.400,252.909,139.377,69.910
42,10.072,76.837,23.119,158.865,51.976,41.095
43,17.063,70.136,20.430,151.865,-52.492,69.959
44,10.723,59.181,13.500,135.926,28.129,43.884
45,12.856,99.876,47.037,185.447,-25.736,52.691
46,10.960,97.083,31.916,213.971,56.051,44.893
47,14.337,78.996,17.168,238.805,-148.424,58.569
48,9.302,89.200,14.538,179.564,131.878,37.921
49,12.382,175.850,52.459,241.087,-140.866,50.521
50,10.131,163.056,51.968,231.295,138.814,41.399
51,14.219,97.421,20.366,213.707,28.496,58.161
52,9.183,115.634,31.549,204.606,123.587,37.400
53,12.442,130.400,14.266,232.129,-53.952,50.877
54,9.894,136.284,9.693,221.428,31.201,40.408
55,13.804,79.755,13.274,193.777,115.017,56.407
56,13.626,116.439,36.459,250.808,29.030,55.676
57,18.781,161.406,31.703,252.190,75.524,76.924
58,14.752,153.628,28.333,234.180,-11.853,60.436
59,14.930,183.312,1.667,244.016,151.390,60.997
60,8.531,145.998,33.798,250.667,69.163,34.899
61,13.330,97.746,37.065,214.548,-40.101,54.414
62,10.723,97.679,30.964,168.000,57.724,43.759
63,13.804,95.128,12.761,193.105,73.443,56.373
64,8.294,88.707,35.480,243.307,178.764,33.841
65,8.354,113.723,43.572,215.332,-27.112,34.182
66,7.998,87.546,31.567,214.333,61.902,32.559
67,13.093,112.302,38.896,221.100,152.618,53.453
68,8.650,126.186,34.599,235.438,66.801,35.220
69,14.219,118.746,31.031,225.747,-114.523,58.056
70,10.427,105.269,52.596,209.606,-16.574,42.665
71,13.626,92.088,25.072,238.492,-11.605,55.660
72,9.183,82.954,6.587,224.172,107.021,37.419
73,17.951,108.388,21.573,224.968,-146.889,73.520
74,10.842,103.057,21.297,252.000,-60.060,44.380
75,14.811,99.294,16.783,190.173,95.069,60.601
76,11.671,95.588,30.989,230.230,21.584,47.640
77,12.679,72.764,13.168,179.886,-52.808,51.943
78,7.524,82.796,2.000,207.962,24.331,30.720
79,13.153,92.620,23.598,223.865,-51.785,53.905
80,10.960,87.064,2.884,231.710,30.054,44.713
81,16.826,78.214,15.435,216.875,41.987,68.768
82,9.065,68.446,22.198,230.183,-38.073,37.103
83,10.901,78.376,36.546,210.366,1.565,44.560
84,9.716,86.366,24.146,196.111,-95.290,39.600
85,13.745,75.117,2.959,185.262,-26.787,56.169
86,12.086,75.528,13.374,237.398,-64.065,49.531
87,14.278,116.546,25.067,217.217,-19.493,58.354
88,13.330,111.007,2.906,222.667,90.256,54.523
89,17.477,93.515,19.965,208.310,-46.242,71.444
90,13.330,98.250,21.660,184.266,23.131,54.525
91,16.648,104.935,23.073,200.306,-37.606,68.207
92,10.546,78.779,16.299,172.333,45.000,43.028
93,14.930,118.392,28.731,210.659,117.790,61.081
94,10.012,113.727,30.375,217.708,21.233,40.998
95,14.930,103.730,25.183,214.055,149.546,60.990
96,9.302,100.710,35.834,191.964,33.996,37.873
97,13.923,75.340,19.231,216.469,52.983,57.005
98,12.086,58.094,5.509,203.017,-35.177,49.433
99,11.020,88.795,32.584,154.256,86.289,45.124
100,7.702,117.078,39.109,185.755,-0.888,31.403
101,9.598,76.423,34.821,170.534,17.758,39.104
102,9.124,75.273,25.282,164.667,104.763,37.254
103,12.856,96.102,25.352,159.462,-94.786,52.515
104,8.768,84.022,24.327,188.857,2.337,35.810
105,12.086,135.033,44.473,243.070,-9.369,49.339
106,9.716,108.301,26.416,210.320,-97.734,39.793
107,12.738,128.099,39.017,239.902,113.935,52.196
108,11.138,110.512,28.448,183.589,20.664,45.524
109,14.574,147.413,50.922,216.268,133.014,59.587
110,10.664,155.977,62.646,251.133,44.774,43.545
111,13.686,120.964,45.413,221.418,49.399,56.102
112,9.242,121.913,44.000,216.292,158.062,37.786
113,13.034,95.301,30.626,186.061,-115.745,53.235
114,10.664,112.674,27.375,207.520,-23.703,43.596
115,13.982,124.804,50.125,240.584,-46.035,57.151
116,10.486,87.364,15.851,202.316,49.151,42.796
117,14.752,116.384,42.333,211.199,-140.727,60.369
118,9.894,114.906,47.655,198.240,-46.469,40.288
119,12.027,126.209,43.000,219.077,106.998,49.123
120,8.650,115.358,32.177,224.701,20.556,35.354
121,16.885,122.387,32.667,237.810,49.136,69.197
122,11.908,107.926,23.524,202.513,149.085,48.798
123,12.679,112.666,4.620,253.258,48.233,51.888
124,8.531,124.335,35.606,253.232,-29.249,34.871
125,13.804,124.196,29.954,200.311,-67.190,56.508
126,12.086,128.039,36.000,200.215,16.023,49.382
127,13.093,92.550,42.617,212.705,-67.280,53.568
128,12.086,114.124,32.725,224.594,21.644,49.493
129,15.167,104.789,32.194,240.522,-64.440,62.056
130,7.465,87.553,30.832,207.797,12.031,30.362
131,14.337,131.744,41.355,223.024,123.163,58.735
132,8.828,135.464,4.584,191.667,25.530,36.145
133,12.560,103.274,39.107,188.333,25.837,51.383
134,9.835,103.670,43.060,194.672,120.904,40.282
135,15.404,119.381,25.823,248.187,-104.789,62.936
136,10.723,92.176,26.342,196.765,-12.184,43.826
137,14.989,170.563,48.830,243.917,59.153,61.238
138,12.916,131.903,47.114,217.958,159.228,52.846
139,15.700,136.785,48.005,223.667,99.819,64.226
140,9.479,129.338,52.667,214.667,0.000,38.701
141,12.856,117.786,8.352,199.738,-3.708,52.686
142,9.835,95.872,16.476,225.648,-97.640,40.276
143,10.960,171.735,88.780,234.258,69.990,44.814
144,12.382,168.463,109.182,231.509,-34.834,50.709
145,11.790,135.841,10.008,247.240,120.964,48.255
146,9.302,124.261,7.581,206.297,36.649,37.923
