 ,Area,Mean,Min,Max,Angle,Length
1,8.984,121.501,26.890,221.966,-109.696,49.427
2,6.197,103.640,24.031,188.811,-17.953,34.071
3,10.295,155.529,70.035,217.625,133.061,56.753
4,6.656,107.767,27.919,212.028,42.597,36.651
5,8.164,130.949,27.798,218.667,83.762,44.991
6,6.328,140.398,50.927,198.979,-2.684,34.804
7,7.869,131.823,41.609,215.008,-111.312,43.343
8,7.180,99.433,11.718,176.667,-19.601,39.403
9,9.443,160.489,74.199,227.177,-46.975,52.014
10,7.279,125.260,9.465,212.880,29.231,40.046
11,10.951,120.863,25.389,214.705,157.975,60.356
12,7.967,101.622,18.446,190.087,53.415,43.747
13,8.590,154.638,38.912,250.537,125.028,47.320
14,6.918,129.795,39.583,222.522,45.193,38.027
15,11.967,83.019,8.001,239.785,-34.606,65.998
16,0.230,25.772,11.000,49.000,-38.660,1.159
17,9.115,117.073,40.672,198.169,12.933,50.162
18,6.000,110.593,28.643,211.770,-71.764,32.982
19,8.164,99.998,1.104,197.356,53.871,44.837
20,7.967,107.768,21.847,232.055,-40.139,43.818
21,10.852,153.828,4.333,237.759,-49.059,59.687
22,6.328,142.398,45.391,208.694,36.334,34.840
23,9.246,139.877,5.828,228.084,136.299,50.844
24,9.377,105.382,4.549,187.227,29.895,51.589
25,10.459,76.417,10.615,172.985,-127.195,57.509
26,6.787,74.551,0.333,211.237,-31.535,37.390
27,11.410,114.342,6.243,214.864,109.898,62.777
28,8.525,107.689,6.374,217.557,17.526,46.902
29,9.115,98.853,6.797,211.017,156.584,50.120
30,6.787,106.215,39.659,196.634,56.079,37.314
31,9.508,79.871,7.882,161.667,-160.373,52.290
32,6.918,75.171,8.447,164.667,-69.924,37.979
33,8.361,127.589,51.370,221.212,-32.316,46.065
34,6.066,112.963,28.250,208.129,42.357,33.325
35,10.328,154.850,1.902,227.552,-173.781,56.829
36,7.607,91.756,3.324,206.751,-83.797,41.892
37,13.180,90.051,2.756,188.369,-43.283,72.630
38,9.672,108.879,20.240,190.472,37.260,53.236
39,10.918,135.742,3.210,226.070,155.056,60.109
40,7.148,108.142,14.902,230.683,64.967,39.369
41,9.672,78.823,2.379,165.150,129.056,53.165
42,9.705,101.367,13.014,193.864,37.142,53.380
43,9.574,129.636,13.561,221.003,108.248,52.622
44,6.098,138.647,71.421,236.815,8.393,33.495
45,9.410,106.728,17.983,197.209,-123.024,51.831
46,7.016,99.441,0.437,202.069,148.023,38.637
47,8.984,65.132,10.476,217.667,-174.540,49.476
48,0.164,19.500,17.667,20.833,-14.036,0.747
49,9.148,79.160,5.629,180.864,56.139,50.371
50,6.852,54.339,2.102,184.484,143.791,37.702
51,12.754,72.571,1.365,203.000,-117.951,70.309
52,9.213,79.088,21.957,202.667,-32.612,50.731
53,9.213,153.020,54.785,231.221,-59.493,50.650
54,5.607,174.601,74.833,245.125,24.611,30.870
55,13.574,91.784,0.667,209.522,173.185,74.768
56,7.869,69.803,14.703,172.656,-93.846,43.192
57,8.131,85.326,1.599,225.497,-74.501,44.721
58,6.000,67.082,4.130,223.311,8.842,32.985
59,12.295,113.604,10.592,210.510,44.242,67.737
60,7.672,98.899,30.714,191.248,135.174,42.124
61,11.836,82.983,2.889,149.277,55.516,65.242
62,7.508,94.975,21.373,207.031,-27.466,41.223
63,10.557,162.056,28.548,241.063,-32.403,58.119
64,8.787,138.146,29.604,225.790,57.084,48.316
65,9.311,73.018,2.449,184.920,-119.192,51.232
66,6.689,77.689,0.541,241.408,-18.703,36.704
67,9.049,94.122,9.818,218.680,67.075,49.740
68,8.262,98.430,12.644,184.467,-16.699,45.371
69,8.623,87.353,4.191,197.074,93.059,47.508
70,8.000,124.565,17.444,238.037,0.472,44.002
71,8.197,151.891,21.000,236.261,129.306,45.164
72,8.066,120.383,10.547,240.978,40.195,44.329
73,8.885,106.862,35.873,193.733,-4.040,48.830
74,7.410,106.808,10.175,252.403,-94.848,40.706
75,12.623,95.886,5.104,216.089,177.465,69.600
76,8.590,114.620,12.031,227.276,-87.149,47.318
77,11.869,98.665,2.333,210.448,-154.782,65.448
78,7.574,66.581,7.810,154.333,-74.396,41.736
79,8.590,104.605,29.156,229.559,-21.069,47.347
80,6.328,116.374,25.096,199.292,67.311,34.738
81,9.508,86.810,17.041,218.723,34.570,52.336
82,5.934,67.628,1.500,175.676,-42.979,32.670
83,9.180,133.972,22.970,250.455,-43.255,50.470
84,0.393,123.233,109.333,148.667,-52.125,2.065
85,9.607,134.800,66.879,223.657,-42.776,52.791
86,11.508,84.611,10.997,220.667,56.901,63.331
87,8.000,96.472,33.006,205.444,115.828,44.055
88,5.803,135.434,13.584,238.480,27.728,31.912
89,9.902,141.586,41.286,255.000,131.902,54.495
90,6.885,96.536,29.788,255.000,32.471,37.774
