 ,Area,Mean,Min,Max,Angle,Length
1,13.963,103.332,28.551,242.860,98.746,54.137
2,9.728,88.636,25.839,223.115,22.166,37.500
3,13.103,108.194,6.652,199.234,146.149,50.800
4,10.985,109.369,50.022,208.667,42.297,42.430
5,21.309,135.520,36.815,252.626,-179.108,82.587
6,13.699,123.985,28.000,224.374,76.504,52.911
7,19.654,104.029,14.608,231.524,128.418,76.173
8,16.941,119.390,21.333,191.672,33.815,65.640
9,14.228,93.512,49.093,206.567,-65.956,54.930
10,13.368,103.159,41.667,198.176,18.525,51.819
11,16.213,141.607,13.728,231.609,-162.309,62.644
12,12.243,127.621,3.372,222.062,-76.795,47.298
13,16.676,119.304,57.644,202.109,71.205,64.674
14,11.449,104.084,20.110,212.232,-24.334,44.326
15,16.809,130.258,24.117,251.000,-1.811,65.116
16,12.243,123.484,13.130,239.975,-90.623,47.336
17,15.221,130.840,23.171,245.153,131.280,58.878
18,10.985,150.274,14.096,227.739,45.000,42.565
19,13.368,108.053,21.938,179.960,127.098,51.604
20,10.787,113.930,53.185,208.948,31.329,41.560
21,13.699,121.763,30.731,218.869,111.337,53.026
22,10.654,89.161,35.542,196.057,11.870,41.270
23,15.684,70.324,22.091,191.381,-12.976,60.718
24,0.397,52.660,33.667,83.333,-36.870,1.286
25,13.765,83.967,37.678,186.667,-151.456,53.298
26,12.838,113.216,27.772,234.718,93.853,49.761
27,17.140,165.301,31.310,231.868,92.663,66.442
28,10.919,153.582,14.077,230.380,1.048,42.196
29,11.779,127.219,19.716,227.639,84.161,45.512
30,8.603,129.086,5.000,224.078,-3.991,33.266
31,12.441,138.754,36.445,225.613,50.194,48.220
32,9.265,89.192,12.032,216.061,141.147,35.676
33,11.184,112.458,21.487,217.003,-55.649,43.311
34,9.794,79.239,15.114,201.561,31.633,37.767
35,16.412,102.819,31.249,193.000,166.640,63.457
36,10.390,127.814,55.667,205.783,65.739,40.068
37,19.125,116.290,25.354,215.630,49.787,74.111
38,13.301,109.778,11.187,214.461,158.942,51.548
39,14.559,69.632,22.898,196.675,8.647,56.465
40,11.184,62.031,6.619,161.381,91.364,43.230
41,13.831,103.142,21.155,182.800,76.964,53.603
42,11.647,99.370,30.544,197.137,155.339,45.007
43,11.250,87.667,24.368,208.667,172.875,43.554
44,9.529,87.724,27.874,184.697,-88.798,36.795
45,20.449,66.086,3.558,230.000,13.720,79.176
46,0.397,90.778,68.000,96.467,-21.801,1.385
47,16.875,88.675,23.724,201.667,-117.979,65.250
48,12.110,56.102,4.397,195.320,154.564,46.717
49,19.654,138.222,39.189,230.932,-73.097,76.088
50,11.449,135.090,40.857,196.217,9.681,44.364
51,12.904,101.879,57.601,203.796,140.232,49.867
52,12.574,125.134,62.511,219.136,46.931,48.595
53,15.949,69.853,21.794,209.333,-160.811,61.831
54,10.390,60.917,1.480,199.000,-73.195,40.040
55,16.015,87.527,21.409,174.536,156.520,61.984
56,10.919,89.925,15.482,198.000,79.445,42.130
57,12.706,133.144,30.677,221.449,134.151,49.119
58,11.779,142.219,52.600,235.343,45.917,45.481
59,17.868,121.398,34.157,219.960,32.863,69.215
60,13.566,94.669,26.961,231.315,124.393,52.373
61,17.272,113.337,24.362,221.968,69.960,66.814
62,14.360,92.631,31.815,229.609,172.020,55.589
63,7.015,138.141,66.644,234.680,28.523,26.936
64,5.559,94.318,57.818,178.000,139.399,21.345
65,15.022,96.576,25.498,229.891,-65.934,58.038
66,13.037,80.674,7.084,242.055,26.304,50.505
67,13.566,151.504,63.699,232.824,54.593,52.393
68,9.529,117.441,25.209,212.608,149.657,36.664
69,21.110,133.147,49.243,218.000,17.408,81.687
70,10.191,120.098,55.400,184.872,-70.145,39.385
71,8.537,114.420,24.136,202.930,-96.291,32.868
72,6.882,113.609,53.761,202.502,-4.441,26.576
73,11.912,128.708,50.093,220.750,-166.119,46.108
74,12.110,143.674,55.959,253.929,145.524,46.809
75,19.456,105.830,27.421,204.089,153.260,75.470
76,11.449,96.656,39.569,244.204,59.551,44.164
77,14.956,95.465,31.349,191.000,80.789,57.855
78,9.860,107.651,47.830,208.855,170.665,38.062
79,19.654,110.407,19.636,211.278,-125.245,76.227
80,14.824,129.920,37.642,220.333,145.954,57.436
81,16.809,154.594,31.455,232.576,-45.960,65.130
82,10.721,140.449,43.599,245.606,37.937,41.424
83,15.485,70.844,10.977,205.775,-11.889,59.938
84,7.809,89.435,9.688,171.637,74.189,30.212
85,16.676,54.336,12.586,162.227,-61.189,64.590
86,12.971,48.295,15.514,119.697,27.485,50.166
