 ,Area,Mean,Min,Max,Angle,Length
1,17.171,125.352,46.675,234.313,-131.693,73.832
2,10.464,85.938,32.089,194.321,-40.601,44.849
3,8.586,82.891,2.058,223.921,-143.418,36.925
4,7.888,45.589,2.884,121.252,126.634,33.774
5,13.254,88.394,18.337,232.537,-73.479,57.023
6,10.839,88.180,1.333,247.846,12.653,46.533
7,14.005,55.892,2.667,146.744,1.762,60.257
8,12.020,73.694,0.337,182.419,85.108,51.613
9,13.898,87.708,0.573,235.885,-40.914,59.775
10,10.356,66.195,5.431,163.904,59.292,44.455
11,12.020,123.987,49.537,212.545,9.547,51.678
12,12.986,122.732,9.439,214.219,95.237,55.828
13,19.640,116.771,2.333,197.909,-147.180,84.623
14,12.449,109.117,25.810,247.455,-57.548,53.530
15,12.825,94.200,4.887,220.579,-101.404,55.061
16,8.639,68.306,5.555,214.957,-13.775,36.968
17,11.805,108.122,3.532,218.801,-168.947,50.745
18,0.322,22.556,12.667,42.333,0.000,1.158
19,9.498,89.849,10.418,207.383,113.499,40.668
20,5.849,76.043,8.321,189.543,26.328,25.070
21,15.615,121.132,9.333,220.249,-12.122,67.288
22,11.322,116.810,27.685,252.257,69.667,48.667
23,10.088,132.849,5.248,206.093,86.328,43.407
24,9.873,141.401,4.667,208.052,-5.648,42.365
25,10.088,137.023,8.461,236.061,-45.868,43.248
26,8.747,109.411,23.383,189.667,40.486,37.462
27,13.147,131.219,26.101,234.005,-1.643,56.545
28,8.854,140.864,17.000,241.911,-98.427,37.936
29,11.000,107.241,32.934,229.946,54.985,47.234
30,8.049,129.432,13.043,219.791,132.016,34.608
31,8.747,52.238,2.679,172.667,178.232,37.545
32,5.634,85.962,14.641,213.686,92.752,24.119
33,10.839,89.546,15.788,236.000,127.326,46.609
34,9.605,97.421,2.596,218.442,-3.857,41.327
35,10.195,100.662,10.567,227.041,-123.100,43.690
36,9.659,80.007,10.712,211.737,-28.713,41.467
37,16.152,116.169,13.634,237.172,164.343,69.526
38,11.805,126.069,8.363,207.839,81.611,50.811
39,16.474,102.532,11.939,220.704,28.745,70.807
40,10.410,126.726,1.343,219.136,117.096,44.755
