 ,Area,Mean,Min,Max,Angle,Length
1,18.399,89.538,37.749,151.792,96.147,59.938
2,12.422,107.271,42.690,208.667,22.687,40.411
3,17.839,62.195,18.321,182.131,7.575,57.960
4,13.356,69.118,28.047,142.563,93.225,43.465
5,11.301,85.031,31.307,163.853,126.870,36.673
6,10.274,88.009,39.391,200.667,34.563,33.400
7,19.520,104.006,23.611,242.926,-6.067,63.617
8,13.823,71.680,25.143,134.061,-93.504,45.009
9,14.757,112.216,4.554,225.824,83.781,47.957
10,11.488,135.506,25.803,229.268,-3.752,37.364
11,19.146,99.733,27.373,183.828,155.695,62.371
12,13.916,97.503,32.739,205.306,59.967,45.185
13,11.675,112.802,61.516,216.877,39.094,37.802
14,7.005,110.428,55.000,174.533,126.714,22.493
15,16.251,89.370,38.478,183.719,-130.781,52.871
16,12.235,90.850,49.138,213.747,-51.546,39.805
17,16.998,93.064,31.568,187.712,39.846,55.329
18,14.383,111.092,13.399,225.647,153.602,46.742
19,15.971,94.452,25.138,226.317,-67.199,52.048
20,0.374,46.083,42.333,50.333,-90.000,0.917
21,14.570,114.019,23.318,223.583,85.175,47.231
22,15.971,119.471,30.235,235.952,161.458,51.897
23,14.290,97.835,52.609,227.353,102.938,46.408
24,10.927,91.252,58.346,178.667,22.353,35.357
25,26.431,103.179,49.926,186.054,-19.654,86.321
26,11.114,95.693,30.976,248.994,-111.801,36.207
27,14.290,137.563,10.000,250.213,-154.277,46.474
28,13.823,93.049,25.111,234.223,-52.740,44.925
29,20.360,105.554,7.624,242.323,-86.309,66.455
30,0.374,100.667,98.000,102.111,-45.000,0.864
31,26.805,145.597,29.667,219.170,51.809,87.488
32,16.998,151.458,22.833,245.189,151.314,55.390
33,13.449,61.076,9.490,140.443,-10.916,43.574
34,0.280,28.444,27.667,29.667,0.000,0.611
35,25.964,106.995,18.172,172.082,-117.951,84.762
36,17.465,75.352,22.892,181.349,146.395,56.874
37,20.734,102.955,29.743,170.837,-175.581,67.434
38,17.185,99.126,12.756,216.063,-84.352,55.892
39,22.228,89.783,31.841,251.114,-12.686,72.362
40,18.399,96.891,30.347,231.391,82.983,60.043
41,20.174,135.980,26.746,247.896,-102.355,65.699
42,15.224,116.425,17.922,206.965,-7.829,49.357
43,20.827,83.845,37.162,182.723,-94.914,67.789
44,0.374,72.222,59.000,83.000,-45.000,0.864
45,17.372,87.545,9.724,201.845,133.025,56.435
46,11.021,86.361,27.424,215.238,30.292,35.747
47,23.443,109.867,21.215,223.395,-63.846,76.265
48,16.531,128.463,11.561,230.162,24.525,53.746
49,15.691,85.788,26.096,211.000,13.536,50.923
50,0.374,55.037,50.000,61.000,-45.000,0.864
51,18.866,92.962,20.676,236.667,134.193,61.378
52,14.290,106.843,25.694,214.000,27.917,46.345
53,28.393,106.813,17.609,200.333,-22.082,92.674
54,15.224,119.591,30.859,221.631,72.013,49.482
55,17.092,103.702,32.347,197.727,61.037,55.538
56,16.718,87.788,13.644,211.523,-23.114,54.494
57,25.871,143.272,28.819,222.319,177.303,84.441
58,17.372,130.922,36.198,250.495,86.906,56.620
59,19.333,108.438,41.099,205.652,8.366,63.015
60,16.064,78.710,23.811,156.801,-92.679,52.316
61,22.415,138.464,37.093,249.997,-145.047,73.081
62,18.866,110.448,35.367,218.810,-55.756,61.370
63,23.536,76.062,37.328,219.333,-156.801,76.806
64,16.531,84.722,25.477,216.667,-66.203,53.775
65,20.267,149.905,28.381,233.420,-123.469,65.944
66,14.757,145.276,30.181,195.187,-17.049,47.948
67,18.119,109.493,43.030,203.589,-132.474,58.836
68,14.663,87.452,25.379,191.552,-43.438,47.559
69,20.921,105.391,33.090,186.368,34.046,68.234
70,14.850,87.700,13.898,179.751,-52.696,48.410
71,10.367,110.748,32.380,245.834,-28.195,33.635
72,10.274,104.587,22.904,218.305,59.668,33.283
73,12.702,183.172,8.000,251.794,115.994,41.140
74,11.114,134.248,27.334,231.435,30.466,36.165
75,15.691,103.988,6.000,218.431,119.787,51.059
76,12.702,81.784,38.662,130.594,37.465,41.198
77,19.333,133.655,24.232,245.922,155.671,63.054
78,15.130,119.239,13.000,201.278,43.234,49.078
79,22.135,108.674,49.064,195.495,100.500,72.109
