 ,Area,Mean,Min,Max,Angle,Length
1,8.252,92.607,7.021,238.292,38.301,42.950
2,7.262,66.323,29.746,182.667,-62.784,37.687
3,11.443,158.301,44.055,247.248,67.140,59.649
4,8.582,162.260,54.009,245.076,-7.887,44.661
5,7.995,152.166,14.618,244.908,26.211,41.625
6,7.189,187.669,26.716,246.214,-26.434,37.427
7,10.930,171.967,42.238,247.333,158.700,56.938
8,7.555,190.784,6.885,247.203,91.956,39.283
9,10.196,74.327,18.190,201.450,87.726,53.090
10,9.206,94.438,9.000,205.797,-2.519,47.924
11,10.526,125.686,21.979,229.026,122.856,54.715
12,7.225,96.506,2.332,204.479,17.789,37.611
13,11.076,128.605,6.633,216.059,-120.735,57.707
14,6.858,110.998,3.512,213.334,-38.900,35.682
15,9.242,170.209,69.076,232.685,23.499,48.031
16,6.162,197.506,93.373,234.406,-62.975,32.033
17,9.609,177.590,23.800,250.737,-60.881,49.981
18,7.042,170.757,3.640,245.773,30.450,36.655
19,10.343,81.145,2.000,214.050,-153.617,53.872
20,7.959,83.870,3.889,217.875,-73.836,41.274
21,7.335,134.206,3.581,246.502,-46.834,38.072
22,5.318,117.511,48.889,240.052,53.448,27.655
23,8.619,101.766,9.472,209.046,84.850,44.803
24,5.832,104.424,8.267,223.114,-7.619,30.335
25,12.397,168.289,2.333,223.502,-131.266,64.461
26,9.022,177.233,57.063,254.347,-22.062,46.908
27,11.443,115.194,19.715,215.557,175.022,59.593
28,8.692,125.656,26.196,223.153,-89.757,45.197
29,11.846,94.611,20.497,207.696,55.125,61.627
30,8.179,77.185,13.923,172.150,-48.838,42.481
31,11.296,42.650,1.251,162.667,30.324,58.794
32,9.132,69.742,1.173,189.707,-58.166,47.563
33,10.123,76.394,14.592,181.309,-169.509,52.587
34,8.289,89.899,3.135,164.494,-83.096,43.019
35,10.123,85.034,22.522,183.000,34.498,52.749
36,4.988,92.059,5.990,182.960,-62.676,25.867
37,12.837,95.812,24.983,192.646,-159.175,66.796
38,7.812,91.555,22.917,213.811,-83.511,40.669
39,11.590,107.423,14.803,208.181,-89.818,60.326
40,8.326,98.551,10.087,222.987,7.879,43.307
41,8.436,117.542,12.530,221.128,-59.636,43.947
42,7.042,65.519,4.876,151.496,22.135,36.595
43,8.766,124.101,1.494,234.386,-114.085,45.521
44,6.528,108.399,15.405,222.053,-25.408,33.923
45,7.629,124.962,38.053,249.185,-84.730,39.619
46,5.685,70.596,9.446,166.760,1.116,29.498
47,6.455,114.684,22.647,213.727,-80.806,33.562
48,7.299,127.349,65.221,198.286,7.843,37.891
49,10.856,150.723,26.552,233.014,68.307,56.473
50,6.712,135.427,46.772,235.540,-12.051,34.857
51,9.976,147.401,13.502,241.997,-81.930,51.838
52,7.885,129.416,27.555,241.692,1.873,41.005
53,9.719,157.493,33.133,252.337,12.034,50.520
54,11.150,151.359,17.878,240.518,-88.677,58.043
55,11.260,166.917,29.667,227.510,160.913,58.566
56,10.196,149.804,21.986,247.445,78.325,52.996
57,10.489,138.794,28.809,212.987,-47.564,54.493
58,7.079,114.773,18.219,215.917,41.411,36.770
59,9.829,144.498,3.449,245.165,168.985,51.117
60,7.262,145.528,31.931,239.978,86.804,37.786
61,11.480,109.005,3.234,221.181,-135.650,59.723
62,7.372,120.375,20.394,192.086,-35.838,38.270
63,10.966,167.508,8.617,238.444,-78.577,57.051
64,7.409,143.663,20.779,230.562,13.208,38.556
65,7.665,121.495,34.026,220.244,150.597,39.789
66,6.712,104.662,24.333,219.219,64.983,34.871
67,8.729,107.340,27.173,202.483,108.205,45.360
68,6.895,95.743,4.362,191.003,12.330,35.874
69,11.773,124.943,4.011,225.869,171.743,61.345
70,8.949,128.167,12.333,220.630,88.586,46.551
71,10.489,107.392,19.104,253.565,-175.570,54.552
72,9.866,122.606,38.005,248.552,-88.290,51.348
73,9.536,121.345,41.175,220.038,-164.085,49.587
74,7.775,76.005,37.878,165.261,-81.295,40.492
75,12.983,183.890,20.182,246.847,-47.989,67.530
76,7.262,137.286,24.481,234.245,46.437,37.794
77,11.993,159.020,16.118,238.100,-174.009,62.390
78,9.499,124.427,4.139,236.572,-82.875,49.408
79,12.030,127.132,26.314,237.492,-60.690,62.593
80,7.225,96.731,9.333,220.044,23.814,37.471
81,8.032,150.890,28.299,234.819,155.317,41.732
82,7.299,157.087,12.296,232.488,68.091,37.981
83,12.066,167.871,45.753,243.423,-160.570,62.751
84,10.453,154.761,49.344,238.240,-80.870,54.311
85,12.103,156.467,31.684,235.250,-130.564,63.023
86,9.536,137.915,1.430,232.735,-23.199,49.589
87,8.472,73.936,3.481,191.336,-94.494,43.991
88,7.775,109.921,2.474,249.287,-11.470,40.450
89,9.022,98.393,2.851,197.281,-16.879,46.831
90,8.069,70.221,7.536,214.766,-61.912,41.896
91,11.663,136.089,25.372,248.846,10.353,60.740
92,6.895,138.919,3.703,226.940,-80.134,35.767
93,10.966,125.035,6.333,223.714,-177.694,57.116
94,6.382,160.491,13.543,246.684,92.648,33.167
95,9.059,121.858,25.000,182.806,-167.775,47.029
96,5.318,142.230,17.333,215.487,-82.038,27.653
