 ,Area,Mean,Min,Max,Angle,Length
1,15.968,164.794,48.042,247.559,-53.756,70.407
2,9.622,153.663,47.705,235.867,22.997,42.271
3,13.563,155.451,44.182,242.876,134.232,59.673
4,7.421,138.752,39.162,221.243,43.025,32.493
5,14.689,141.546,30.531,210.452,-76.450,64.692
6,10.901,137.226,30.821,207.147,8.664,48.056
7,10.697,116.845,46.564,207.565,25.084,46.960
8,7.933,106.780,23.863,196.495,-83.290,34.852
9,14.279,130.540,18.056,234.976,71.109,62.886
10,6.397,90.892,0.430,216.323,179.076,28.056
11,9.775,172.231,45.933,233.000,53.130,42.983
12,6.653,174.163,21.597,238.116,-21.801,29.239
13,10.236,86.505,9.808,237.711,-154.338,44.926
14,9.059,107.495,25.417,188.367,-65.475,39.786
15,12.078,102.736,2.864,208.206,-89.025,53.171
16,7.575,114.268,28.917,206.004,10.166,33.326
17,11.720,81.473,1.615,208.631,17.084,51.595
18,7.575,60.980,1.400,163.226,-80.602,33.249
19,12.539,94.297,25.903,245.571,-55.335,55.286
20,8.240,86.533,4.759,210.518,26.405,36.119
21,14.228,110.493,20.847,219.331,-101.675,62.603
22,11.055,113.721,1.733,251.575,-13.972,48.723
23,14.177,127.646,8.000,207.152,14.036,62.495
24,10.901,126.880,46.044,249.262,-82.942,47.871
25,12.181,100.695,6.119,220.266,-24.724,53.548
26,5.681,73.022,10.675,196.006,45.000,24.955
27,13.460,118.875,32.743,211.379,-50.110,59.264
28,6.346,114.768,25.000,250.410,30.725,27.896
29,11.515,79.260,22.820,149.361,117.711,50.596
30,6.090,84.987,11.000,217.180,28.301,26.722
31,13.000,68.267,17.550,157.333,84.560,57.268
32,8.905,71.136,7.681,207.423,-6.304,39.148
33,12.078,146.254,23.408,234.935,175.115,53.131
34,8.905,121.711,5.938,249.654,-94.984,39.059
35,13.460,122.342,8.627,206.009,-37.395,59.229
36,8.035,105.266,11.291,194.111,47.332,35.382
37,11.055,80.737,7.922,190.333,165.446,48.616
38,7.114,62.546,1.203,144.659,-87.925,31.240
39,7.830,117.248,26.000,188.934,-143.584,34.297
40,7.012,115.127,26.414,196.862,-73.824,30.858
41,8.854,140.351,28.646,221.825,-49.471,38.991
42,6.705,143.528,73.785,209.618,48.440,29.327
43,14.637,83.004,10.408,212.905,70.738,64.464
44,9.826,79.911,3.761,169.661,-5.113,43.155
45,12.948,95.731,12.288,204.788,-104.257,56.954
46,7.984,67.497,5.408,181.847,168.835,35.050
47,20.062,76.088,3.657,196.923,23.025,88.493
48,5.630,60.970,1.029,187.333,-72.395,24.684
49,12.027,121.333,7.452,215.126,45.519,52.952
50,8.803,107.931,13.444,200.346,-44.053,38.718
51,12.488,50.226,2.509,178.667,129.655,54.948
52,9.468,81.337,7.654,200.333,44.559,41.593
53,11.874,144.406,54.100,227.615,87.769,52.299
54,8.240,154.024,74.408,220.915,0.358,36.197
55,8.342,150.376,26.642,236.373,-15.751,36.669
56,8.342,139.227,19.450,233.556,-103.950,36.597
57,14.689,175.466,20.556,239.915,-36.469,64.703
58,11.311,137.520,35.868,224.039,47.761,49.808
59,13.511,80.429,16.545,219.481,116.955,59.390
60,14.228,80.886,4.476,202.006,36.787,62.711
61,9.980,75.488,11.353,157.129,34.919,43.869
62,9.161,77.299,26.787,175.331,-56.666,40.346
63,8.496,135.533,41.970,228.606,-66.391,37.281
64,6.960,120.701,44.364,190.840,18.569,30.548
65,11.157,115.435,26.480,215.686,-58.358,49.160
66,8.905,83.578,1.563,207.234,22.721,39.242
67,12.897,111.574,1.715,215.927,-67.310,56.888
68,11.669,59.735,1.128,200.400,16.119,51.336
69,13.204,111.938,18.000,210.176,66.128,58.137
70,9.263,120.902,49.373,201.654,-13.805,40.768
71,15.712,121.247,39.605,236.275,-58.233,69.184
72,10.389,105.171,28.376,182.009,23.012,45.717
73,9.826,30.338,0.333,205.554,-96.902,43.297
74,0.461,33.840,26.250,38.708,-60.255,1.824
75,9.980,88.760,4.316,193.419,90.295,43.889
76,9.468,96.432,9.667,215.333,0.000,41.626
77,13.000,105.347,18.919,201.044,97.490,57.272
78,10.492,106.916,11.415,204.592,15.058,46.152
79,13.358,113.812,6.024,216.250,60.967,58.735
80,8.547,98.150,14.583,201.930,-23.787,37.579
81,9.110,123.255,17.333,218.793,96.483,40.073
82,7.472,124.244,48.119,194.837,17.190,32.916
83,10.697,139.076,21.701,199.736,112.365,46.969
84,7.984,130.035,26.903,201.813,25.241,35.015
85,9.468,77.793,22.707,153.333,126.807,41.536
86,8.393,68.175,10.606,179.588,40.030,36.931
87,13.563,83.669,12.229,186.000,112.486,59.742
88,10.389,75.059,15.549,208.857,24.538,45.759
89,8.547,104.890,22.311,201.697,126.939,37.645
90,6.653,76.451,33.682,166.000,50.993,29.113
91,12.641,87.824,20.765,162.519,34.725,55.601
92,10.492,88.288,25.068,171.392,-65.952,46.078
93,12.641,119.205,9.830,218.000,27.086,55.647
94,8.598,96.167,19.000,203.902,-49.844,37.888
95,15.098,75.496,17.197,215.667,163.413,66.567
96,8.086,95.159,27.937,183.996,82.694,35.581
97,9.366,84.620,8.014,191.417,97.595,41.082
98,16.838,67.556,9.209,184.240,10.180,74.241
99,13.818,81.003,11.438,182.718,36.827,60.765
100,9.315,91.161,38.838,181.389,-55.345,40.978
101,13.307,66.870,13.431,197.667,-61.354,58.516
102,10.799,72.458,15.381,239.000,16.282,47.608
103,13.460,93.263,23.181,219.402,-22.653,59.324
104,12.078,88.756,16.561,205.374,53.471,53.210
105,12.693,80.503,0.745,162.822,107.409,55.953
106,6.346,71.112,10.049,120.837,5.110,27.937
107,7.882,90.808,26.510,184.333,-21.038,34.661
108,7.626,82.402,23.638,167.511,69.489,33.574
109,15.047,100.889,24.227,219.375,122.876,66.265
110,8.393,86.209,36.151,217.667,18.546,36.986
111,15.610,117.378,9.667,206.297,-149.295,68.673
112,9.468,124.749,31.261,243.091,-46.762,41.611
113,11.720,98.237,54.394,178.333,32.992,51.517
114,9.468,99.367,41.309,197.835,-57.171,41.730
115,8.445,108.874,22.670,198.158,-36.591,37.192
116,6.039,126.236,26.789,186.667,56.174,26.416
117,14.637,130.494,25.773,204.081,106.276,64.575
118,7.575,163.035,57.913,251.349,8.627,33.179
119,10.901,112.064,36.923,208.870,103.905,48.010
120,8.956,132.438,19.019,211.621,9.570,39.461
121,13.102,137.543,20.921,231.218,-44.841,57.749
122,13.102,92.618,15.892,215.861,26.565,57.668
123,13.051,138.772,55.831,221.887,-64.343,57.473
124,8.956,126.285,35.222,243.916,20.518,39.373
125,14.484,123.564,5.210,224.511,-88.375,63.822
126,7.626,101.633,5.658,181.000,-3.865,33.558
127,11.311,167.887,32.000,236.707,149.706,49.781
128,8.905,146.450,20.659,233.938,51.806,39.148
129,12.027,147.082,18.481,239.590,-48.285,53.037
130,7.933,107.931,30.902,200.208,40.521,34.819
131,13.102,96.407,13.664,164.333,-116.264,57.770
132,10.748,103.634,26.641,197.754,-31.105,47.295
133,11.976,40.945,1.452,136.319,163.818,52.766
134,0.512,79.759,71.000,101.000,-26.565,2.023
135,14.279,147.409,56.480,245.187,-73.913,62.865
136,12.693,114.358,25.229,222.320,23.656,55.818
137,13.870,122.840,36.822,214.483,65.521,61.149
138,9.161,110.838,19.849,198.667,-12.005,40.244
139,16.275,78.257,17.082,208.673,-102.372,71.798
140,9.622,79.108,13.129,169.607,-10.469,42.331
141,13.051,155.479,37.855,230.794,-164.923,57.402
142,8.956,165.533,33.323,246.830,-72.607,39.353
143,13.614,174.361,51.938,247.210,-38.254,59.923
144,12.795,142.362,25.754,233.084,60.455,56.429
145,11.669,44.603,1.791,192.718,160.448,51.375
146,0.205,20.917,12.000,38.333,0.000,0.679
147,16.582,135.998,28.707,215.898,-145.081,73.114
