 ,Area,Mean,Min,Max,Angle,Length
1,13.787,106.400,22.523,241.304,71.044,57.808
2,9.097,67.092,2.032,206.453,-12.295,37.953
3,14.748,115.928,54.166,211.284,139.208,61.854
4,10.736,122.289,19.333,213.908,45.215,44.879
5,14.748,127.538,38.269,215.667,87.797,61.850
6,10.736,128.939,59.878,217.683,0.303,44.928
7,13.900,148.053,41.076,245.648,176.730,58.334
8,12.262,116.744,17.096,242.037,-94.256,51.249
9,10.680,105.043,20.567,178.326,177.563,44.730
10,6.894,124.152,39.342,199.837,-90.947,28.767
11,11.132,139.064,9.626,224.878,-118.004,46.577
12,11.132,162.144,35.159,251.000,-21.856,46.614
13,14.692,193.169,4.764,252.088,98.005,61.452
14,11.245,183.240,24.898,239.020,4.643,46.983
15,9.832,133.409,21.000,214.890,-87.683,41.157
16,11.414,101.427,1.333,208.268,6.277,47.829
17,17.799,130.942,2.000,206.131,-47.579,74.706
18,11.697,136.089,2.000,208.005,23.199,48.879
19,15.031,128.461,2.365,216.482,31.891,62.993
20,9.154,102.173,1.508,232.890,129.440,38.167
21,11.358,84.096,3.720,172.333,62.028,47.640
22,12.036,70.791,2.293,220.221,159.254,50.330
23,13.674,116.149,17.698,211.635,132.817,57.359
24,10.680,119.902,55.453,192.871,26.157,44.756
25,12.770,156.724,2.000,234.314,55.321,53.476
26,9.719,138.162,3.000,225.465,146.962,40.549
27,14.692,154.118,7.861,232.090,27.059,61.660
28,11.245,178.277,31.490,243.430,124.091,47.074
29,13.731,170.674,56.500,237.780,121.126,57.482
30,10.454,186.153,45.000,234.641,29.629,43.755
31,12.770,175.882,20.667,243.663,-9.964,53.580
32,8.645,150.439,41.070,246.575,-93.389,36.195
33,12.318,100.252,8.746,229.095,138.541,51.701
34,9.945,122.915,12.012,223.611,62.120,41.683
35,15.426,160.773,22.885,234.193,8.666,64.682
36,10.567,135.618,13.312,236.360,-89.692,44.215
37,15.031,90.234,14.667,213.579,-74.441,62.922
38,12.036,104.580,16.314,202.439,15.871,50.415
39,15.426,129.248,48.725,196.336,82.823,64.688
40,10.171,138.016,25.523,255.000,-19.956,42.486
41,15.596,127.551,8.333,231.158,91.042,65.381
42,9.549,106.598,3.302,251.000,2.726,39.980
43,16.500,113.512,29.612,219.945,-46.390,69.272
44,9.549,118.728,54.785,209.254,36.052,39.987
45,14.013,84.937,1.492,241.844,-20.854,58.760
46,0.226,153.778,142.667,160.000,-45.000,0.672
47,16.782,132.574,34.810,223.988,-18.313,70.360
48,11.527,124.206,1.097,218.549,-100.811,48.159
49,17.969,163.474,0.039,241.956,93.983,75.298
50,12.205,188.626,66.257,244.730,-8.544,51.200
51,13.222,104.618,19.404,208.004,-151.017,55.435
52,11.810,60.445,7.256,240.361,-66.512,49.504
53,9.945,139.397,11.647,246.541,-79.139,41.632
54,10.284,157.715,12.408,228.624,47.918,42.918
55,12.940,105.422,8.091,202.499,157.032,54.217
56,7.685,75.634,15.114,184.284,76.273,32.056
57,12.770,97.200,16.229,204.500,142.773,53.438
58,12.770,87.808,5.507,173.222,48.240,53.537
59,12.488,76.826,2.658,218.260,68.102,52.264
60,12.375,58.848,0.487,170.667,162.897,51.731
61,15.765,98.392,24.977,204.982,-105.038,65.965
62,10.341,81.965,13.235,215.363,-22.620,43.263
63,14.239,96.801,24.327,198.763,154.556,59.756
64,9.097,108.810,23.945,198.667,53.920,37.942
65,14.352,124.937,0.709,220.598,6.365,60.035
66,7.176,93.409,20.333,181.175,-71.565,30.068
67,11.979,74.468,3.630,241.037,-149.919,50.272
68,9.210,90.682,16.778,212.009,132.749,38.521
69,10.510,161.790,13.051,225.944,60.101,43.873
70,12.488,158.401,26.917,246.509,159.261,52.361
71,15.426,108.195,0.979,173.363,161.098,64.574
72,10.115,86.136,33.599,220.553,80.961,42.363
73,13.900,125.821,16.457,244.276,-91.637,58.263
74,14.522,128.313,17.031,241.148,-2.013,60.891
75,15.370,95.038,1.490,170.215,-154.191,64.428
76,10.341,94.572,8.629,209.667,-68.374,43.215
77,13.957,153.058,8.590,249.228,57.475,58.359
78,10.849,162.623,30.350,218.591,137.968,45.444
79,14.748,80.583,2.344,192.436,87.357,61.870
80,0.113,73.167,65.667,80.667,180.000,0.238
81,15.539,108.269,28.387,241.622,61.189,65.110
82,11.075,102.501,26.717,203.444,161.194,46.456
83,14.013,93.018,20.776,213.514,25.942,58.685
84,11.979,106.579,11.555,225.355,-52.912,50.062
85,13.448,119.746,42.598,219.346,76.608,56.446
86,10.228,78.333,17.979,152.000,-15.422,42.906
87,16.217,107.141,7.820,213.335,132.166,67.990
88,10.906,104.026,17.245,209.418,40.149,45.715
89,10.962,89.701,4.615,207.277,165.892,45.834
90,9.945,67.949,1.707,184.072,81.453,41.586
91,15.144,97.108,6.577,192.606,18.774,63.520
92,0.113,86.000,83.000,89.000,-45.000,0.336
