 ,Area,Mean,Min,Max,Angle,Length
1,11.549,109.317,39.831,209.558,-159.081,56.514
2,8.142,89.056,34.210,178.318,-70.544,39.774
3,9.762,173.212,64.434,252.212,42.060,47.767
4,8.516,153.305,15.733,240.963,126.814,41.497
5,8.931,98.298,23.506,217.620,-15.467,43.564
6,8.308,74.002,25.832,196.489,-73.659,40.568
7,13.169,98.752,21.096,209.333,-33.138,64.502
8,0.374,35.162,27.021,51.000,-45.000,1.729
9,11.839,127.628,26.440,223.460,-46.000,57.801
10,8.350,139.677,46.667,223.773,36.238,40.684
11,12.130,107.352,16.616,181.250,-100.692,59.322
12,7.270,80.096,6.889,180.776,-7.943,35.396
13,11.632,109.889,31.007,202.331,-42.675,56.830
14,7.394,102.606,26.321,208.966,36.027,36.039
15,12.712,118.365,31.724,228.977,174.738,62.223
16,8.184,100.654,38.735,185.842,-104.461,39.992
17,10.219,140.301,44.583,207.853,57.152,49.977
18,7.685,118.087,41.717,228.772,157.620,37.471
19,10.718,85.275,24.469,238.923,84.201,52.446
20,9.139,72.467,20.104,254.912,-9.462,44.632
21,10.925,101.098,37.465,189.427,32.237,53.493
22,7.561,100.067,25.838,171.194,-62.021,36.927
23,10.593,81.743,11.646,156.509,-84.357,51.817
24,8.059,87.954,31.360,196.748,10.437,39.377
25,12.712,82.289,40.186,159.438,36.456,62.084
26,7.145,84.700,44.896,188.063,130.020,34.865
27,11.756,113.040,33.020,224.390,-36.789,57.517
28,6.564,126.583,38.121,235.889,78.261,32.058
29,7.685,169.713,4.103,231.160,148.127,37.441
30,7.477,177.933,34.974,238.726,19.956,36.429
31,10.676,144.037,60.425,214.472,60.533,52.205
32,8.807,147.162,31.149,224.551,148.339,43.102
33,10.302,101.700,26.043,215.487,116.461,50.315
34,8.931,92.433,17.781,206.271,31.239,43.624
35,8.516,129.473,28.667,230.333,180.000,41.579
36,6.024,151.245,57.583,223.875,86.424,29.407
37,11.009,110.038,36.443,230.991,67.230,53.714
38,6.896,96.757,28.672,206.428,-13.280,33.716
39,10.095,84.030,17.315,183.071,153.223,49.312
40,7.893,129.741,30.825,220.073,-75.303,38.560
41,8.059,114.337,37.057,196.670,91.781,39.356
42,5.982,83.890,32.410,176.179,-4.399,29.232
43,9.928,122.069,36.814,200.709,160.573,48.411
44,7.228,87.915,19.498,198.077,58.696,35.305
45,11.009,91.319,14.057,196.470,-89.349,53.811
46,8.474,87.926,17.859,193.107,-6.776,41.461
47,11.175,74.320,11.299,193.363,0.855,54.629
48,7.934,92.774,25.368,227.523,-87.890,38.752
49,10.427,74.366,24.204,160.878,65.898,50.909
50,6.813,69.373,18.944,152.153,-14.547,33.270
51,14.166,109.062,31.333,182.000,-90.000,69.298
52,11.175,113.230,2.333,205.581,-6.435,54.559
53,10.967,96.462,32.148,218.000,18.848,53.626
54,8.474,63.284,13.999,192.638,106.294,41.408
55,11.092,110.992,10.695,214.903,-156.519,54.222
56,0.166,60.417,54.333,65.333,0.000,0.611
57,7.477,68.739,19.048,142.000,-65.875,36.402
58,7.685,45.869,2.206,156.667,25.731,37.558
59,12.213,121.091,15.505,222.437,34.992,59.710
60,10.593,99.976,3.405,200.127,102.724,51.819
61,10.095,129.275,29.287,208.388,-3.547,49.418
62,8.931,137.676,22.581,229.249,-87.592,43.656
63,8.059,67.803,3.462,162.468,-127.405,39.257
64,7.519,67.634,5.505,169.686,136.353,36.617
65,10.136,85.061,8.156,157.911,51.340,49.593
66,9.222,61.794,9.579,134.333,141.259,44.945
67,9.804,83.574,25.663,184.333,-146.445,47.937
68,9.347,103.965,40.241,181.221,-23.703,45.632
69,10.635,151.619,1.333,226.200,1.572,51.993
70,9.679,120.595,27.336,215.713,-90.741,47.290
71,10.178,88.076,25.776,168.773,114.989,49.696
72,8.973,129.047,7.142,222.180,21.801,43.904
73,8.848,87.950,38.978,204.000,-11.680,43.290
74,8.059,87.579,12.204,219.549,69.966,39.267
75,11.715,79.117,15.741,178.583,-24.191,57.200
76,7.187,70.657,27.152,131.293,-120.735,35.095
77,11.299,105.435,29.381,202.642,-14.550,55.169
78,7.270,91.653,34.054,217.429,-97.943,35.396
79,9.970,91.968,22.603,176.064,-89.041,48.719
80,0.498,80.301,65.747,93.399,-41.186,2.167
81,10.593,118.380,31.398,213.834,-77.056,51.865
82,6.896,79.813,28.363,183.793,19.864,33.590
83,10.012,120.917,46.053,181.667,12.011,48.969
84,7.851,115.014,67.177,167.787,-93.045,38.372
85,10.842,120.079,45.124,227.109,172.930,52.988
86,7.104,82.445,18.310,233.255,-87.306,34.687
87,11.175,94.775,26.990,196.333,-173.353,54.582
88,8.807,82.628,20.861,245.221,-80.985,42.924
89,13.667,70.983,24.621,145.497,120.156,66.944
90,7.727,60.142,15.996,181.168,24.214,37.768
91,12.795,114.052,26.667,223.200,91.866,62.605
92,8.641,101.498,34.551,191.947,-0.554,42.192
93,10.178,119.808,23.143,202.304,-150.604,49.829
94,8.350,144.869,52.210,246.146,-57.265,40.706
95,10.261,101.519,27.119,207.718,143.921,50.185
96,7.062,91.627,25.555,206.069,53.673,34.406
97,9.596,115.340,46.319,236.501,64.215,46.855
98,9.721,104.245,48.790,176.938,146.378,47.484
99,13.210,92.417,20.618,206.911,-33.941,64.613
100,0.249,59.236,56.787,65.667,-53.130,1.019
