 ,Area,Mean,Min,Max,Angle,Length
1,11.600,93.385,24.998,198.333,30.155,52.954
2,8.272,114.402,40.354,221.663,-76.608,37.654
3,11.600,99.073,11.294,199.991,77.905,53.071
4,7.987,121.862,16.638,214.239,-18.110,36.475
5,13.739,139.631,2.400,220.865,110.766,62.727
6,8.700,125.322,19.824,237.212,23.323,39.652
7,13.216,91.444,10.090,216.782,136.169,60.450
8,10.506,102.640,11.667,208.280,38.538,47.945
9,13.501,166.927,11.476,251.159,21.313,61.788
10,11.315,150.407,2.474,244.183,98.232,51.772
11,10.269,95.148,16.467,179.273,-9.111,46.815
12,8.985,55.094,5.599,177.667,-94.586,40.904
13,10.934,139.650,19.745,224.132,-18.593,49.920
14,8.843,104.380,19.548,215.989,-119.055,40.407
15,16.829,87.069,6.000,197.340,69.406,76.864
16,10.887,84.773,24.457,199.831,168.098,49.691
17,12.788,135.744,29.000,212.273,126.955,58.391
18,7.654,169.028,1.000,239.679,35.579,34.851
19,10.982,108.709,36.357,239.090,-87.262,50.206
20,6.275,78.326,1.006,226.379,-172.117,28.615
21,15.688,91.829,33.333,218.136,-113.839,71.751
22,6.703,97.772,23.060,202.767,163.773,30.429
23,8.510,58.000,8.167,182.151,143.001,38.767
24,6.180,74.244,5.478,219.229,-139.399,28.143
25,10.934,134.511,1.425,228.358,-30.148,49.925
26,9.651,109.976,1.000,207.165,53.868,44.004
27,11.124,63.527,4.517,185.333,150.133,50.789
28,8.605,48.579,6.533,135.000,-113.575,39.252
29,9.936,95.949,3.561,213.396,57.149,45.420
30,4.469,106.878,19.000,238.691,154.537,20.286
31,13.787,97.391,20.648,199.026,77.600,62.955
32,10.269,78.718,1.292,175.323,-16.495,46.844
33,13.929,75.627,10.211,197.667,-129.856,63.623
34,11.172,94.613,17.828,221.200,129.272,50.978
35,11.457,53.256,4.625,201.721,-155.142,52.386
36,8.510,37.215,0.524,98.398,-69.632,38.841
37,13.929,98.902,39.650,166.429,95.106,63.702
38,10.031,89.675,6.400,206.667,3.814,45.890
39,13.026,123.241,7.209,226.499,144.682,59.590
40,8.272,112.830,21.805,238.563,49.686,37.745
41,10.792,145.076,1.571,244.796,-38.541,49.341
42,9.936,161.397,42.685,235.449,44.610,45.329
43,11.124,70.361,1.883,179.436,-175.564,50.737
44,10.459,75.905,13.146,172.845,-74.378,47.771
45,11.267,132.722,27.333,238.938,78.261,51.443
46,10.554,133.546,16.144,216.878,143.286,48.143
47,9.461,85.423,10.716,220.996,-102.277,43.066
48,8.129,92.135,7.333,211.667,159.326,37.054
49,8.082,84.575,7.333,204.000,0.000,36.848
50,7.654,65.888,2.571,157.398,-95.032,34.802
51,14.690,96.978,29.831,212.428,-102.186,67.142
52,8.938,105.960,1.416,206.377,153.298,40.759
53,11.647,77.552,2.377,174.051,60.604,53.305
54,7.702,69.553,3.105,207.737,152.956,35.007
55,10.506,71.847,11.550,202.905,-38.904,47.911
56,8.652,108.137,19.391,225.226,-128.512,39.568
57,15.023,89.861,0.000,195.773,-144.441,68.613
58,10.364,84.984,23.692,221.590,-67.806,47.332
59,11.267,99.089,16.308,215.498,73.022,51.522
60,9.270,95.997,3.008,199.254,171.995,42.275
61,14.738,58.373,2.146,177.328,112.420,67.458
62,11.790,39.731,5.196,136.000,15.499,53.851
63,9.793,82.379,14.418,208.895,120.196,44.651
64,8.938,78.844,9.538,168.568,23.962,40.801
65,13.644,39.032,0.497,168.389,-99.660,62.371
66,9.223,46.456,1.333,204.171,174.644,42.047
67,7.939,131.058,1.843,190.798,-79.912,36.098
68,6.656,71.733,2.030,176.174,12.841,30.414
69,13.597,96.925,20.692,188.776,-44.005,62.142
70,8.938,98.471,3.000,220.689,-126.501,40.687
71,12.646,93.830,10.761,216.774,-3.455,57.885
72,10.126,94.987,10.006,177.296,-92.701,46.275
73,12.265,71.773,0.930,218.772,71.424,56.125
74,6.798,52.385,2.286,213.747,167.428,31.052
75,7.464,99.923,24.528,205.874,127.457,34.059
76,7.511,128.115,27.137,237.654,34.603,34.171
77,9.651,92.718,5.667,206.303,-138.814,44.038
78,8.177,67.366,1.850,239.208,-48.783,37.392
79,10.411,83.981,2.226,235.622,-150.971,47.629
80,9.270,82.361,8.426,209.101,-59.594,42.219
81,10.031,111.119,6.578,213.507,127.851,45.838
82,7.226,115.525,1.333,203.383,37.174,32.837
83,13.359,136.514,3.000,234.080,-164.026,61.008
84,11.695,119.851,6.388,245.395,-78.232,53.453
85,16.734,117.791,15.644,236.124,144.045,76.497
86,9.603,119.086,4.464,253.527,47.822,43.839
87,14.500,172.382,30.884,246.593,-167.287,66.385
88,10.269,145.843,7.509,244.793,-77.905,46.827
89,9.128,108.149,39.181,211.021,-18.340,41.577
90,7.179,94.074,14.333,182.867,-87.328,32.741
91,8.224,84.366,9.333,209.177,-40.529,37.579
92,8.129,83.054,2.332,247.730,40.711,37.106
93,13.311,96.040,1.553,215.462,74.421,60.889
94,8.034,128.010,3.971,246.349,159.085,36.647
95,10.316,124.654,1.667,211.506,-155.930,47.044
96,8.320,136.649,60.730,205.633,-49.899,37.912
97,10.934,89.433,9.080,173.827,-177.000,49.999
98,8.320,93.713,2.479,208.124,96.267,37.947
99,10.411,114.222,7.462,210.976,89.474,47.534
100,7.416,128.996,1.333,213.429,27.724,33.745
101,11.600,96.740,29.387,198.611,-5.429,53.003
102,8.700,77.554,10.619,196.217,-108.236,39.715
103,9.793,122.213,1.911,244.492,175.795,44.600
104,7.274,114.598,48.193,193.860,93.013,33.188
105,9.936,188.481,50.730,252.155,84.207,45.365
106,7.274,118.408,21.530,251.982,171.656,33.056
107,13.074,147.893,68.773,235.662,179.373,59.746
108,8.700,101.939,39.333,203.667,-86.228,39.769
109,12.646,63.710,12.211,226.532,-143.909,57.742
110,9.461,64.233,1.536,203.737,-48.487,43.095
111,14.785,144.688,8.216,245.404,-85.559,67.577
112,11.552,147.980,31.144,232.715,5.687,52.807
113,13.692,74.279,6.976,180.813,-59.413,62.560
114,8.795,81.906,1.612,181.166,21.975,40.205
115,12.979,88.936,11.419,204.230,45.744,59.363
116,11.647,102.602,6.083,219.188,142.146,53.296
117,14.357,178.000,61.016,240.846,16.390,65.682
118,9.983,130.300,1.195,242.570,-56.539,45.476
119,8.938,84.827,29.000,218.000,-140.430,40.731
120,9.223,95.126,36.485,182.894,-59.444,42.031
121,11.029,110.890,6.344,185.451,35.480,50.338
122,7.654,90.473,5.292,201.360,-59.098,34.813
123,9.603,120.307,21.479,238.260,79.976,43.841
124,5.515,140.918,2.000,247.290,-2.490,25.098
125,13.311,146.924,27.826,234.571,-125.514,60.806
126,9.698,131.812,3.000,219.865,154.318,44.275
127,12.123,95.249,6.691,222.420,50.281,55.275
128,9.318,75.904,20.744,173.526,131.048,42.499
129,12.028,91.795,9.667,224.564,3.647,54.839
130,6.703,97.416,5.667,188.467,-88.772,30.532
131,11.077,123.974,4.333,250.137,16.250,50.646
132,8.034,112.022,2.333,228.333,-89.318,36.633
133,12.123,177.087,21.597,249.682,-26.969,55.289
134,9.841,155.017,21.566,240.664,-100.056,44.952
135,10.887,83.317,6.333,211.214,-67.264,49.646
136,9.936,94.642,7.601,217.328,38.746,45.289
137,10.887,65.676,4.011,205.007,-115.777,49.637
138,9.223,77.789,5.307,221.414,-13.820,41.989
139,12.598,136.339,30.859,236.365,59.556,57.663
140,11.647,142.059,8.952,231.967,-22.674,53.168
141,12.218,87.483,28.261,175.790,126.736,55.774
142,7.702,96.774,23.025,194.412,38.938,35.040
143,15.308,72.947,9.032,235.882,-53.737,70.038
144,10.364,49.901,1.971,133.126,38.083,47.368
145,9.603,125.769,4.641,249.656,-128.526,43.757
146,7.274,145.925,6.851,250.847,-43.135,33.165
147,14.500,54.029,1.020,216.941,-80.538,66.314
148,8.985,26.068,0.120,198.667,16.029,41.061
149,16.116,65.757,6.190,139.962,-145.230,73.790
150,12.218,89.075,10.554,237.080,-67.535,55.918
151,11.790,70.677,3.000,196.814,170.690,53.911
152,10.602,88.302,5.135,213.658,-87.678,48.444
153,11.029,74.266,2.504,193.333,49.909,50.446
154,9.128,72.574,4.419,185.427,-44.151,41.632
155,9.365,126.969,7.915,225.607,-133.966,42.714
156,9.556,143.361,76.586,233.567,-69.846,43.665
157,12.883,101.046,0.507,235.733,-172.349,58.959
158,11.267,85.855,6.599,247.674,-85.135,51.424
159,12.598,95.962,19.861,213.230,99.819,57.533
160,10.269,64.932,4.348,174.221,6.663,46.977
161,12.598,107.244,30.105,232.551,-30.444,57.663
162,7.179,75.618,3.667,250.600,-106.260,32.706
163,13.834,102.815,26.279,211.466,-25.065,63.305
164,9.175,95.825,24.571,251.162,-102.659,41.789
165,12.456,138.399,39.771,227.539,-59.300,56.801
166,8.510,108.509,5.550,247.180,25.699,38.716
167,11.362,122.407,20.318,201.773,-74.914,51.939
168,8.843,119.089,33.516,214.481,11.553,40.281
169,13.406,100.204,3.849,215.351,170.571,61.224
170,9.793,80.210,19.786,169.333,-101.255,44.685
171,15.974,66.077,3.622,208.747,81.942,73.110
172,0.190,160.444,128.333,202.000,-45.000,0.617
