 ,Area,Mean,Min,Max,Angle,Length
1,14.889,127.575,20.279,244.755,-127.556,63.031
2,9.611,84.435,4.122,184.839,-38.138,40.456
3,11.889,108.358,14.333,209.698,112.951,50.169
4,10.833,129.028,23.187,209.043,15.540,45.749
5,13.167,103.916,13.787,179.770,96.072,55.703
6,9.889,81.005,12.842,188.605,3.234,41.786
7,13.056,109.172,22.396,181.589,-113.391,55.214
8,8.222,104.313,6.805,190.375,-15.838,34.545
9,13.444,155.753,55.181,242.393,81.903,56.900
10,8.333,155.750,49.135,223.125,-6.170,35.087
11,14.389,141.495,5.000,201.568,30.240,60.841
12,10.722,160.728,72.000,244.306,-60.366,45.286
13,12.833,124.088,6.974,224.754,-87.759,54.253
14,10.333,99.924,12.969,219.015,20.882,43.643
15,16.222,168.997,71.772,251.054,-60.353,68.615
16,11.111,158.488,55.214,249.271,26.952,46.803
17,11.778,73.187,16.799,185.201,-86.474,49.827
18,12.889,68.907,2.550,186.911,1.240,54.460
19,14.333,67.730,3.915,217.333,36.602,60.482
20,13.333,75.203,34.001,225.884,-62.364,56.404
21,15.722,95.311,16.856,204.972,-24.747,66.441
22,9.944,75.425,16.004,185.106,81.278,41.969
23,9.389,97.954,3.020,190.564,-163.072,39.667
24,8.056,89.793,17.660,212.000,-63.258,34.047
25,11.222,124.372,12.798,208.498,3.984,47.491
26,8.944,99.784,25.918,212.937,69.066,37.602
27,14.500,158.122,5.773,239.759,21.433,61.278
28,10.944,134.807,0.755,243.872,-64.348,46.281
29,13.778,108.532,2.140,224.961,-73.034,58.157
30,9.556,73.291,13.924,178.613,7.750,40.201
31,12.278,76.168,5.333,179.827,-37.600,51.764
32,7.167,89.927,14.333,225.245,38.660,30.185
33,15.611,174.077,69.187,228.597,131.090,65.987
34,11.333,148.186,9.667,222.980,36.983,47.801
35,14.944,95.684,23.446,196.422,70.619,63.215
36,8.556,84.112,22.663,205.050,-14.400,36.015
37,13.222,179.093,86.755,244.983,2.899,55.933
38,9.389,196.715,9.360,238.874,-75.135,39.506
39,15.944,130.658,37.022,237.144,-139.399,67.365
40,8.778,119.180,26.726,203.939,-42.421,37.038
41,16.333,110.057,11.881,201.141,-155.184,69.075
42,9.778,64.902,16.841,190.604,-65.339,41.238
43,14.889,106.936,29.987,215.919,110.606,62.953
44,11.833,95.290,15.503,212.419,25.719,49.969
45,15.500,123.602,33.600,188.171,101.189,65.593
46,10.611,120.523,13.258,187.580,7.575,44.702
47,13.500,133.326,39.658,219.168,-119.950,57.126
48,10.944,105.423,18.213,227.465,-28.913,46.314
49,13.222,80.597,9.333,170.660,-33.824,55.893
50,14.111,65.284,13.634,183.928,60.086,59.552
51,10.556,159.902,31.123,238.397,102.858,44.485
52,10.611,110.519,15.568,211.469,21.970,44.732
53,13.944,96.183,0.697,201.134,-175.179,58.898
54,8.167,60.556,1.000,205.119,-88.431,34.425
55,12.889,105.283,6.483,205.154,36.919,54.542
56,9.222,121.897,5.333,218.280,-53.130,38.891
57,12.944,130.164,26.542,222.758,115.017,54.622
58,9.500,148.905,49.333,222.749,25.507,39.957
59,12.444,103.712,16.940,185.384,42.637,52.545
60,8.722,109.932,12.937,204.616,-47.603,36.705
61,11.667,176.477,34.556,244.424,-118.523,49.360
62,9.389,167.543,6.667,230.851,-27.329,39.532
63,12.167,169.203,29.333,247.485,167.557,51.412
64,7.556,156.563,40.000,218.329,-109.911,31.837
65,14.722,136.112,37.394,229.380,-56.912,62.172
66,10.389,138.784,36.000,217.975,22.145,43.770
67,18.667,110.656,13.730,190.210,52.651,78.869
68,13.222,111.297,0.428,206.667,-42.778,55.875
69,13.333,181.292,30.592,240.080,-94.803,56.295
70,10.889,157.831,45.333,242.598,-5.008,45.901
71,15.056,94.217,19.094,187.834,-176.172,63.546
72,9.167,76.880,33.258,186.850,86.163,38.742
73,12.278,107.873,1.115,215.017,12.897,51.746
74,9.667,117.378,3.477,178.984,-82.340,40.668
75,14.556,191.820,47.000,239.584,-36.124,61.571
76,14.500,161.599,53.667,245.705,53.616,61.191
77,14.389,97.311,30.153,173.931,141.444,60.885
78,10.444,103.480,29.903,207.443,51.722,44.137
79,13.278,72.704,0.421,197.633,-18.359,56.125
80,8.278,44.666,9.619,189.171,73.523,34.903
81,13.500,171.042,22.797,234.784,-75.389,56.998
82,9.833,154.914,30.491,232.868,12.458,41.518
83,12.556,95.247,1.725,190.766,-43.919,53.009
84,8.444,93.467,9.801,187.643,30.639,35.613
85,15.389,102.545,24.400,195.656,165.964,65.112
86,0.278,95.333,85.667,102.000,0.000,0.943
87,15.389,45.491,1.387,140.000,-39.699,64.944
88,8.833,35.021,0.195,103.333,56.611,37.263
89,13.333,71.673,5.283,197.000,112.158,56.244
90,9.889,96.165,4.793,212.356,29.906,41.602
91,13.389,96.588,26.237,221.989,68.243,56.593
92,8.333,95.862,12.566,212.901,-11.988,35.180
93,13.333,109.501,16.689,191.667,-52.314,56.291
94,0.500,127.675,104.000,140.990,-39.806,1.841
