 ,Area,Mean,Min,Max,Angle,Length
1,12.457,77.632,12.362,170.402,129.650,54.008
2,6.070,61.819,12.708,183.000,34.249,26.127
3,13.882,89.195,5.039,178.667,144.615,60.306
4,7.390,92.900,31.058,188.000,51.404,32.041
5,15.149,109.912,18.674,186.612,-164.165,65.673
6,8.498,87.383,23.454,159.362,-70.659,36.767
7,10.873,72.629,14.906,180.898,50.947,47.040
8,8.868,56.043,1.186,194.667,140.590,38.359
9,13.935,68.595,0.333,188.596,-179.129,60.430
10,10.346,63.452,7.667,158.719,76.961,44.807
11,12.457,55.117,8.051,208.000,-42.930,53.970
12,9.079,41.839,0.731,176.000,38.346,39.254
13,10.346,87.438,8.870,185.667,159.891,44.773
14,7.812,80.826,20.082,154.333,52.193,33.731
15,12.351,82.029,6.583,153.785,154.864,53.547
16,10.240,100.901,8.195,233.703,63.568,44.386
17,8.973,32.353,0.033,187.565,6.116,38.818
18,6.123,41.397,0.333,196.165,-76.931,26.416
19,10.926,134.695,29.333,233.836,-104.036,47.363
20,8.920,145.286,27.602,226.396,160.163,38.590
21,13.829,76.675,4.453,141.486,-151.863,59.923
22,9.184,90.318,19.977,226.403,-86.362,39.826
23,11.982,138.567,41.438,219.040,-116.565,51.887
24,8.393,95.666,17.068,201.662,154.895,36.281
25,10.029,61.691,11.694,132.082,-19.776,43.458
26,7.654,65.686,7.160,195.909,-107.425,32.989
27,11.032,114.706,50.172,166.525,168.906,47.761
28,5.173,83.337,11.698,191.268,-94.715,22.361
29,10.029,143.969,91.603,222.097,-57.738,43.471
30,7.337,118.225,53.319,181.721,24.891,31.659
31,14.304,159.922,21.927,220.089,-172.349,62.125
32,8.023,141.827,61.346,222.390,-81.601,34.603
33,10.504,157.513,26.651,233.259,-85.357,45.409
34,7.548,143.154,20.469,212.023,2.420,32.653
35,10.662,47.411,0.000,192.640,2.279,46.216
36,7.390,48.056,0.333,204.369,-87.940,31.955
37,12.774,77.704,4.633,176.262,-163.597,55.323
38,11.454,89.189,10.082,233.366,-79.315,49.566
39,10.873,85.355,5.971,166.435,58.941,47.203
40,8.393,73.136,7.000,128.979,170.538,36.335
41,12.826,85.630,2.168,190.711,-86.453,55.705
42,13.038,59.112,7.829,188.333,2.095,56.555
43,10.134,143.430,59.160,221.680,-151.821,43.787
44,6.123,144.028,19.688,228.739,127.569,26.377
