 ,Area,Mean,Min,Max,Angle,Length
1,11.997,156.947,58.164,230.720,-143.511,59.993
2,7.826,153.297,32.000,230.548,-38.157,39.035
3,11.004,142.959,1.157,248.557,143.545,55.011
4,8.660,175.496,76.071,238.165,59.307,43.342
5,13.983,172.036,56.337,240.818,-5.062,70.031
6,8.580,137.994,42.391,244.324,-83.337,42.942
7,10.249,124.630,17.799,236.907,129.007,51.298
8,7.309,118.052,11.255,234.168,30.211,36.440
9,9.454,96.483,13.060,194.168,5.085,47.223
10,10.686,98.421,10.100,220.383,-90.855,53.421
11,8.858,156.946,30.777,249.075,109.168,44.312
12,7.746,182.115,44.584,247.767,18.997,38.574
13,7.548,150.417,42.000,244.215,-170.538,37.583
14,7.985,116.431,6.255,224.226,-82.235,39.828
15,13.586,163.272,41.000,244.333,119.349,67.911
16,7.786,146.214,19.000,223.584,31.569,38.832
17,8.024,157.682,3.667,212.488,-163.546,40.109
18,8.461,143.402,4.548,244.503,-63.435,42.339
19,11.997,86.102,18.275,217.275,58.156,60.064
20,8.422,94.588,18.211,222.278,147.591,42.022
21,10.726,101.549,2.062,203.903,64.006,53.661
22,7.428,134.131,26.331,213.994,149.721,37.158
23,11.083,160.186,30.633,235.045,-16.285,55.440
24,8.660,102.341,5.398,216.271,75.069,43.318
25,15.453,77.193,21.690,163.783,-15.074,77.404
26,8.223,70.650,2.474,208.328,-108.347,41.157
27,13.387,127.037,34.950,211.592,17.303,67.011
28,8.620,142.161,55.621,214.004,-70.221,42.996
29,12.195,125.443,12.864,221.463,84.382,61.083
30,8.501,122.813,60.294,204.356,-9.462,42.432
31,9.415,129.470,28.384,243.186,3.395,47.120
32,7.508,133.773,32.166,231.180,-83.895,37.483
33,14.539,136.589,18.374,246.221,35.301,72.775
34,7.389,126.286,3.000,226.043,-41.711,36.844
35,10.805,151.369,34.178,236.347,-96.153,53.925
36,7.548,132.811,17.715,235.007,-5.771,37.661
37,10.884,70.932,7.240,204.554,-173.057,54.412
38,7.985,77.422,6.045,186.554,-73.465,39.918
39,9.693,96.092,24.969,187.579,-51.193,48.340
40,6.276,109.506,12.289,214.618,29.019,31.225
41,8.898,153.202,8.667,214.203,163.350,44.519
42,9.335,152.151,70.601,247.983,66.286,46.586
43,11.321,140.754,7.000,221.349,37.716,56.690
44,5.800,129.628,53.409,227.030,-52.263,28.983
45,12.473,103.936,13.461,206.836,-168.762,62.384
46,7.667,155.467,9.333,230.328,-39.500,38.228
47,9.216,140.310,15.885,235.435,-33.896,46.102
48,9.772,83.320,5.028,199.128,44.669,48.764
49,10.010,207.045,100.194,249.803,79.899,50.004
50,9.772,203.022,43.667,245.429,164.151,48.896
51,12.036,121.357,52.884,221.657,157.847,60.255
52,8.700,143.953,15.000,248.472,85.521,43.383
53,8.104,131.289,14.925,227.327,168.635,40.456
54,7.270,148.172,42.237,206.589,-98.219,36.248
55,9.852,165.853,12.667,247.234,12.856,49.268
56,5.363,176.628,72.034,252.667,-57.496,26.705
57,14.062,153.745,38.853,233.741,-164.545,70.307
58,9.653,134.070,42.999,228.667,-64.282,48.227
59,7.111,149.510,13.118,240.457,-13.019,35.390
60,5.919,169.526,56.846,248.712,-109.784,29.442
61,10.368,116.746,32.827,213.303,-102.648,51.884
62,10.368,143.311,54.509,208.287,-16.278,51.908
63,9.574,123.737,27.023,255.000,125.676,47.845
64,9.256,108.611,29.000,255.000,30.879,46.213
65,13.109,114.797,35.634,194.333,-99.806,65.534
66,0.159,92.704,35.667,143.333,-45.000,0.564
67,10.368,139.034,20.830,226.780,-47.340,51.766
68,8.461,159.513,20.000,244.228,38.871,42.239
69,11.520,169.425,21.333,237.016,-123.140,57.603
70,9.732,135.475,21.953,211.016,-34.992,48.658
71,12.910,181.579,21.667,239.693,160.168,64.622
72,8.422,171.204,8.097,226.891,48.457,42.075
73,12.871,100.573,22.588,208.000,-36.197,64.461
74,9.137,75.004,2.000,163.736,50.675,45.604
75,11.480,102.740,27.932,192.110,130.774,57.375
76,9.097,86.463,2.836,199.656,35.362,45.458
77,13.347,111.083,43.100,189.695,-178.461,66.793
78,8.898,90.021,2.185,216.514,83.035,44.375
79,14.221,95.765,4.862,205.488,-35.874,71.084
80,10.805,53.073,3.031,164.596,59.652,54.044
81,11.599,129.168,34.112,233.326,-169.695,57.937
82,7.865,150.146,31.633,253.829,-65.772,39.341
83,9.295,97.183,16.571,212.578,86.317,46.535
84,6.872,112.606,2.787,211.275,178.335,34.296
85,11.520,114.049,17.471,225.152,-139.635,57.548
86,9.534,108.403,11.839,218.525,-39.222,47.595
87,13.625,162.817,78.214,248.624,-79.905,68.223
88,8.064,138.367,26.827,242.174,15.205,40.275
89,11.719,112.530,8.079,229.667,-57.066,58.656
90,10.726,137.732,38.680,227.646,18.838,53.700
91,13.387,121.248,27.958,231.653,-117.099,66.942
92,11.043,112.516,18.354,231.378,-17.453,55.157
