 ,Area,Mean,Min,Max,Angle,Length
1,12.917,103.807,39.857,197.583,9.791,54.350
2,12.243,131.725,54.982,215.282,-78.275,51.312
3,14.265,72.576,17.641,218.868,133.720,60.007
4,10.502,96.450,16.968,243.043,48.264,44.144
5,12.805,98.682,50.830,212.442,-125.860,53.804
6,11.401,95.906,27.308,219.333,-22.751,47.798
7,16.231,96.413,17.956,251.875,-0.199,68.252
8,8.312,83.491,34.721,180.211,-86.496,34.902
9,14.041,65.029,29.605,161.667,-152.509,59.040
10,9.828,64.458,20.563,132.791,-26.270,41.228
11,14.041,126.952,34.339,225.268,25.434,59.044
12,10.390,133.597,40.877,222.020,-66.638,43.627
13,12.187,56.473,17.880,207.888,65.095,51.211
14,10.559,54.835,18.365,175.333,-25.332,44.311
15,15.164,105.831,26.578,195.667,-56.842,63.693
16,11.513,115.478,21.946,225.008,23.420,48.295
17,13.928,89.005,11.160,175.396,56.889,58.567
18,9.211,105.202,23.018,180.423,-24.996,38.698
19,16.456,88.970,31.755,215.569,-6.492,69.169
20,11.794,94.043,16.423,227.907,-91.096,49.539
21,13.984,67.370,25.782,169.000,175.140,58.747
22,10.671,61.825,11.667,212.667,-90.000,44.790
23,14.265,122.214,32.440,235.640,-157.188,59.903
24,12.412,142.229,29.805,248.788,-55.371,52.129
25,11.457,100.443,23.107,177.204,113.532,48.078
26,8.649,109.419,37.784,191.856,19.502,36.203
27,13.254,95.183,11.098,178.097,-41.025,55.601
28,8.761,96.752,13.875,195.667,34.509,36.811
29,14.321,59.215,24.029,135.646,144.436,60.305
30,7.189,63.377,23.536,151.785,48.180,30.210
31,13.479,66.159,17.119,200.788,24.523,56.525
32,9.828,65.966,24.577,179.085,104.275,41.327
33,16.456,98.848,10.169,200.763,-62.644,69.108
34,11.345,107.414,11.726,226.502,20.956,47.709
35,9.323,154.413,32.351,255.000,-153.745,39.108
36,6.009,97.779,33.655,255.000,-55.408,25.045
37,17.298,73.664,18.242,146.543,-30.740,72.792
38,13.872,62.476,15.000,186.105,35.754,58.404
39,9.941,65.860,26.712,163.583,89.349,41.712
40,7.694,60.484,17.847,193.610,5.921,32.165
41,10.559,73.135,24.503,142.230,-33.690,44.432
42,6.515,55.191,29.257,186.335,56.310,27.343
43,9.716,65.051,8.896,198.667,-63.733,40.698
44,8.874,50.008,15.193,186.667,35.410,37.219
45,16.849,92.358,20.705,158.812,94.604,70.850
46,12.243,73.358,1.307,160.789,13.588,51.444
47,15.051,50.732,12.305,103.421,143.388,63.181
48,10.727,68.117,18.058,194.644,47.564,44.955
49,16.961,103.258,32.488,220.751,-83.513,71.315
50,10.502,103.983,28.355,248.197,-0.308,44.080
51,19.264,87.099,18.514,176.189,-6.044,81.026
52,12.580,67.702,8.520,161.349,-94.892,52.803
53,15.388,76.074,11.300,164.170,-37.709,64.704
54,9.604,103.107,31.401,228.702,68.575,40.223
55,15.501,62.759,12.789,194.916,-51.210,65.065
56,12.861,93.480,10.889,225.229,28.250,54.075
57,14.434,90.334,18.159,219.922,-61.032,60.676
58,9.828,117.851,25.563,215.644,33.507,41.212
59,15.051,66.347,20.752,221.462,-82.476,63.347
60,12.693,74.760,21.878,213.519,19.722,53.372
61,15.782,72.319,23.505,226.565,16.621,66.281
62,10.671,71.282,13.991,217.143,-59.088,44.748
63,19.657,121.925,11.904,233.451,91.641,82.742
64,12.917,119.888,0.035,225.223,177.749,54.312
65,15.051,48.383,15.604,166.667,-147.677,63.380
66,8.761,41.214,2.249,110.333,-42.647,36.730
67,14.265,83.001,22.909,183.032,58.570,59.991
68,8.705,70.163,7.823,200.745,148.782,36.579
69,14.827,99.807,18.319,233.804,56.793,62.312
70,9.267,97.732,17.995,202.341,160.463,38.977
71,12.805,110.418,33.411,218.667,178.990,53.804
72,9.323,86.478,30.073,214.644,80.937,39.117
73,15.164,113.234,36.317,214.765,68.871,63.771
74,12.693,108.567,22.679,219.301,-22.228,53.250
75,16.793,107.329,45.436,189.003,-71.808,70.596
