 ,Area,Mean,Min,Max,Angle,Length
1,15.665,145.220,61.949,241.657,-97.199,66.997
2,11.966,134.051,51.535,234.629,163.803,51.001
3,13.272,93.271,33.000,194.667,171.469,56.600
4,9.736,84.322,29.652,210.950,-97.085,41.598
5,13.272,98.624,16.245,212.389,37.152,56.767
6,11.368,86.559,9.337,198.316,111.393,48.593
7,10.063,163.546,74.460,250.147,-55.877,42.822
8,6.854,143.204,74.456,213.671,32.928,29.175
9,8.594,111.521,23.716,183.465,162.144,36.509
10,3.862,104.688,43.306,226.333,51.981,16.282
11,15.502,132.589,28.138,251.464,141.151,66.181
12,12.075,141.173,38.217,241.876,56.454,51.489
13,12.347,114.006,34.462,239.714,38.541,52.777
14,8.159,123.534,20.643,226.837,-45.272,34.797
15,14.414,107.498,24.584,208.134,103.352,61.603
16,9.628,104.798,43.459,229.211,13.799,41.066
17,15.230,125.461,45.361,223.720,134.565,65.143
18,10.770,120.887,15.953,238.262,37.569,45.902
19,13.870,99.082,32.054,220.913,32.939,59.191
20,7.833,115.161,10.698,198.055,-57.529,33.449
21,11.586,119.154,13.283,206.044,-93.509,49.536
22,8.485,105.289,27.150,219.393,-9.644,36.195
23,11.042,98.182,39.853,210.489,164.795,47.128
24,7.125,85.326,30.405,182.230,-71.147,30.313
25,7.724,137.291,84.027,223.092,-25.115,32.969
26,6.473,97.062,38.171,186.744,78.785,27.581
27,11.368,94.424,17.026,214.821,87.797,48.546
28,9.029,107.626,30.229,218.333,-13.280,38.581
29,10.987,121.940,24.333,223.037,110.056,46.925
30,8.866,122.266,55.282,231.298,28.469,37.673
31,7.778,96.664,20.367,201.012,68.124,33.174
32,7.941,91.438,1.667,247.333,175.269,33.933
33,13.381,151.165,34.924,228.262,95.850,57.204
34,10.443,79.880,9.485,227.346,1.200,44.555
35,10.661,119.239,42.015,216.567,-122.876,45.542
36,8.431,106.341,48.000,195.024,-27.395,35.987
37,11.259,114.665,29.000,206.890,54.075,48.097
