 ,Area,Mean,Min,Max,Angle,Length
1,9.421,77.833,3.841,185.597,-94.514,42.218
2,10.304,100.561,17.824,242.135,-8.246,46.332
3,11.237,117.372,9.532,211.950,-125.917,50.601
4,9.470,122.880,32.858,232.986,-34.186,42.577
5,9.814,97.117,16.000,231.548,-177.123,44.137
6,9.470,78.638,11.833,170.000,-88.210,42.551
7,10.501,84.157,14.421,171.250,65.846,47.097
8,8.832,96.611,15.612,204.769,-39.109,39.681
9,13.788,88.032,26.253,196.677,160.787,61.929
10,8.979,73.876,4.346,164.376,63.576,40.319
11,10.550,134.597,18.001,242.808,147.426,47.315
12,6.183,137.211,18.933,229.169,51.483,27.745
13,9.617,125.819,28.185,194.578,116.565,43.093
14,6.035,132.468,2.000,199.777,19.179,26.971
15,10.893,134.657,5.768,245.270,-80.367,48.980
16,8.096,106.440,33.671,205.886,0.699,36.331
17,11.138,70.529,12.514,141.164,60.255,50.005
18,8.587,74.029,19.054,187.682,-18.122,38.457
19,11.384,83.412,2.604,167.000,-121.347,51.097
20,0.245,81.067,55.000,93.333,0.000,0.886
21,10.550,125.210,16.442,236.863,-29.081,47.398
22,7.409,133.078,28.360,213.332,53.664,33.273
23,12.120,62.863,3.667,195.823,-153.747,54.585
24,9.176,42.893,3.684,148.039,-58.614,41.257
25,9.078,74.650,8.621,167.219,57.433,40.740
26,9.470,58.944,4.987,164.247,-31.784,42.476
27,11.237,170.314,8.656,238.525,-98.307,50.593
28,8.881,117.339,22.333,216.826,-12.184,39.885
29,8.685,133.620,0.779,228.296,4.574,38.889
30,9.127,120.683,2.085,226.241,-89.381,40.982
31,11.727,142.288,30.882,221.762,-88.075,52.750
32,9.863,146.400,6.667,215.158,10.356,44.361
33,12.071,76.471,1.831,220.595,140.793,54.316
34,6.084,68.766,10.292,204.442,63.853,27.144
35,8.783,32.051,0.685,96.961,142.745,39.519
36,5.839,48.538,4.936,131.208,54.968,26.241
37,11.924,90.685,18.061,171.941,45.335,53.570
38,7.409,94.138,9.040,189.013,143.130,33.227
39,10.942,96.243,13.468,210.649,-33.619,49.211
40,7.998,87.853,16.654,203.491,8.180,35.806
41,10.108,135.989,36.571,237.407,129.053,45.354
42,8.145,146.064,23.497,234.874,44.262,36.499
43,11.825,85.713,4.178,190.778,56.575,53.082
44,0.196,36.306,31.000,43.667,-18.435,0.700
45,11.089,140.520,17.509,213.439,-131.210,49.762
46,8.587,128.263,35.233,188.884,-40.815,38.635
47,15.309,138.933,4.271,234.030,-69.293,68.912
48,12.169,144.806,29.655,230.872,10.991,54.608
49,16.389,114.815,19.208,231.098,-98.276,73.869
50,11.237,131.957,1.075,247.778,-8.059,50.561
51,11.531,77.959,2.976,163.308,55.088,51.864
52,0.147,56.667,47.333,67.333,0.000,0.443
53,13.248,96.735,13.270,189.333,32.389,59.547
54,9.225,88.438,12.207,199.333,-66.038,41.451
55,11.237,155.369,27.333,229.188,-4.534,50.441
56,8.440,128.688,6.456,227.737,-85.986,37.972
57,11.335,87.607,11.427,176.130,37.569,50.863
58,8.194,56.840,0.349,211.103,-46.958,36.674
59,12.758,120.922,6.899,220.543,50.336,57.263
60,10.795,97.501,18.979,198.696,-41.481,48.491
61,11.727,73.249,7.249,201.031,-49.948,52.668
62,8.145,49.964,2.502,135.345,27.339,36.657
63,8.979,74.299,2.546,150.557,29.940,40.389
64,0.343,125.762,104.333,140.333,-38.660,1.418
65,11.531,138.695,42.371,227.233,175.094,51.802
66,8.292,122.281,20.000,191.125,-89.659,37.215
67,8.489,121.926,16.035,226.988,37.670,38.060
68,9.225,137.777,51.268,234.413,-36.501,41.335
69,12.758,106.019,15.180,214.813,-25.872,57.362
70,8.391,132.114,15.333,225.092,56.030,37.661
71,9.961,93.957,5.029,220.600,160.041,44.777
72,7.753,79.896,20.273,233.761,84.872,34.695
73,11.384,99.173,3.397,210.042,0.248,51.170
74,11.188,92.391,15.234,213.816,-99.877,50.365
75,15.162,173.701,44.067,240.143,-24.567,68.197
76,8.243,151.541,20.234,234.516,52.035,37.088
77,10.451,86.439,12.843,192.333,63.435,47.055
78,7.409,77.366,17.290,163.475,-24.855,33.201
79,8.243,81.835,3.479,213.821,-72.973,37.067
80,5.888,101.188,1.011,198.887,13.103,26.382
81,8.783,85.101,1.019,184.813,-65.743,39.360
82,10.059,68.478,0.463,202.186,15.329,45.248
83,12.512,73.926,3.962,225.995,49.154,56.222
84,9.421,76.813,11.359,162.858,-49.236,42.407
85,9.961,87.150,19.501,225.118,-74.795,44.762
86,0.294,40.267,26.467,52.467,-21.801,1.193
87,10.844,97.916,17.700,167.067,-99.933,48.800
88,9.568,109.012,34.684,232.030,-11.310,42.921
89,12.758,77.962,5.329,226.402,48.128,57.413
90,9.814,73.153,9.839,176.572,-45.406,44.172
91,12.856,122.415,48.135,198.537,16.699,57.817
92,10.795,116.759,29.942,226.466,-66.251,48.401
93,11.531,125.166,19.202,215.205,-102.609,51.753
94,9.127,98.589,9.964,209.582,-23.239,40.982
95,11.384,77.376,7.198,180.135,58.612,51.249
96,0.196,53.625,43.667,69.500,0.000,0.665
97,9.568,37.905,0.872,164.166,-23.528,43.004
98,0.196,28.299,24.667,31.667,-30.964,0.646
