 ,Area,Mean,Min,Max,Angle,Length
1,12.771,107.943,22.331,201.000,-35.620,55.583
2,11.148,115.107,15.491,248.311,47.672,48.584
3,16.068,106.286,20.015,242.356,-77.735,70.002
4,14.027,119.236,28.990,216.917,4.300,61.026
5,14.602,105.908,20.405,211.480,-27.854,63.654
6,9.892,104.577,34.138,216.367,37.420,42.920
7,14.812,138.669,46.135,214.107,-36.626,64.424
8,11.200,136.189,30.333,254.654,44.048,48.699
9,11.462,164.663,51.028,233.020,62.731,49.932
10,7.641,94.359,28.960,217.174,-19.814,33.071
11,14.236,121.171,17.294,243.556,16.497,62.036
12,0.105,203.167,195.667,210.667,-45.000,0.324
13,20.255,112.151,26.218,224.678,132.793,88.230
14,12.090,126.476,71.074,184.859,39.710,52.637
15,11.986,131.941,12.333,224.330,-36.971,52.115
16,7.170,165.056,42.333,237.054,57.950,31.040
17,15.021,190.631,48.333,246.901,113.962,65.342
18,13.294,161.214,52.494,251.220,28.592,57.842
19,13.765,80.331,17.381,235.564,-21.964,59.943
20,9.055,59.679,17.410,158.000,77.905,39.307
21,8.898,92.637,8.718,186.000,-174.560,38.608
22,4.867,95.167,8.819,175.925,98.746,21.064
23,12.666,89.270,14.173,201.952,126.917,55.227
24,10.258,81.029,35.581,223.437,31.974,44.499
25,14.079,187.783,38.254,252.317,138.473,61.423
26,9.578,150.240,12.229,253.128,43.668,41.748
27,12.509,61.327,7.642,120.572,35.426,54.466
28,0.262,63.350,54.000,75.000,-45.000,0.971
29,8.636,91.205,12.924,227.794,27.970,37.560
30,7.275,97.561,36.563,201.426,107.255,31.622
31,16.487,106.522,12.338,219.306,-121.967,71.732
32,11.200,145.688,54.030,253.580,-28.610,48.732
33,11.253,152.231,66.671,242.139,65.711,48.944
34,0.262,193.900,143.000,216.333,-26.565,1.023
35,12.928,119.122,46.576,191.692,67.810,56.333
36,10.101,110.659,42.650,230.220,-19.754,43.998
37,10.101,72.684,11.455,209.959,46.057,43.847
38,10.258,64.583,2.148,204.927,-33.690,44.543
39,14.079,156.519,28.300,245.562,36.656,61.313
40,10.468,113.822,5.976,213.836,-63.435,45.529
41,13.451,110.551,7.509,255.000,-157.449,58.461
42,8.479,73.487,2.955,255.000,116.565,36.832
43,13.085,115.918,20.322,197.193,114.711,56.915
44,10.782,98.353,0.000,186.249,37.654,46.812
45,10.886,158.010,7.302,232.474,9.735,47.352
46,8.688,145.902,1.000,249.400,-86.878,37.804
47,11.462,68.874,5.309,200.352,-1.051,49.882
48,7.851,61.824,5.837,214.805,-89.615,34.088
49,13.085,124.381,20.398,240.033,60.141,56.980
50,9.630,92.113,4.000,224.838,160.178,41.828
51,13.608,98.041,41.113,211.124,59.378,59.285
52,9.107,70.849,17.668,190.597,145.389,39.472
53,15.178,59.383,16.167,193.852,-60.058,66.003
54,9.421,66.214,2.427,175.364,26.136,41.028
55,12.090,101.001,19.745,245.498,-96.477,52.726
56,9.630,96.348,16.333,180.552,5.648,41.840
57,13.032,171.086,22.101,241.582,-94.399,56.675
58,10.258,118.070,15.584,249.480,-6.761,44.693
59,12.509,169.727,14.333,237.835,-8.710,54.390
60,10.991,151.465,27.000,236.918,-94.946,47.763
61,15.597,157.803,7.333,249.566,-86.520,67.843
