 ,Area,Mean,Min,Max,Angle,Length
1,12.426,111.989,14.905,211.667,-139.892,64.894
2,8.199,125.917,39.943,206.333,-54.819,42.741
3,12.827,106.784,19.783,207.683,-59.485,66.919
4,7.762,107.235,52.757,200.354,22.807,40.382
5,10.131,136.826,36.035,234.998,-14.438,52.829
6,9.037,176.555,101.279,249.280,83.249,47.096
7,11.515,123.685,3.359,220.259,109.299,60.072
8,9.220,138.404,7.259,249.333,16.634,48.015
9,9.183,50.031,0.333,194.818,0.913,47.921
10,9.438,86.915,2.306,199.730,73.811,49.297
11,13.848,106.664,0.850,189.296,175.613,72.371
12,9.803,109.171,1.486,220.889,102.274,51.185
13,12.754,95.305,5.892,219.064,-91.969,66.662
14,7.106,92.695,12.612,178.907,11.600,37.026
15,10.495,63.641,8.072,183.321,155.936,54.775
16,5.102,67.877,3.481,226.012,67.126,26.520
17,11.042,75.671,0.333,206.730,-70.844,57.594
18,8.600,52.050,0.667,214.431,19.900,44.867
19,8.782,86.613,3.883,197.667,139.399,45.759
20,7.871,71.878,12.893,152.899,47.834,40.950
21,7.434,104.087,8.924,230.705,-131.399,38.682
22,5.648,109.665,9.333,213.853,-36.795,29.322
23,12.536,88.293,3.249,185.509,-68.292,65.544
24,6.559,80.246,2.926,214.705,23.409,34.115
25,12.390,64.574,0.000,194.994,177.973,64.754
26,9.876,112.230,1.562,220.017,75.861,51.577
27,8.855,117.391,10.368,222.358,-105.359,46.126
28,8.782,140.695,16.917,211.072,-8.401,45.733
29,8.600,115.646,1.218,219.315,-54.689,44.915
30,7.325,114.915,3.063,207.125,41.348,38.143
31,10.167,117.708,15.132,229.748,175.870,53.016
32,8.637,129.583,6.842,231.333,88.786,45.062
33,8.637,72.909,0.783,231.097,-39.681,45.144
34,7.981,49.194,0.344,143.434,48.715,41.663
35,11.042,105.587,11.906,209.910,153.265,57.711
36,7.653,94.049,5.891,215.374,53.349,39.974
37,11.515,90.016,14.511,167.667,179.636,60.133
38,8.236,67.521,1.569,233.813,91.018,42.958
39,8.782,80.414,11.263,227.689,140.408,45.829
40,6.122,59.091,0.000,119.039,52.306,31.845
41,8.782,115.975,0.713,212.093,64.290,45.764
42,5.393,68.935,1.796,158.333,-22.739,28.150
43,9.912,107.757,2.333,194.862,-163.503,51.764
44,8.017,62.147,0.708,201.700,-71.068,41.775
45,10.386,80.689,11.373,196.944,-26.295,54.297
46,7.981,107.350,2.617,178.430,51.710,41.590
47,11.078,110.320,16.227,219.545,98.344,57.881
48,6.304,93.875,3.452,215.074,20.011,32.912
49,13.556,113.916,11.839,211.718,123.562,70.788
50,8.527,104.567,8.039,195.379,27.004,44.565
51,12.645,56.692,3.766,181.333,-166.646,66.120
52,0.292,12.875,5.333,23.333,0.000,1.336
53,11.078,75.274,4.184,163.294,121.223,57.817
54,10.495,56.361,3.400,166.785,36.790,54.825
55,10.604,68.088,11.699,199.000,142.696,55.438
56,7.981,106.926,3.512,212.667,54.922,41.521
57,11.297,64.236,0.954,179.584,103.453,59.081
58,6.997,50.504,0.397,125.822,18.340,36.401
59,8.600,73.741,1.226,215.413,-156.930,44.818
60,8.236,83.542,11.889,145.145,108.677,42.921
61,13.010,112.222,17.807,241.557,80.300,67.976
62,7.543,85.083,15.047,215.842,161.565,39.238
63,9.183,78.817,0.918,201.589,-169.899,47.894
64,8.527,60.059,1.665,194.985,106.958,44.505
65,10.240,82.090,6.881,211.607,-178.977,53.459
66,8.965,80.166,1.000,218.000,-89.532,46.771
67,13.301,128.155,9.853,221.730,-68.082,69.550
68,11.734,133.972,1.467,247.220,15.896,61.332
69,11.916,70.320,14.212,151.000,-4.574,62.239
70,6.851,63.690,11.652,172.153,-92.450,35.730
71,7.981,149.124,74.123,227.145,-138.913,41.537
72,6.086,128.581,28.556,230.193,142.579,31.728
73,10.787,57.091,0.346,203.998,-111.441,56.400
74,9.001,66.482,8.684,182.667,156.985,46.873
75,10.459,88.310,0.420,196.000,71.249,54.633
76,5.284,75.222,0.333,247.399,160.935,27.468
77,11.588,92.542,17.078,184.000,93.260,60.421
78,7.434,107.660,2.943,189.839,-176.055,38.844
79,9.730,105.117,3.810,185.373,63.628,50.711
80,6.742,87.830,26.667,156.585,155.659,35.199
81,11.297,111.233,3.948,202.834,143.278,59.063
82,8.163,117.394,40.100,216.276,48.814,42.614
83,12.463,116.008,1.685,182.591,24.388,65.185
84,5.903,111.837,33.569,195.667,106.631,30.681
85,12.864,56.126,0.511,201.225,123.645,67.187
86,8.491,62.053,0.726,212.451,33.553,44.209
87,10.860,109.067,4.383,206.635,-165.168,56.676
88,6.924,112.250,13.827,226.154,94.562,36.002
89,8.163,70.854,1.000,194.000,154.813,42.613
90,7.543,77.417,4.332,159.877,74.818,39.362
