 ,Area,Mean,Min,Max,Angle,Length
1,21.277,88.660,9.667,211.293,-133.196,61.609
2,19.043,87.116,17.245,194.361,-31.025,55.213
3,24.450,81.114,31.524,204.121,-13.098,71.107
4,18.338,91.581,41.863,216.333,-104.216,53.053
5,12.813,136.128,48.291,211.686,57.043,37.184
6,10.932,108.226,20.981,231.098,-36.621,31.612
7,18.455,117.433,47.841,230.667,84.839,53.359
8,12.108,118.883,47.588,228.813,-11.310,34.965
9,26.449,55.371,14.542,188.333,110.946,76.727
10,11.050,74.061,17.204,179.333,1.848,31.902
11,16.339,56.288,18.507,206.333,49.128,47.155
12,13.401,60.112,18.675,179.333,-26.792,38.793
13,20.454,47.450,7.805,142.230,15.719,59.481
14,13.636,52.913,9.270,205.000,-82.999,39.379
15,15.399,102.802,10.000,202.333,0.000,44.571
16,12.225,101.911,14.547,204.301,86.666,35.374
17,27.977,114.817,27.365,212.615,54.434,81.346
18,20.101,88.507,15.251,240.832,-42.614,58.235
19,31.033,71.008,6.811,241.598,77.920,90.109
20,17.868,81.060,15.885,193.162,-11.086,51.708
21,28.800,74.842,15.921,202.895,20.666,83.547
22,17.397,72.457,26.056,156.101,-71.811,50.524
23,19.631,41.563,13.678,225.000,-59.569,56.861
24,13.283,57.194,9.884,189.692,30.700,38.279
25,18.573,113.003,33.361,205.593,29.836,53.753
26,12.460,107.548,29.689,224.200,-65.148,35.895
27,24.215,130.684,55.714,208.224,-176.371,70.427
28,16.222,117.888,37.421,244.156,87.492,47.016
29,24.098,84.690,31.105,185.667,-0.281,69.943
30,14.224,71.063,10.167,141.500,-85.711,41.258
31,19.631,121.159,58.384,205.667,80.991,56.931
32,13.283,95.991,36.333,173.095,-2.045,38.424
33,25.979,64.124,16.764,234.000,3.641,75.581
34,19.984,52.582,13.876,223.667,93.724,58.065
35,25.508,65.792,12.046,170.333,63.909,74.061
36,18.338,55.793,10.957,173.667,-22.420,53.037
37,25.861,79.820,22.785,195.621,0.523,75.089
38,15.164,87.881,15.000,179.333,90.000,43.886
39,20.806,130.326,30.403,244.409,2.278,60.390
40,14.341,83.454,22.680,170.959,92.366,41.521
41,23.040,118.492,32.051,218.831,90.881,66.865
42,12.695,111.897,33.671,228.447,6.992,36.615
43,21.864,48.799,17.105,137.639,-34.636,63.339
44,13.753,58.736,19.056,214.667,62.771,39.715
45,26.214,112.561,40.434,228.667,52.148,75.988
46,15.987,83.076,18.953,203.439,-31.109,46.452
47,18.338,117.097,37.008,214.869,51.801,53.226
48,14.694,86.874,12.329,205.497,-23.682,42.680
49,30.445,100.995,19.271,210.710,-6.242,88.295
50,18.573,99.591,11.715,228.667,101.739,53.928
51,22.452,88.887,36.874,175.000,89.095,65.151
52,13.988,76.305,24.729,180.277,14.273,40.330
53,24.333,98.201,23.023,227.614,-24.697,70.569
54,11.990,127.670,40.502,216.636,61.661,34.669
55,21.512,50.120,10.071,158.000,-50.799,62.383
56,11.402,66.985,14.598,187.333,34.354,32.809
57,23.628,55.117,7.117,194.775,-20.522,68.459
58,19.278,54.041,13.716,180.667,57.286,55.827
