 ,Area,Mean,Min,Max,Angle,Length
1,29.872,89.524,34.593,211.262,40.347,85.217
2,14.875,99.501,28.333,168.768,-58.145,42.343
3,16.460,119.170,50.212,225.716,39.860,46.854
4,10.973,137.026,36.727,218.304,-49.538,31.208
5,24.263,99.784,38.162,211.420,96.085,69.178
6,13.656,115.583,40.730,229.961,2.579,38.798
7,18.411,65.620,14.067,230.333,92.291,52.419
8,11.827,60.596,23.792,106.667,2.386,33.550
9,23.288,76.975,26.954,163.158,-2.411,66.403
10,18.777,62.707,18.558,213.863,87.007,53.497
11,22.556,91.363,27.450,211.043,27.121,64.340
12,12.924,83.709,31.429,201.667,-67.087,36.772
13,22.191,100.337,14.615,152.534,1.266,63.217
14,16.338,115.809,35.694,227.272,80.467,46.383
15,27.799,67.934,23.399,172.333,48.933,79.197
16,14.753,67.801,32.792,129.333,-33.425,41.837
17,22.312,96.297,21.143,223.206,8.842,63.608
18,13.412,93.187,20.114,176.345,-81.055,38.176
19,21.581,114.151,19.208,179.738,76.201,61.484
20,15.485,92.927,44.439,147.004,-6.390,43.920
21,18.411,80.676,19.681,209.868,31.682,52.522
22,13.534,76.954,19.588,164.333,-58.050,38.271
23,15.728,90.782,45.562,195.333,93.130,44.762
24,11.949,98.607,49.608,200.808,2.951,33.915
25,22.191,79.731,25.041,218.667,-54.904,63.162
26,16.094,99.243,23.532,197.333,35.385,45.828
27,23.044,88.158,36.418,190.879,90.914,65.654
28,16.704,100.164,43.098,175.333,-3.786,47.592
29,17.313,131.401,28.577,219.294,114.209,49.388
30,14.265,113.861,28.528,210.241,23.459,40.348
31,14.143,145.225,47.333,240.962,119.683,40.192
32,18.411,123.027,17.933,223.095,29.461,52.536
33,22.678,140.887,54.150,220.555,166.866,64.541
34,13.534,107.121,31.000,198.868,68.102,38.386
35,18.167,95.188,35.119,236.047,-116.911,51.689
36,14.021,100.960,19.545,217.272,-26.114,39.665
37,19.386,80.752,35.386,149.000,-108.090,55.101
38,13.046,77.224,18.233,166.516,-2.701,37.054
39,19.874,119.352,64.667,236.000,-19.440,56.654
40,13.290,111.793,17.333,170.398,67.011,37.551
41,21.459,79.780,14.476,220.485,119.055,61.115
42,13.656,80.368,14.848,186.547,32.829,38.645
43,23.654,63.664,9.429,212.667,-85.830,67.220
44,14.387,102.211,10.034,193.573,4.885,41.003
45,18.289,72.271,29.923,197.157,33.476,51.909
46,13.900,77.375,35.208,142.495,-48.576,39.582
47,21.947,89.016,15.389,194.638,-51.140,62.331
48,15.607,97.757,37.673,181.667,36.327,44.208
49,21.459,70.778,22.409,200.333,21.132,61.019
50,16.338,63.094,28.057,205.000,-43.172,46.442
51,14.753,77.302,19.459,190.375,65.989,42.048
52,10.364,93.983,34.333,161.375,-59.153,29.283
53,18.411,81.482,34.619,226.667,27.420,52.319
54,14.387,83.579,34.418,205.667,-59.287,41.021
55,26.092,84.111,25.544,227.667,12.470,74.384
56,13.778,78.075,21.477,224.588,-83.830,38.985
57,21.825,78.142,15.527,220.563,50.937,62.060
58,12.558,68.895,36.974,207.333,-33.845,35.736
59,21.825,87.409,14.034,216.918,24.550,62.189
60,15.485,115.688,50.884,226.667,-57.319,43.974
61,24.629,62.319,11.346,216.000,84.006,70.220
62,17.679,69.962,28.990,242.462,-5.592,50.171
63,19.996,84.997,32.101,197.304,45.498,56.791
64,15.241,86.309,34.375,181.000,-38.804,43.463
65,15.485,95.841,29.053,228.088,43.069,43.974
66,12.315,105.417,33.155,203.931,-23.499,35.029
67,21.947,83.869,29.325,184.121,-84.864,62.404
68,16.704,89.633,27.000,199.912,-0.421,47.490
69,20.484,160.652,35.640,245.029,175.522,58.141
70,18.167,141.295,42.944,228.611,68.990,51.618
71,19.996,88.663,47.167,165.317,62.176,56.855
72,12.802,78.609,41.243,167.249,-27.553,36.234
73,20.971,89.942,14.205,188.667,-0.670,59.714
74,17.313,89.570,28.622,202.809,71.437,49.358
75,16.338,99.367,43.082,180.333,27.337,46.383
76,9.754,111.202,52.067,203.606,-61.157,27.505
77,21.703,75.058,24.271,162.723,90.971,61.814
78,14.753,88.280,41.233,174.089,0.955,41.907
79,23.166,88.379,38.566,198.667,-153.571,65.899
80,16.948,82.497,22.330,170.333,100.008,48.222
81,18.411,97.941,17.530,164.102,141.757,52.462
82,17.801,112.308,44.462,228.550,41.929,50.689
83,20.605,112.395,47.614,200.824,10.976,58.688
84,13.534,77.772,37.518,176.333,105.301,38.373
85,22.191,91.398,35.604,193.657,110.742,63.101
86,13.656,124.760,47.807,205.131,27.255,38.886
87,18.655,96.674,38.663,211.239,96.423,53.059
88,13.046,109.469,38.667,206.750,5.981,36.864
89,21.093,96.721,27.493,243.731,-22.235,59.980
90,16.704,77.793,27.027,135.508,64.191,47.320
91,19.386,101.310,33.667,213.667,0.000,55.170
92,11.461,92.643,38.699,197.333,88.152,32.491
93,22.922,104.266,26.365,194.295,158.654,65.232
94,18.045,103.977,51.020,213.333,70.949,51.348
95,25.239,93.449,34.947,208.667,81.085,72.104
96,14.387,95.210,28.322,167.404,-7.368,40.842
