filename,count,image_path
juvenile-102.jpeg,72,/home/runner/work/project-gigas-conditioning/project-gigas-conditioning/code/count-automation/../../data/images/juvenile-102.jpeg
juvenile-103.jpeg,53,/home/runner/work/project-gigas-conditioning/project-gigas-conditioning/code/count-automation/../../data/images/juvenile-103.jpeg
juvenile-106.jpeg,60,/home/runner/work/project-gigas-conditioning/project-gigas-conditioning/code/count-automation/../../data/images/juvenile-106.jpeg
juvenile-114.jpeg,76,/home/runner/work/project-gigas-conditioning/project-gigas-conditioning/code/count-automation/../../data/images/juvenile-114.jpeg
juvenile-116.jpeg,71,/home/runner/work/project-gigas-conditioning/project-gigas-conditioning/code/count-automation/../../data/images/juvenile-116.jpeg
juvenile-99.jpeg,66,/home/runner/work/project-gigas-conditioning/project-gigas-conditioning/code/count-automation/../../data/images/juvenile-99.jpeg
juvenile19-106.jpeg,67,/home/runner/work/project-gigas-conditioning/project-gigas-conditioning/code/count-automation/../../data/images/juvenile19-106.jpeg
juvenile20-99.jpeg,55,/home/runner/work/project-gigas-conditioning/project-gigas-conditioning/code/count-automation/../../data/images/juvenile20-99.jpeg
