 ,Area,Mean,Min,Max,Angle,Length
1,25.572,58.180,7.722,185.924,-43.461,77.675
2,14.613,41.068,12.996,126.969,37.465,44.189
3,24.068,144.743,10.037,221.854,-2.824,73.186
4,14.720,114.301,16.451,238.475,90.421,44.581
5,18.696,93.062,31.430,185.417,-133.122,56.585
6,11.819,84.426,22.536,198.058,153.199,35.622
7,20.093,87.200,13.390,206.527,36.254,60.973
8,16.010,84.373,7.919,231.361,135.274,48.443
9,21.060,129.713,32.668,238.041,41.682,64.079
10,15.687,96.372,31.667,171.904,130.815,47.643
11,25.143,53.542,5.305,174.997,-174.094,76.453
12,16.977,59.312,11.929,166.918,-79.695,51.307
13,12.356,97.216,3.936,206.129,27.013,37.529
14,8.703,78.673,14.067,236.462,-57.693,26.372
15,21.812,111.996,8.333,222.824,-39.369,66.146
16,16.547,118.464,6.225,243.730,49.764,50.239
17,16.762,101.806,15.879,189.077,-7.765,50.947
18,13.861,110.472,25.188,219.693,-106.742,42.103
19,21.274,120.656,20.839,243.000,-33.851,64.730
20,18.158,90.295,17.778,219.667,45.000,55.164
21,22.134,127.794,3.770,246.159,34.077,67.277
22,16.117,143.849,51.333,240.304,124.330,48.823
23,21.274,127.401,56.556,245.912,-6.116,64.615
24,14.935,111.356,47.449,212.667,-92.490,45.278
25,25.035,116.255,24.869,251.333,6.941,75.948
26,12.034,77.306,3.009,187.360,85.878,36.479
27,19.448,78.756,13.156,222.000,-176.186,59.133
28,14.720,114.386,7.225,239.608,94.205,44.700
29,23.853,103.943,19.656,201.622,145.518,72.373
30,10.852,165.445,39.000,233.298,50.268,32.820
31,13.646,140.732,17.556,216.381,-178.182,41.322
32,14.505,141.955,43.512,243.886,93.842,44.023
33,19.878,72.858,11.437,198.870,177.200,60.386
34,12.141,63.709,12.667,193.333,87.955,36.736
35,22.994,154.850,36.667,243.778,148.251,69.770
36,16.654,100.116,20.541,216.758,55.069,50.377
37,16.654,54.630,3.379,182.315,-13.134,50.489
38,14.613,63.006,11.905,201.965,75.861,44.282
39,19.233,108.854,7.161,242.430,-7.765,58.225
40,13.001,95.909,6.944,240.333,85.236,39.471
41,18.696,131.384,16.974,237.339,-29.827,56.676
42,14.183,136.311,10.746,231.383,51.203,42.899
43,12.356,85.304,27.140,172.532,-87.489,37.404
44,10.100,98.179,5.333,234.344,-177.537,30.513
45,18.051,127.813,24.146,217.054,-65.584,54.717
46,12.786,137.101,24.703,236.707,14.744,38.640
47,23.853,45.980,4.064,116.483,-44.085,72.557
48,15.580,74.001,11.211,195.500,43.315,47.304
49,14.720,116.550,41.799,223.816,4.624,44.725
50,9.993,80.212,19.276,151.245,-80.028,30.286
51,17.406,110.048,14.333,206.411,-139.785,52.799
52,13.001,112.967,11.417,216.568,136.017,39.177
53,17.836,102.758,34.697,240.488,60.169,54.034
