 ,Area,Mean,Min,Max,Angle,Length
1,15.800,87.359,8.465,194.924,-68.169,52.981
2,12.289,56.396,0.916,171.500,15.436,41.186
3,23.173,117.288,5.357,236.742,31.300,77.842
4,11.850,89.132,16.703,217.492,-55.305,39.818
5,17.819,64.978,7.811,188.065,154.701,59.969
6,12.025,76.047,14.798,209.976,54.267,40.330
7,23.085,125.091,13.828,241.661,10.667,77.631
8,10.182,133.377,32.438,228.353,94.246,34.016
9,20.979,77.377,21.007,194.333,45.510,70.603
10,13.254,51.817,3.305,154.262,-33.320,44.496
11,11.060,84.581,18.366,212.000,136.785,36.994
12,12.289,96.949,10.692,216.191,52.017,41.160
13,20.364,71.013,23.540,191.000,44.121,68.304
14,13.781,75.288,24.333,189.667,150.073,46.321
15,22.383,50.777,12.932,178.882,-148.186,75.309
16,15.449,55.906,17.518,187.833,-57.717,51.865
17,24.226,97.866,24.939,234.297,-179.375,81.479
18,14.132,91.149,18.129,182.458,96.261,47.539
19,20.628,126.891,26.910,225.000,30.018,69.289
20,11.762,95.736,12.114,204.242,-50.194,39.337
21,19.311,152.565,31.677,244.692,3.274,64.841
22,12.552,135.526,2.643,229.907,96.474,42.042
23,16.063,134.043,34.912,245.150,39.301,53.792
24,10.621,102.500,26.645,205.127,156.207,35.617
25,15.624,133.289,26.306,239.758,42.023,52.445
26,11.411,122.268,2.851,246.663,-39.493,38.200
27,14.922,105.806,19.312,204.386,2.209,49.959
28,10.884,100.457,5.681,180.254,-87.207,36.485
29,17.906,159.572,64.737,246.452,76.340,60.217
30,12.201,128.060,22.304,241.449,177.510,40.924
31,18.433,42.375,0.840,129.000,-94.399,61.807
32,13.342,76.612,13.321,226.989,-0.381,44.590
33,15.800,102.984,5.513,217.601,118.713,53.036
34,12.377,93.143,41.245,201.667,18.952,41.506
35,18.960,63.081,1.790,204.667,60.453,63.685
36,13.693,53.739,11.659,178.000,159.055,45.999
37,19.048,55.698,4.684,205.667,-22.640,63.881
38,12.201,78.628,15.805,187.667,61.390,40.835
39,19.486,88.528,9.238,225.261,-31.675,65.448
40,10.533,99.614,13.900,182.667,65.596,35.137
41,20.013,156.897,22.333,249.271,62.418,67.186
42,12.377,126.987,26.941,244.220,-19.599,41.513
43,17.643,54.473,5.667,208.667,-52.100,59.323
44,12.289,46.572,13.695,210.667,33.232,41.087
45,17.204,99.323,8.938,224.672,94.715,57.672
46,9.655,69.052,23.762,142.003,-11.619,32.364
47,18.960,81.278,16.942,235.000,-11.258,63.740
48,10.797,52.108,0.717,144.058,81.076,36.288
49,16.678,89.255,18.440,220.311,139.497,56.108
50,9.831,83.893,41.647,179.625,40.601,32.778
51,19.838,164.461,6.450,249.415,154.120,66.518
52,13.518,161.994,44.028,248.931,64.440,45.321
53,14.571,152.210,22.285,236.945,-92.776,48.942
54,13.693,142.282,4.751,248.029,-10.437,45.791
55,10.270,98.721,8.083,235.000,18.122,34.291
