 ,Area,Mean,Min,Max,Angle,Length
1,21.872,124.343,14.445,207.906,35.507,68.946
2,12.626,98.068,0.540,215.383,108.579,39.585
3,16.802,96.269,10.000,200.333,-177.614,53.018
4,14.913,133.324,10.333,247.667,90.000,46.981
5,22.071,93.008,5.988,212.602,-20.647,69.749
6,22.469,124.901,12.059,228.644,67.537,70.969
7,17.200,61.931,17.868,191.667,93.659,54.344
8,10.837,55.192,0.333,219.667,-4.764,34.171
9,19.586,46.239,14.884,197.758,84.435,61.776
10,15.808,32.129,1.602,165.000,-7.260,49.903
11,25.153,100.875,13.308,224.889,66.084,79.332
12,13.819,78.027,4.639,192.945,155.109,43.450
13,18.492,121.403,10.374,247.393,144.678,58.353
14,17.597,143.274,25.594,246.213,80.858,55.569
15,23.861,38.126,3.454,182.667,138.386,75.491
16,17.001,30.140,2.480,201.667,57.245,53.614
17,22.369,128.730,14.455,246.071,27.937,70.666
18,16.404,95.939,9.498,226.614,113.749,51.672
19,16.007,110.094,12.050,209.893,-44.493,50.390
20,14.118,92.620,19.710,165.046,45.000,44.591
21,19.784,51.681,7.980,161.296,90.579,62.434
22,11.036,32.419,1.552,101.139,178.438,34.697
23,19.188,98.366,13.969,197.706,77.697,60.671
24,15.410,98.988,23.667,198.296,166.866,48.567
25,17.100,80.574,2.429,205.332,106.635,53.969
26,13.620,61.752,6.041,201.208,21.490,43.036
27,26.545,75.062,0.225,247.770,83.303,83.813
28,18.094,54.371,2.392,151.667,168.876,57.200
29,22.767,127.622,31.163,219.134,67.032,71.916
30,15.808,94.354,2.476,245.200,154.895,49.793
31,17.995,74.923,13.933,207.250,101.185,56.890
32,18.194,94.071,13.489,172.242,11.434,57.261
33,20.182,82.445,8.357,214.352,72.104,63.617
34,11.731,62.514,6.116,144.667,167.631,36.799
35,22.568,89.191,5.333,211.611,91.774,71.294
36,13.123,109.068,4.333,218.873,-1.749,41.325
37,21.972,102.068,20.822,221.079,21.318,69.386
38,15.410,56.629,9.993,151.128,101.965,48.669
39,15.410,51.003,15.677,191.224,85.143,48.416
40,12.626,65.663,13.736,189.382,-5.484,39.595
41,14.913,63.450,7.629,152.889,46.900,47.070
42,14.615,56.717,3.954,167.191,143.052,46.161
43,18.691,157.052,15.772,235.633,89.081,58.970
