 ,Area,Mean,Min,Max,Angle,Length
1,19.247,56.540,1.231,202.010,102.031,77.330
2,14.819,48.338,2.923,134.333,15.945,59.574
3,18.140,82.465,1.541,217.000,55.823,72.836
4,13.405,62.105,2.473,141.667,-32.370,53.728
5,13.712,64.114,7.678,226.333,70.259,55.062
6,12.421,66.043,11.455,222.667,-12.653,49.812
7,17.156,111.241,40.625,201.667,96.818,68.928
8,11.683,60.536,8.677,138.688,-22.364,46.925
9,13.651,73.019,12.854,196.000,91.037,54.811
10,9.408,78.023,18.531,169.000,1.884,37.712
11,17.955,91.761,17.895,234.000,118.940,72.256
12,8.855,78.769,17.993,157.182,30.141,35.556
13,16.049,85.463,6.064,216.220,12.002,64.393
14,11.437,80.855,19.848,199.580,96.203,45.896
15,15.865,54.529,6.265,139.448,109.280,63.837
16,9.593,87.677,21.670,219.333,15.385,38.321
17,19.800,46.195,6.985,216.667,-20.973,79.670
18,9.900,66.113,30.376,137.739,65.200,39.609
19,15.619,61.398,10.325,226.149,124.695,62.733
20,12.790,62.788,7.523,244.712,30.536,51.246
21,13.405,90.107,18.095,212.945,91.056,53.819
22,10.146,82.929,18.008,154.760,-0.349,40.668
23,14.389,45.683,1.884,140.270,95.172,57.765
24,8.240,54.302,5.161,113.230,9.107,32.899
25,19.062,55.971,15.424,159.000,-24.659,76.672
26,10.761,38.148,13.636,77.455,65.937,43.180
27,16.848,94.487,39.506,192.927,41.285,67.649
28,9.838,70.096,5.267,139.478,-56.810,39.410
29,15.619,72.995,20.285,230.333,85.462,62.686
30,13.466,55.558,3.523,199.183,-0.526,54.060
31,16.848,75.382,4.379,211.350,160.769,67.758
32,11.868,77.884,29.328,217.333,72.699,47.529
33,15.434,58.351,4.039,228.755,-49.224,61.889
34,10.453,63.259,7.793,167.019,44.760,41.907
35,16.541,63.827,13.057,218.431,47.568,66.522
36,13.097,60.967,3.944,224.849,-38.491,52.591
37,16.172,87.594,17.907,252.499,-33.629,64.924
38,9.285,107.470,32.484,242.392,74.107,37.127
39,9.470,131.672,48.852,231.709,-77.957,38.033
40,8.793,124.849,36.889,205.072,13.055,35.128
41,14.081,79.327,12.516,225.701,28.028,56.465
42,10.146,55.001,14.500,174.000,-62.810,40.702
43,16.787,82.064,28.390,171.360,164.634,67.377
44,9.470,76.585,9.456,208.667,69.312,37.904
45,13.958,72.312,10.848,196.433,-43.926,56.120
46,9.654,103.098,27.941,220.500,46.814,38.770
47,12.237,82.853,7.520,187.876,143.419,49.099
48,10.822,74.940,14.260,177.813,44.076,43.491
49,13.097,102.710,6.281,239.515,26.565,52.676
50,10.699,95.287,12.533,206.729,-62.103,42.929
51,14.450,94.208,24.049,206.034,70.247,57.965
52,13.897,70.283,6.665,214.667,-20.288,55.783
53,13.712,90.004,22.310,221.330,96.454,55.152
54,11.745,74.734,19.000,206.000,2.712,47.168
55,14.204,80.831,17.116,229.667,51.535,57.006
56,10.884,75.974,1.397,174.333,-32.696,43.610
57,16.418,93.093,20.098,230.000,86.772,66.066
58,12.667,83.078,11.000,213.333,0.000,50.834
59,11.437,68.089,10.826,131.592,55.364,45.811
60,9.162,65.960,8.475,128.336,-18.558,36.620
61,15.373,92.061,15.700,243.012,-69.309,61.761
62,10.699,78.744,6.812,185.423,14.760,42.825
63,15.127,127.469,21.639,239.179,83.686,60.875
64,9.961,107.457,12.252,242.368,-8.936,39.912
65,16.418,135.844,18.429,247.181,-71.157,66.028
66,10.945,92.995,29.220,191.299,21.501,43.976
67,11.683,131.305,28.000,243.025,-2.121,46.899
68,10.330,145.369,43.719,236.605,92.058,41.438
69,17.525,76.261,12.602,179.333,25.394,70.545
70,12.360,65.186,7.141,213.667,-51.698,49.610
71,12.544,101.585,10.382,208.335,76.921,50.406
72,7.686,82.363,24.199,200.763,-13.029,30.798
73,16.541,108.954,16.224,248.414,115.610,66.547
74,11.314,91.631,25.120,228.696,19.822,45.338
75,15.250,93.432,7.772,237.730,-17.188,61.257
76,11.253,99.532,34.065,224.094,73.752,45.201
77,13.036,101.511,24.964,250.595,26.444,52.343
78,8.117,90.690,14.738,215.451,-40.030,32.385
79,13.528,102.073,0.370,198.813,89.477,54.308
80,10.515,75.595,6.067,193.237,-5.072,42.072
81,13.528,72.792,9.527,178.402,10.281,54.184
82,9.408,108.006,5.433,231.307,111.173,37.761
83,15.373,145.178,45.175,248.263,85.619,61.678
84,9.162,163.851,32.667,248.613,-1.935,36.721
85,12.729,109.103,41.721,233.478,54.689,51.052
86,10.515,102.388,12.600,223.910,-30.329,42.232
87,13.466,110.075,39.793,242.972,46.116,54.016
88,9.838,72.411,39.140,216.667,-44.745,39.453
89,13.282,117.342,32.718,239.839,-19.026,53.247
90,8.547,116.519,30.638,188.667,94.557,34.329
91,13.528,121.381,32.570,251.763,-50.362,54.419
92,9.039,87.249,42.562,166.420,32.171,36.326
93,15.188,155.923,53.718,247.302,82.991,60.961
94,10.392,133.326,54.836,219.161,-5.473,41.601
