 ,Area,Mean,Min,Max,Angle,Length
1,12.125,136.428,38.333,209.769,80.134,47.431
2,11.029,128.753,22.174,243.860,-12.236,43.138
3,18.704,105.044,32.521,210.542,83.244,73.397
4,10.642,76.215,20.696,212.532,-10.899,41.639
5,10.578,104.076,34.677,197.002,89.648,41.397
6,7.159,126.769,64.085,220.667,1.042,27.941
7,21.542,133.172,64.605,223.000,77.881,84.679
8,11.996,109.284,22.768,224.049,-10.277,46.975
9,11.094,113.146,32.368,219.795,35.732,43.487
10,8.385,79.245,19.646,209.295,-50.648,32.843
11,15.221,148.225,31.891,235.600,89.756,59.682
12,12.061,134.376,65.656,207.806,0.924,47.243
13,16.253,119.464,18.591,247.104,87.719,63.795
14,11.996,95.273,19.065,218.971,-0.929,46.989
15,11.223,113.346,21.272,182.968,112.850,43.819
16,9.546,124.461,45.627,192.511,16.587,37.364
17,14.641,94.217,38.007,241.592,34.743,57.486
18,9.675,101.140,13.903,194.000,-60.160,37.769
19,11.996,68.237,6.344,208.613,11.553,46.918
20,8.901,96.576,27.690,206.293,-70.374,34.782
21,17.737,124.685,20.194,229.908,-13.732,69.542
22,11.158,129.347,39.333,205.435,-100.066,43.591
23,16.705,121.930,38.686,216.288,-8.915,65.553
24,10.449,85.478,20.714,206.242,-95.001,40.789
25,13.931,97.407,14.869,224.333,50.673,54.500
26,10.191,63.413,1.000,190.580,-40.601,39.804
27,14.060,50.713,4.615,186.585,167.242,55.203
28,13.544,89.530,19.379,197.458,82.297,53.049
29,18.253,89.536,33.191,201.515,130.117,71.733
30,11.739,61.331,11.659,154.026,26.991,45.886
31,12.254,138.244,56.902,234.477,70.896,48.109
32,9.997,116.157,24.628,223.316,-18.905,39.193
33,16.705,99.959,46.713,155.078,15.976,65.513
34,8.707,58.150,16.866,152.667,-76.588,33.941
35,14.834,164.350,25.839,250.268,61.310,58.191
36,6.708,115.193,47.638,196.667,-43.431,26.228
37,9.739,137.673,57.031,219.390,52.292,38.200
38,6.708,92.133,38.835,198.333,-43.431,26.228
39,12.190,59.861,4.125,238.307,39.375,47.638
40,10.449,66.703,17.132,247.527,-65.349,40.796
41,12.770,85.548,18.991,197.581,-5.826,50.035
42,10.062,81.303,13.484,195.667,-93.691,39.446
43,9.804,135.216,39.987,245.489,62.418,38.395
44,8.965,83.929,22.532,190.179,-23.035,35.048
45,13.028,71.735,15.423,212.777,-25.928,51.112
46,10.513,53.294,13.519,238.850,63.593,41.115
47,12.770,113.105,25.430,215.704,-3.486,50.123
48,8.127,83.090,26.667,195.333,-90.000,31.745
49,14.383,54.760,11.095,187.835,52.872,56.380
50,11.352,57.290,10.018,206.961,-39.680,44.548
51,13.157,135.672,38.442,213.262,58.504,51.527
52,11.867,112.228,15.306,238.777,-5.960,46.472
53,15.350,148.115,76.789,232.828,48.928,60.301
54,8.256,118.060,24.447,246.599,-38.941,32.325
55,16.060,63.531,16.159,176.333,10.947,62.857
56,11.674,91.560,33.527,184.667,-42.979,45.821
57,14.899,94.406,16.187,222.497,32.032,58.416
58,11.610,76.113,13.174,220.458,-63.149,45.544
59,11.739,85.508,11.703,220.667,-38.264,45.930
60,8.965,90.996,26.197,208.667,40.601,35.121
61,14.125,125.331,24.619,242.425,-19.848,55.351
62,10.449,105.440,35.736,233.320,78.203,40.992
63,16.576,135.553,43.831,224.723,105.884,64.955
64,11.352,116.841,13.667,224.764,12.529,44.487
65,17.027,137.519,34.501,242.981,-64.996,66.694
66,9.094,137.369,58.557,252.667,35.727,35.664
67,16.898,122.452,33.679,221.105,-39.552,66.205
68,8.901,134.571,48.323,236.419,50.622,34.826
69,12.899,109.479,18.994,229.504,-46.427,50.477
70,8.256,115.746,35.202,215.458,45.637,32.326
71,13.802,122.494,26.032,226.667,117.046,54.178
72,8.643,140.418,30.769,234.219,29.264,33.769
73,11.287,83.202,24.155,185.667,-153.435,44.295
74,13.544,120.915,39.058,236.386,-45.387,53.157
