 ,Area,Mean,Min,Max,Angle,Length
1,21.878,63.216,6.316,212.667,-14.890,88.382
2,12.310,103.399,18.790,231.903,73.546,49.679
3,8.897,96.271,0.807,174.045,35.446,35.757
4,5.850,88.239,31.430,208.000,-59.657,23.456
5,23.523,109.901,23.757,249.623,88.215,95.088
6,13.712,50.724,3.824,126.955,-4.104,55.192
7,18.038,84.901,13.212,252.576,77.093,72.939
8,10.055,94.491,14.436,247.605,-11.583,40.571
9,13.285,57.569,5.853,214.436,1.320,53.583
10,14.504,48.718,1.274,196.000,-88.067,58.539
11,13.712,79.453,8.328,226.305,60.223,55.176
12,9.811,94.500,14.467,250.698,-31.701,39.461
13,16.149,63.231,4.035,220.667,14.457,65.263
14,12.615,61.865,7.490,250.620,-66.801,50.761
15,14.321,87.290,7.893,250.150,75.904,57.777
16,8.593,79.546,10.636,226.366,-8.188,34.667
17,16.454,97.093,20.176,205.112,112.947,66.483
18,9.507,75.188,2.295,243.743,23.587,38.250
19,8.166,96.490,26.329,228.847,95.194,32.720
20,7.008,102.883,32.596,238.912,2.511,28.169
21,10.604,61.337,6.909,178.883,-5.645,42.667
22,7.557,51.526,1.667,219.000,-85.352,30.464
23,16.637,39.250,4.502,225.337,46.042,67.216
24,13.651,31.723,1.333,120.798,-35.687,55.012
25,17.185,28.986,3.681,217.667,76.853,69.461
26,10.665,65.778,5.270,248.844,-7.943,42.872
27,18.831,85.643,40.095,147.338,119.975,76.090
28,10.726,122.148,22.817,248.360,30.233,43.144
29,14.565,99.090,10.354,247.580,-90.722,58.758
30,8.166,78.096,12.376,250.501,-3.442,32.892
31,10.665,120.809,20.927,246.555,14.676,42.872
32,7.191,90.193,24.852,203.045,-67.834,28.789
33,14.077,83.966,20.613,245.065,-64.547,56.867
34,8.227,97.872,20.775,209.682,24.656,33.138
35,14.809,103.736,13.809,243.592,63.753,59.727
36,12.066,97.712,17.874,235.430,-37.569,48.586
37,19.074,92.639,20.282,247.748,18.667,77.128
38,12.127,68.283,4.097,228.321,-69.918,48.889
39,15.966,128.746,7.647,241.334,-31.378,64.480
40,10.786,94.005,5.319,201.346,64.453,43.504
41,17.977,95.999,4.913,247.483,47.203,72.670
42,10.786,96.992,24.114,235.985,-38.558,43.565
43,14.869,57.901,5.062,183.267,86.703,60.087
44,11.457,51.136,2.836,245.007,1.225,46.174
45,9.994,140.220,32.932,246.840,50.464,40.331
46,6.155,75.908,11.529,231.333,-31.457,24.598
47,13.346,63.636,4.863,202.667,71.815,53.787
48,10.116,104.905,28.886,249.645,-18.765,40.672
49,15.052,104.132,24.598,248.095,9.577,60.835
50,10.177,129.024,11.053,224.462,-69.161,40.942
51,13.833,93.011,30.494,249.338,57.860,55.684
52,8.836,115.275,40.271,249.491,-43.315,35.625
53,18.404,54.618,2.087,230.855,91.522,74.331
54,12.432,57.653,3.667,250.448,-1.975,50.143
55,12.005,89.154,8.837,228.667,52.663,48.436
56,10.665,57.663,5.175,186.133,-19.165,42.861
57,17.977,115.103,17.193,253.273,81.787,72.581
58,12.432,78.210,9.067,248.464,-6.216,50.161
59,11.335,64.224,11.333,178.909,-73.330,45.611
60,9.141,107.224,20.828,191.333,19.163,36.849
61,15.357,81.305,25.652,189.813,73.301,61.855
62,12.005,65.064,7.177,246.319,-10.908,48.269
63,13.590,112.807,6.052,250.924,3.883,54.682
64,9.568,136.349,68.077,252.154,90.735,38.514
65,12.676,119.564,13.630,243.779,-47.540,51.196
66,8.714,99.243,28.222,204.573,41.299,35.159
67,14.687,112.381,9.883,239.133,161.792,59.251
68,9.750,82.758,4.479,240.103,66.659,39.254
69,13.651,89.098,35.666,236.000,-36.046,54.957
70,9.446,114.678,31.919,246.136,53.427,38.116
71,13.529,82.779,18.669,184.416,9.633,54.585
72,10.665,59.435,23.260,147.720,-81.404,42.943
73,19.867,108.766,21.025,247.721,151.699,80.187
74,11.396,108.919,40.466,245.185,51.774,45.880
75,10.055,158.379,56.745,243.285,115.628,40.522
76,6.764,116.050,23.459,234.050,22.380,27.231
77,11.883,149.339,39.584,238.746,-79.616,47.936
78,7.922,136.332,24.425,248.594,6.684,31.814
79,14.199,54.220,18.772,238.667,-28.551,57.332
80,10.238,102.063,17.585,244.015,64.049,41.181
81,15.723,111.765,31.974,235.361,25.569,63.489
82,11.213,82.820,31.595,210.000,-57.961,45.139
83,13.102,69.061,16.541,163.333,-98.584,52.927
84,10.055,112.022,13.693,228.069,-14.121,40.474
85,15.966,112.052,31.750,237.984,-25.878,64.478
86,11.518,100.072,20.515,249.783,51.483,46.380
87,14.321,105.082,14.769,225.312,-41.186,57.732
88,7.618,116.590,27.309,244.069,50.906,30.535
89,14.565,118.669,41.653,247.531,-28.938,58.673
90,9.446,94.934,34.637,183.565,60.764,37.908
91,12.005,113.165,45.898,188.629,-68.416,48.317
92,10.908,126.974,36.126,245.130,12.319,43.966
93,6.216,138.276,47.977,233.079,-97.407,24.894
94,5.058,115.436,44.288,191.626,-17.103,20.146
95,16.332,74.793,20.486,147.231,-24.071,65.971
96,10.238,87.766,19.725,216.181,63.281,41.179
97,9.019,152.143,52.800,241.323,45.000,36.308
98,7.679,132.445,33.550,232.787,-34.579,30.882
99,13.407,104.923,11.982,242.022,-18.684,53.943
100,9.629,86.153,44.700,244.892,67.184,38.833
101,14.199,75.585,18.500,177.667,62.000,57.315
102,8.593,67.068,20.062,207.003,-28.025,34.677
103,17.795,115.981,13.531,234.821,-19.865,71.920
104,10.238,106.976,34.539,237.380,78.959,41.249
105,11.335,123.901,15.557,249.494,92.476,45.712
106,8.288,135.147,17.000,248.457,2.121,33.349
107,13.224,137.188,3.000,249.801,77.961,53.259
108,8.044,127.593,20.066,235.011,-5.274,32.228
109,14.626,80.434,23.276,154.050,-40.082,59.043
110,9.568,75.475,8.446,207.050,42.397,38.442
111,12.005,119.160,34.975,222.461,83.853,48.416
112,9.507,129.909,42.919,240.343,-4.825,38.152
113,14.809,138.788,47.824,246.715,-55.589,59.845
114,9.994,136.128,29.000,248.847,34.472,40.125
115,13.773,116.787,27.333,249.000,2.291,55.588
116,10.177,113.121,12.431,245.402,-65.756,40.881
117,8.471,94.397,7.341,215.513,21.724,34.014
118,6.825,42.278,9.803,231.595,-65.045,27.500
119,10.726,128.466,13.163,247.825,18.331,43.170
120,7.069,129.445,36.232,239.516,-69.034,28.287
121,16.027,93.760,13.165,245.260,137.785,64.663
122,12.858,88.406,15.333,251.667,36.870,51.841
123,14.809,133.797,16.106,248.895,-30.273,59.741
124,9.690,152.581,40.333,251.350,61.332,39.108
125,19.013,101.174,24.049,226.781,22.521,76.698
126,11.335,81.153,2.517,228.270,-66.761,45.672
127,17.429,90.021,2.645,232.667,-46.848,70.383
128,10.421,91.197,11.621,242.642,38.082,42.025
129,15.052,79.722,5.287,224.420,57.475,60.606
130,8.593,92.332,6.435,217.667,-27.663,34.561
131,12.127,76.518,12.146,218.330,-119.279,48.962
132,8.166,122.847,7.426,249.058,-0.431,32.833
133,12.980,92.500,17.402,241.256,16.466,52.256
134,9.629,52.838,9.227,188.647,-61.798,38.656
135,15.357,125.710,12.877,246.781,-38.375,62.033
136,11.457,96.285,2.856,247.294,45.868,46.088
137,11.579,132.434,17.800,235.101,55.974,46.764
138,8.471,111.285,10.573,226.689,-23.035,34.068
139,18.038,86.340,7.264,243.713,75.681,72.866
140,12.310,63.901,7.792,219.146,-11.757,49.674
141,9.750,84.909,15.686,251.062,5.064,39.157
142,7.922,110.418,32.426,225.070,-87.780,31.869
143,13.529,118.237,8.788,249.648,70.747,54.651
144,11.030,110.967,4.067,241.493,-20.854,44.380
145,19.257,143.218,42.950,253.495,-30.309,77.777
146,10.786,139.130,26.179,249.119,52.154,43.454
147,17.429,129.329,30.408,236.758,30.343,70.367
148,12.188,124.430,72.354,233.313,-55.670,49.025
149,10.482,115.430,11.011,246.459,40.965,42.173
150,9.080,174.448,50.710,245.388,-53.517,36.536
151,16.271,107.165,54.057,246.190,114.926,65.604
152,10.969,94.540,23.348,249.697,29.864,44.123
153,15.357,131.395,25.034,242.831,100.101,61.935
154,10.299,142.541,43.000,247.429,2.045,41.499
155,15.357,117.337,18.650,251.000,37.235,62.013
156,10.665,102.815,16.699,205.268,-33.965,42.861
157,12.858,101.974,12.123,252.444,-13.772,51.850
158,7.983,70.311,6.755,235.957,70.731,32.166
159,15.662,148.999,58.487,249.699,-35.616,63.162
160,8.654,130.862,44.271,249.674,42.985,34.758
161,13.833,96.709,25.742,225.758,83.127,55.697
162,11.335,75.575,13.620,251.468,-4.020,45.782
163,16.210,117.593,41.534,201.039,84.806,65.440
164,9.629,121.785,51.810,229.237,-5.856,38.712
165,10.055,124.298,31.704,234.556,38.823,40.558
166,7.679,101.855,43.957,238.442,-51.843,30.767
167,16.515,96.286,18.630,226.353,32.748,66.627
168,10.604,74.413,20.241,180.400,-55.850,42.656
169,16.576,87.066,22.341,224.987,3.603,66.785
170,13.712,82.955,28.414,179.812,-74.970,55.211
171,14.930,159.327,21.766,248.345,71.342,60.188
172,11.701,113.684,28.719,227.919,-16.069,47.269
173,12.615,95.554,29.489,243.757,176.666,50.940
174,12.127,95.776,37.152,238.495,90.579,48.881
175,15.662,105.088,36.000,215.689,72.272,63.237
176,11.335,105.212,50.632,217.958,-22.954,45.575
177,14.748,156.270,75.396,250.724,128.251,59.412
178,10.116,163.608,30.281,246.476,40.564,40.619
179,8.836,113.577,43.306,236.907,-1.591,35.562
180,6.277,110.900,47.745,205.353,-84.401,25.301
181,10.238,125.195,24.002,249.900,-3.427,41.300
182,6.643,88.639,19.704,180.185,-86.820,26.702
