 ,Area,Mean,Min,Max,Angle,Length
1,9.971,103.745,46.212,232.333,50.684,38.530
2,7.726,75.623,17.849,216.667,-27.667,29.885
3,23.707,96.399,17.482,227.667,83.271,92.117
4,13.339,89.364,7.047,231.297,-4.858,51.580
5,16.839,69.810,19.288,231.333,57.373,65.296
6,12.745,66.724,20.951,169.338,-40.569,49.391
7,15.452,69.018,13.013,211.000,74.055,59.866
8,11.754,62.300,20.644,187.000,-23.962,45.556
9,19.943,65.876,23.000,240.294,82.166,77.300
10,13.603,78.711,22.806,219.333,-10.105,52.727
11,10.236,105.819,42.930,230.863,51.340,39.491
12,7.726,72.944,17.425,201.333,-29.867,29.930
13,16.113,88.922,9.613,240.514,66.181,62.360
14,11.754,90.756,19.311,247.117,-24.390,45.427
15,19.877,110.413,22.872,244.571,110.914,77.028
16,11.820,72.470,21.043,196.113,25.989,45.741
17,7.660,147.144,52.699,246.273,104.036,29.667
18,7.396,142.857,54.839,238.887,20.556,28.543
19,14.330,103.798,29.974,229.290,63.080,55.624
20,10.103,92.460,22.206,215.256,-24.880,39.091
21,17.301,93.631,23.145,227.198,69.341,67.011
22,14.066,85.241,16.960,248.965,-10.620,54.382
23,13.075,88.709,32.860,218.000,2.906,50.689
24,8.188,103.724,36.460,204.333,-95.618,31.502
25,15.584,120.230,49.775,233.833,64.306,60.456
26,9.245,84.559,16.510,204.539,-25.641,35.631
27,12.547,111.305,25.848,246.983,10.657,48.636
28,9.179,93.222,23.531,219.072,-89.585,35.463
29,20.075,58.793,15.224,200.528,88.866,77.879
30,12.877,58.037,20.333,182.000,-1.181,49.864
31,16.245,78.402,29.588,217.583,75.566,62.888
32,11.094,73.687,15.402,206.333,-12.789,42.952
33,16.773,77.915,25.429,238.639,160.849,65.015
34,12.877,71.723,28.604,177.000,66.337,49.940
35,14.528,124.263,65.379,215.708,101.053,56.294
36,9.773,87.822,28.776,203.667,11.004,37.697
37,10.368,99.077,40.616,216.333,101.454,40.116
38,8.519,85.628,20.874,223.194,18.719,32.830
39,18.226,73.190,17.701,234.496,62.038,70.698
40,12.217,73.156,12.829,248.665,-18.731,47.214
41,12.679,86.473,40.764,178.553,76.037,48.988
42,10.170,86.780,30.335,205.598,-10.574,39.212
43,18.754,101.834,45.468,236.090,82.699,72.800
44,10.434,92.601,28.646,212.047,-5.492,40.273
45,10.368,85.522,30.542,217.780,79.629,39.970
46,7.198,99.048,35.234,202.333,-11.206,27.769
47,12.613,125.242,28.554,243.298,59.243,48.743
48,9.443,106.730,24.680,234.368,-27.646,36.552
49,18.292,52.672,16.541,233.713,57.577,70.933
