 ,Area,Mean,Min,Max,Angle,Length
1,26.587,93.019,31.482,180.333,94.751,98.036
2,20.069,78.868,14.233,188.238,9.704,73.858
3,21.460,124.938,27.855,247.865,111.291,79.005
4,17.066,116.629,36.081,201.398,21.801,62.669
5,27.686,134.149,21.930,241.707,84.365,101.981
6,14.356,101.888,20.458,172.551,-5.886,52.781
7,22.412,102.946,32.596,177.708,92.628,82.631
8,19.409,92.601,4.333,235.152,2.169,71.499
9,15.161,107.407,35.789,214.817,68.663,55.786
10,11.499,108.875,23.369,190.547,-18.667,42.278
11,19.336,146.963,44.616,226.213,86.953,71.278
12,11.865,113.906,16.706,212.845,0.356,43.573
13,20.948,95.267,15.389,203.993,-15.449,77.214
14,13.770,102.694,23.545,198.759,82.000,50.560
15,18.824,101.799,15.124,214.667,18.931,69.239
16,11.572,75.097,23.000,191.211,-70.986,42.365
17,19.043,113.046,14.821,250.511,17.038,70.198
18,12.671,73.360,20.333,227.368,-73.780,46.506
19,17.871,93.963,14.904,170.904,58.145,65.637
20,9.741,118.452,10.909,237.408,-24.228,35.613
21,19.849,84.250,26.680,198.667,-25.710,72.990
22,13.111,77.985,28.458,170.768,50.688,48.271
23,19.117,87.221,28.563,202.867,-21.924,70.308
24,11.865,72.070,18.431,209.598,79.249,43.524
25,19.556,68.056,12.808,159.333,57.446,71.922
26,14.649,73.114,14.672,194.310,-40.726,53.924
27,15.161,74.111,16.022,180.547,46.771,55.715
28,10.547,80.924,10.914,218.046,-37.910,38.761
29,17.505,72.558,23.983,189.573,78.879,64.541
30,13.696,70.356,8.870,154.181,-4.328,50.211
31,19.702,69.938,23.694,228.715,57.791,72.608
32,13.111,66.541,5.693,152.333,-30.025,48.137
33,16.919,72.469,24.862,169.995,49.048,62.350
34,12.158,95.245,13.636,188.680,-32.631,44.669
35,21.753,89.576,28.194,139.834,102.487,80.108
36,13.916,77.910,14.387,149.840,10.359,51.172
37,18.384,88.687,37.825,179.000,70.115,67.632
38,12.671,102.293,27.000,232.418,-20.011,46.660
39,17.212,88.843,19.172,184.943,-22.620,63.329
