 ,Area,Mean,Min,Max,Angle,Length
1,21.327,77.329,19.343,212.408,91.463,76.329
2,14.270,74.735,14.537,226.900,66.801,50.900
3,22.645,100.533,12.308,216.831,4.142,80.971
4,17.914,106.384,34.260,216.267,60.317,64.109
5,22.568,68.809,15.187,192.667,92.567,80.841
6,25.825,118.861,13.912,251.633,-5.539,92.330
7,25.747,163.040,45.619,245.272,-31.675,92.278
8,25.825,113.279,44.641,200.169,-7.959,92.511
9,22.955,136.157,44.684,218.176,73.654,82.130
10,22.412,99.606,40.994,206.881,24.873,80.115
11,24.894,168.427,20.000,245.768,19.509,89.224
12,22.412,150.097,34.170,244.646,11.193,80.338
13,19.155,145.232,67.516,218.025,43.683,68.545
14,19.155,175.675,1.234,247.611,15.786,68.587
15,20.706,109.101,51.262,204.000,36.439,74.078
16,21.482,86.766,21.262,214.000,17.713,76.886
17,17.914,90.719,21.388,201.167,97.743,64.078
18,20.241,110.128,19.749,239.206,55.639,72.530
19,22.335,71.582,24.408,200.364,62.362,79.844
20,18.923,112.387,37.546,244.376,-14.551,67.612
21,19.621,146.300,41.134,243.952,131.785,70.213
22,24.274,119.322,37.003,214.015,121.908,86.933
23,17.604,105.197,32.847,220.882,94.827,62.881
24,22.878,75.601,9.487,230.514,109.916,81.750
25,20.474,73.499,22.400,199.333,156.744,73.352
26,23.110,93.652,35.665,203.510,139.503,82.763
27,20.861,117.855,41.610,222.333,139.839,74.700
28,16.596,130.238,36.547,216.489,120.779,59.317
29,19.853,61.154,19.704,157.245,61.928,71.013
30,18.612,57.684,8.931,163.631,27.423,66.512
31,18.690,103.381,8.415,213.960,44.663,66.953
32,26.135,129.447,25.333,242.416,-5.473,93.439
33,21.249,140.408,58.316,242.625,22.620,76.025
34,22.257,113.948,18.989,249.322,80.143,79.708
35,23.266,69.703,13.446,243.107,115.793,83.201
36,32.339,80.978,1.686,201.287,103.335,115.910
37,16.906,154.213,23.431,246.853,64.967,60.548
38,21.947,102.748,41.391,203.667,147.155,78.558
39,14.890,97.978,44.300,194.871,6.307,53.234
40,21.714,165.716,54.978,247.672,75.069,77.817
41,24.739,124.473,34.537,234.094,105.524,88.442
42,13.959,136.025,52.407,227.303,95.136,49.769
43,12.718,133.998,74.072,235.012,58.069,45.282
44,19.310,104.758,31.601,201.571,-16.611,69.165
45,23.653,92.901,28.361,182.632,125.778,84.785
46,18.380,115.455,9.235,227.935,26.674,65.758
47,20.629,122.044,41.729,224.450,47.144,73.698
48,21.327,130.657,50.300,234.110,83.290,76.269
49,19.931,76.441,13.137,215.660,-61.835,71.390
50,17.837,122.428,37.481,210.613,116.789,63.641
51,25.515,135.864,24.505,248.969,147.717,91.244
52,15.278,186.734,81.816,253.738,0.877,54.589
53,18.147,99.984,30.878,231.391,80.134,65.012
54,16.519,146.463,57.220,234.352,88.109,59.070
55,18.225,169.131,41.813,232.734,101.070,65.265
56,20.086,132.172,39.473,227.566,123.443,71.754
57,23.110,119.091,43.897,233.116,142.667,82.656
58,21.637,114.100,32.655,232.310,37.117,77.530
59,22.102,80.812,36.365,184.333,33.802,79.091
60,23.808,70.763,24.579,175.849,29.164,85.149
61,24.817,72.816,19.874,169.639,34.536,88.909
62,23.886,143.998,54.356,232.074,53.354,85.383
63,22.800,119.379,34.652,247.333,2.150,81.652
64,18.690,135.278,30.833,238.784,63.008,66.880
65,25.825,153.132,51.759,244.565,-7.959,92.511
66,19.698,77.857,32.963,176.659,99.314,70.550
67,23.886,87.014,34.537,218.542,25.897,85.441
68,31.564,73.158,15.672,192.891,103.831,112.998
69,20.784,93.012,21.082,175.667,78.985,74.332
70,22.335,99.678,31.980,206.794,119.249,79.793
71,23.576,103.719,32.345,197.304,84.515,84.488
72,20.706,103.565,21.919,222.254,83.303,74.024
73,21.017,100.600,35.441,152.989,-21.053,75.197
74,18.225,84.858,2.333,208.333,12.609,65.063
75,22.412,81.021,31.603,221.319,127.387,80.262
76,14.347,71.612,13.983,191.000,11.921,51.231
77,21.094,156.032,76.482,218.520,115.999,75.600
78,13.882,156.515,84.370,239.449,36.999,49.514
79,21.559,71.206,28.488,196.234,9.768,77.144
80,15.743,94.541,35.623,212.653,-44.799,56.121
