 ,Area,Mean,Min,Max,Angle,Length
1,20.202,132.068,40.243,209.989,21.263,69.090
2,23.597,107.050,21.047,182.992,18.762,80.616
3,21.645,117.826,47.845,198.667,2.029,74.048
4,25.464,156.263,56.330,253.000,-0.958,87.124
5,20.202,133.692,55.060,251.412,18.205,69.006
6,14.260,137.272,67.919,209.000,-21.801,48.637
7,11.459,122.473,69.928,196.000,37.126,39.099
8,14.005,95.394,25.850,226.056,-25.628,47.824
9,17.740,110.508,54.812,185.546,54.782,60.625
10,13.496,84.071,39.875,133.454,169.824,46.176
11,20.286,138.009,24.000,227.232,65.915,69.250
12,10.780,132.936,75.866,199.316,-11.936,36.627
13,18.589,129.816,52.999,235.520,57.549,63.527
14,14.005,127.053,45.199,182.740,-3.837,47.888
15,18.504,82.811,22.596,223.667,20.772,63.254
16,24.361,150.075,64.968,234.112,28.626,83.311
17,9.846,142.330,101.060,212.000,84.489,33.367
18,12.732,152.820,87.000,213.667,-46.357,43.480
19,16.721,156.667,26.691,243.650,52.253,57.110
20,17.655,136.746,47.029,207.155,8.599,60.404
21,9.252,97.459,51.120,209.000,30.600,31.479
22,13.920,166.756,112.000,231.474,58.554,47.468
23,17.231,109.611,30.866,166.549,49.214,58.872
24,25.549,115.901,39.210,199.815,24.001,87.383
25,16.382,92.972,21.842,250.163,126.511,55.822
26,19.607,99.086,28.682,208.333,63.658,66.971
27,15.363,119.457,46.285,198.667,96.059,52.443
28,19.777,78.774,29.135,164.775,85.052,67.552
29,24.276,61.158,14.591,189.000,173.349,83.009
30,14.769,161.819,83.985,227.152,-3.308,50.486
31,12.817,150.512,66.880,214.244,86.947,43.764
32,17.825,123.915,31.667,199.270,99.101,60.782
33,9.761,113.186,36.179,247.400,159.974,33.180
34,13.411,123.570,53.499,212.012,49.399,45.663
35,15.109,124.876,19.454,238.400,97.809,51.462
36,13.241,110.676,27.639,196.333,47.875,45.173
37,8.318,132.067,49.129,197.759,46.254,28.230
38,16.552,156.622,52.667,236.860,85.261,56.422
39,11.883,129.896,53.865,208.261,103.335,40.421
40,17.061,167.282,73.552,240.081,130.539,58.271
41,12.562,116.579,55.224,200.109,-7.028,42.858
42,20.032,112.297,32.084,222.898,149.078,68.602
43,11.544,114.187,43.612,230.333,-13.314,39.220
44,22.833,113.559,49.354,188.536,120.780,77.996
45,14.090,134.124,47.747,209.265,-27.807,48.089
46,18.504,128.673,57.075,235.689,7.158,63.131
47,15.788,85.278,16.130,221.388,21.283,53.779
48,18.249,72.072,12.241,168.596,44.811,62.422
49,17.401,90.981,23.735,211.424,104.444,59.569
50,22.833,92.471,7.070,247.293,97.284,78.128
51,12.647,125.014,37.198,244.739,86.520,43.198
52,12.562,134.262,50.537,229.895,65.879,42.775
53,21.984,97.732,27.431,194.667,-11.397,75.192
54,22.918,87.752,13.501,216.532,91.278,78.391
55,23.342,124.173,9.814,233.019,86.019,79.729
56,13.751,115.904,28.832,251.377,35.372,46.806
57,14.090,91.761,24.268,213.575,134.754,48.001
58,15.873,111.913,37.445,192.017,161.467,54.081
59,14.345,133.399,91.309,188.000,44.037,49.037
60,11.883,111.567,10.800,220.814,-9.936,40.522
61,14.090,94.661,44.457,225.001,62.969,48.080
62,18.249,56.335,4.934,229.833,9.154,62.266
63,22.324,143.030,53.030,249.673,9.894,76.301
64,17.401,155.069,32.353,243.855,39.230,59.426
65,18.674,126.519,44.584,194.548,0.785,63.810
66,17.146,111.753,41.174,186.333,50.048,58.528
67,20.117,139.840,55.216,247.094,-40.179,68.638
68,17.995,111.234,50.402,185.967,100.087,61.551
69,9.931,83.326,20.317,202.000,-34.509,33.941
70,21.390,63.340,28.506,197.334,-39.835,73.225
71,18.334,70.849,0.972,222.333,0.799,62.645
72,24.191,114.379,44.041,211.126,20.155,82.863
73,26.143,97.581,36.381,146.950,37.728,89.511
74,22.324,75.310,12.035,194.973,25.586,76.232
75,15.618,90.659,24.507,156.000,27.962,53.436
76,12.987,114.243,23.333,220.133,-9.834,44.353
77,10.610,130.800,52.732,228.193,-21.801,36.085
78,21.050,64.571,5.807,214.600,111.586,72.063
79,16.127,163.280,81.536,236.951,29.556,54.928
80,14.430,73.677,14.941,167.546,61.768,49.271
81,15.109,141.012,67.158,204.957,99.409,51.680
82,18.674,113.443,19.231,214.473,82.648,63.746
83,23.512,86.292,18.086,245.146,34.209,80.322
84,21.220,50.297,3.821,199.000,64.259,72.450
