 ,Area,Mean,Min,Max,Angle,Length
1,18.047,67.629,32.672,174.790,131.169,75.635
2,15.039,108.870,49.547,204.000,-3.915,62.800
3,18.955,121.695,54.692,191.808,5.522,79.220
4,16.855,78.628,43.236,189.667,18.313,70.512
5,17.593,100.424,36.795,191.560,147.543,73.687
6,14.358,122.718,44.333,221.833,93.180,60.125
7,18.331,82.852,38.556,176.667,1.601,76.739
8,13.110,108.495,64.296,188.403,-20.323,54.873
9,19.863,103.332,51.137,172.084,36.148,83.195
10,17.196,128.904,67.000,193.262,18.914,72.021
11,17.082,124.284,50.670,198.113,105.841,71.565
12,18.898,98.902,51.039,240.305,2.242,79.152
13,17.196,122.920,47.194,200.054,109.514,72.032
14,19.806,101.484,40.111,161.151,19.321,82.801
15,21.509,106.277,36.077,200.022,131.457,89.956
16,18.444,134.424,71.879,220.629,-34.818,77.187
17,14.699,57.429,21.061,155.333,121.345,61.366
18,15.607,73.329,25.043,171.594,95.856,65.377
19,19.012,96.206,52.597,150.591,14.036,79.561
20,15.380,88.214,46.219,187.409,-10.437,64.434
21,18.217,85.125,41.385,159.129,-9.728,76.136
22,16.401,66.414,23.896,211.645,6.186,68.532
23,11.464,81.075,32.808,211.195,48.841,47.779
24,17.252,97.121,50.994,235.667,136.873,72.136
25,17.820,124.417,67.856,203.531,141.997,74.675
26,14.642,134.890,47.905,225.311,-17.168,61.337
27,15.153,76.624,41.330,166.333,35.362,63.390
28,11.918,124.859,50.284,190.650,-31.105,49.803
29,18.841,91.555,27.079,162.333,47.820,78.762
30,13.847,118.468,49.149,199.397,43.002,57.982
31,15.039,66.361,16.176,193.132,10.033,62.901
32,17.536,89.284,28.816,222.068,153.601,73.405
33,19.125,130.068,44.370,251.274,41.619,79.985
34,17.763,63.427,27.370,184.333,108.319,74.279
35,21.849,162.702,64.137,241.400,5.384,91.405
36,20.941,159.721,40.756,249.096,121.791,87.726
37,20.828,57.737,24.781,202.333,9.591,87.219
38,17.877,73.130,22.984,152.555,31.464,74.850
39,16.969,130.917,45.716,201.058,76.197,70.894
40,16.117,71.896,30.449,145.012,23.305,67.441
41,19.522,58.458,19.031,129.767,56.773,81.734
42,16.061,87.385,45.954,191.342,8.962,67.286
43,15.777,130.744,45.754,250.994,-13.383,65.871
44,20.204,109.822,53.168,199.500,122.211,84.468
45,18.387,105.733,37.151,230.510,6.399,76.950
46,17.479,129.258,49.520,197.394,15.304,73.107
47,20.204,86.755,30.706,202.533,-104.349,84.589
