 ,Area,Mean,Min,Max,Angle,Length
1,15.577,134.918,34.307,221.302,-20.930,64.548
2,15.750,115.835,39.468,204.333,106.235,65.295
3,16.270,123.424,20.696,213.429,88.166,67.530
4,17.654,74.728,26.867,209.667,140.050,73.318
5,15.231,125.188,48.982,210.714,101.866,63.078
6,16.500,97.889,35.054,208.562,-172.750,68.523
7,15.693,96.720,34.258,219.333,-21.448,65.033
8,14.077,99.525,47.386,161.333,36.964,58.320
9,12.577,93.540,43.433,165.667,154.378,52.213
10,15.174,107.619,44.983,196.131,-178.907,62.943
11,19.731,83.452,17.607,210.000,0.336,81.908
12,18.693,87.676,24.075,206.000,34.774,77.491
13,13.385,137.568,70.312,231.288,-11.505,55.397
14,16.789,124.000,54.291,207.642,9.722,69.697
15,12.404,115.165,23.175,197.262,171.946,51.429
16,10.154,140.849,73.365,225.386,44.538,42.123
17,13.385,104.145,11.667,208.333,90.000,55.485
18,12.577,106.121,48.100,226.363,58.946,52.151
19,16.616,127.270,57.356,220.445,-6.208,68.860
20,10.500,135.111,22.837,224.173,72.665,43.531
21,10.846,144.280,74.238,241.313,-14.853,44.978
22,11.885,103.067,37.157,194.294,134.210,49.259
23,19.443,147.193,2.485,226.646,75.178,80.750
24,13.500,142.431,17.516,241.176,-2.948,56.040
25,19.270,105.316,34.373,244.866,12.659,80.009
26,15.116,110.239,38.056,214.115,-0.220,62.692
27,16.097,74.071,4.566,173.779,1.648,66.802
28,19.328,117.655,49.942,205.575,27.639,80.256
29,16.500,124.638,51.447,229.038,28.723,68.474
30,13.904,119.560,14.529,225.775,4.069,57.552
31,15.462,84.585,17.635,210.265,134.697,64.202
32,17.366,96.930,39.600,215.250,0.955,72.069
33,14.943,70.647,22.574,212.287,29.937,62.088
34,12.289,104.520,43.607,204.333,43.854,50.963
35,14.885,102.722,25.945,209.519,16.955,61.773
36,18.693,134.377,50.674,248.341,8.557,77.485
37,18.462,117.985,44.125,209.967,-21.735,76.539
38,19.270,78.136,24.333,230.000,0.000,79.985
39,18.231,77.545,8.778,202.372,-14.345,75.617
40,16.731,75.796,23.158,213.747,59.002,69.493
41,14.250,49.694,6.639,153.475,103.134,59.195
42,19.039,139.587,79.311,209.550,-9.090,79.057
