 ,Area,Mean,Min,Max,Angle,Length
1,19.631,118.818,29.272,238.314,106.054,75.264
2,24.301,106.620,10.572,228.322,66.086,93.067
3,18.683,80.476,10.877,178.852,13.885,71.558
4,18.751,90.091,40.687,232.061,137.936,71.844
5,19.969,121.042,24.884,202.667,-42.654,76.413
6,19.901,85.316,1.869,236.007,150.110,76.224
7,26.061,159.193,49.729,231.000,-34.723,100.030
8,22.271,76.285,12.160,217.016,110.311,85.447
9,20.714,127.588,41.219,247.932,12.121,79.301
10,21.594,91.435,30.788,209.333,12.548,82.629
11,19.225,114.833,22.160,203.000,24.662,73.577
12,18.615,140.884,47.911,232.892,139.444,71.228
13,16.788,117.136,19.956,219.657,34.783,64.306
14,18.277,141.106,48.917,237.091,52.405,69.941
15,15.501,90.792,47.754,223.000,66.241,59.412
16,20.849,102.961,39.561,250.255,-1.493,79.901
17,23.354,118.024,44.746,221.411,165.197,89.613
18,21.864,160.916,37.138,226.474,48.781,83.706
19,13.877,108.903,18.662,246.812,38.047,53.191
20,22.948,128.803,23.095,243.234,120.818,87.857
21,15.908,101.805,42.726,193.607,90.245,60.882
22,17.329,86.126,37.099,185.887,117.068,66.325
23,18.345,101.891,25.465,217.000,5.310,70.289
24,19.495,102.006,30.529,213.000,18.056,74.707
25,24.369,151.158,59.920,219.196,43.196,93.504
26,19.021,71.502,32.967,211.333,2.862,72.940
27,24.234,118.725,39.303,232.333,-53.323,92.780
28,19.631,122.344,32.028,217.200,112.834,75.092
29,15.637,94.021,18.333,200.333,55.620,59.897
30,23.828,139.604,10.446,250.352,107.919,91.329
31,16.517,135.001,25.331,212.852,24.346,63.111
32,23.557,99.079,18.524,221.670,125.019,90.224
33,19.495,104.820,22.610,203.333,88.802,74.687
34,22.880,80.009,26.904,189.000,13.377,87.718
35,22.880,90.854,26.314,243.736,113.824,87.599
