 ,Area,Mean,Min,Max,Angle,Length
1,17.252,111.472,48.504,220.398,-14.219,62.576
2,15.143,69.525,29.550,217.333,71.928,54.857
3,15.218,127.237,55.363,230.592,3.984,55.303
4,17.026,119.982,42.348,212.798,56.239,61.738
5,10.246,128.697,50.753,201.333,-4.236,37.156
6,15.821,144.903,75.661,247.354,11.578,57.436
7,18.608,107.187,39.252,208.309,-41.866,67.448
8,13.636,155.080,16.583,224.333,18.435,49.474
9,18.006,113.346,48.360,222.232,81.052,65.297
10,18.834,62.561,27.462,144.643,77.696,68.266
11,14.615,81.943,21.753,199.754,-11.659,52.969
12,19.512,138.462,41.051,242.112,-5.997,70.929
13,14.088,124.889,56.036,214.149,-15.607,51.012
14,11.602,140.112,92.691,223.879,97.125,42.045
15,13.109,142.379,34.235,229.633,96.304,47.497
16,14.465,138.869,62.049,212.336,65.854,52.338
17,12.958,83.763,22.205,222.434,111.303,46.842
18,14.917,127.332,63.908,204.644,-9.367,53.968
19,13.937,141.383,5.383,215.471,124.123,50.397
20,23.129,116.775,33.459,221.177,51.633,84.018
21,17.629,109.806,16.251,211.097,121.640,63.835
22,14.013,147.305,72.901,233.883,89.381,50.781
23,10.472,137.603,68.290,243.159,-2.904,37.926
24,19.814,110.081,41.124,199.795,8.779,71.932
25,18.834,78.941,5.549,198.333,13.702,68.369
26,15.896,113.560,15.537,250.911,23.019,57.557
27,19.512,116.801,33.188,235.619,53.663,70.873
28,12.807,90.280,23.043,183.064,79.422,46.351
29,17.704,106.882,10.214,252.558,-23.938,64.266
30,20.040,121.686,18.596,226.211,-33.930,72.777
31,15.821,94.196,16.287,223.366,32.093,57.345
32,17.177,104.108,39.353,190.000,7.094,62.234
33,13.485,74.105,22.317,130.188,73.701,48.901
34,15.143,118.545,21.998,209.535,79.363,55.017
35,16.047,106.319,23.767,215.421,93.240,58.282
36,16.424,109.238,39.763,204.947,41.634,59.492
37,25.087,138.917,33.738,234.956,18.271,91.051
38,11.828,110.650,45.098,194.459,-66.224,42.890
39,9.869,142.519,45.723,236.733,22.212,35.577
40,18.156,155.292,34.853,249.140,93.830,65.747
41,13.711,120.052,72.741,246.045,143.067,49.790
42,10.849,116.501,39.658,246.840,-26.565,39.280
43,19.663,99.164,35.218,198.738,12.433,71.391
44,20.642,134.340,46.310,212.247,78.608,75.038
45,19.588,104.182,24.520,221.938,91.106,71.103
46,22.149,136.896,48.929,216.910,116.303,80.525
47,10.698,129.128,41.531,249.707,34.926,38.833
48,16.047,123.608,48.004,199.333,7.595,58.150
49,17.177,80.863,38.408,185.667,-1.262,62.321
50,14.163,184.100,87.815,236.947,-8.606,51.356
51,10.623,167.061,71.452,243.943,85.507,38.545
52,18.759,143.684,15.888,226.140,132.879,68.170
53,16.348,78.700,15.865,240.852,29.055,59.344
54,12.506,118.420,12.055,205.667,90.694,45.292
55,19.136,145.465,59.614,243.727,113.020,69.486
56,16.876,122.678,35.389,249.215,-7.221,61.144
57,14.615,120.256,30.046,242.418,128.892,52.897
58,16.951,65.958,18.328,175.930,-46.626,61.549
59,21.998,73.596,14.662,182.333,79.114,79.939
60,20.266,98.907,14.387,191.293,-14.036,73.560
61,25.087,98.074,15.357,188.699,93.103,91.260
62,11.753,104.141,27.567,196.024,102.689,42.484
63,23.957,102.110,24.212,220.333,108.778,86.972
64,22.225,71.366,13.576,157.651,37.260,80.698
65,16.951,129.399,30.701,223.684,56.097,61.510
66,18.533,122.915,20.471,207.601,1.403,67.267
67,20.190,99.079,34.893,251.526,35.712,73.355
68,17.403,168.140,68.294,253.205,17.488,63.023
69,18.081,123.766,47.280,225.308,-9.897,65.476
70,16.273,96.355,38.114,197.333,-29.778,59.136
71,24.108,136.183,44.777,220.138,0.180,87.558
72,14.389,126.919,49.473,195.655,-23.199,52.259
73,15.519,106.357,39.375,184.145,55.146,56.193
74,17.177,107.300,36.976,211.119,-21.708,62.335
75,18.533,71.576,17.816,179.362,1.403,67.267
76,17.930,120.951,50.218,249.519,24.184,64.991
77,15.143,141.491,2.999,246.223,-10.074,54.919
78,17.403,131.981,34.530,229.472,99.503,63.173
79,15.519,109.989,35.272,200.673,-29.814,56.310
80,13.184,136.195,43.740,219.019,64.026,47.629
81,21.848,125.080,35.114,224.236,8.973,79.195
82,19.663,79.980,18.925,193.578,-5.075,71.369
83,21.019,142.522,46.490,229.154,97.227,76.362
84,20.115,91.315,37.333,201.611,5.389,73.059
85,17.629,109.533,41.927,233.329,126.082,63.849
86,17.855,91.132,9.333,176.134,-23.741,64.768
87,18.307,133.036,63.577,209.712,142.893,66.424
88,20.040,91.263,47.038,211.794,0.865,72.745
89,16.574,125.913,46.871,209.977,57.328,59.997
90,21.245,123.156,32.236,214.605,-3.259,77.253
