 ,Area,Mean,Min,Max,Angle,Length
1,19.767,65.042,4.719,248.633,11.229,73.946
2,11.661,59.448,20.253,185.441,-71.454,43.596
3,8.888,101.014,12.859,200.333,83.506,33.010
4,5.760,114.503,23.982,245.553,-10.049,21.394
5,16.639,80.081,14.447,246.345,101.407,62.023
6,15.785,72.093,11.605,233.333,11.208,58.989
7,11.235,122.743,21.692,248.383,-18.550,41.909
8,8.035,127.457,27.405,237.667,75.466,29.751
9,12.230,110.003,24.111,239.133,27.463,45.679
10,10.381,115.363,29.369,227.097,-53.683,38.720
11,12.941,90.400,11.354,239.359,2.215,48.301
12,9.457,74.208,12.364,230.202,92.169,35.224
13,15.217,82.241,17.427,237.148,-28.009,56.782
14,11.946,119.645,7.826,247.084,54.023,44.484
15,16.212,85.122,19.226,211.694,110.113,60.486
16,8.959,76.114,13.709,224.029,19.160,33.311
17,8.675,111.555,29.496,250.570,73.210,32.309
18,5.262,72.154,20.643,213.778,-16.699,19.488
19,16.852,99.131,11.055,190.667,113.741,62.922
20,8.959,60.972,16.391,183.788,5.528,33.220
21,16.994,84.072,32.966,172.333,112.249,63.383
22,10.595,97.151,30.802,195.820,22.590,39.568
23,19.056,134.312,16.035,252.313,-2.359,71.258
24,10.453,134.140,29.000,247.689,91.961,38.955
25,17.350,113.985,17.083,240.099,19.701,64.861
26,8.248,109.207,19.873,200.672,-61.869,30.540
27,13.297,100.311,23.039,248.686,74.393,49.559
28,9.386,67.171,17.647,206.882,-9.678,34.895
29,9.670,131.939,28.116,245.995,52.535,35.947
30,6.826,126.800,22.224,223.157,-22.249,25.353
31,7.608,162.229,66.464,248.000,25.602,28.386
32,5.760,147.431,63.645,246.732,-34.287,21.301
33,14.079,116.833,7.379,247.333,3.196,52.613
34,8.746,130.474,34.995,237.858,-88.591,32.542
35,21.474,134.635,15.457,249.297,44.193,80.332
36,10.097,121.221,34.024,243.504,-51.340,37.564
37,15.928,131.837,26.334,242.603,16.650,59.562
38,12.017,152.127,70.833,208.988,113.199,44.677
39,15.714,100.307,25.392,236.556,-14.730,58.728
40,9.173,131.388,29.849,236.365,75.530,34.149
41,14.292,135.788,72.160,229.033,-22.333,53.332
42,10.808,120.925,41.913,218.863,76.239,40.357
43,8.106,134.354,62.563,216.911,-3.039,30.175
44,6.968,122.937,35.498,211.333,85.285,25.953
45,14.861,129.853,30.801,248.467,-11.903,55.593
46,8.959,114.242,37.845,186.565,80.764,33.229
47,11.164,141.041,36.712,226.667,65.739,41.533
48,7.679,134.118,25.173,227.369,-19.618,28.592
49,15.714,97.155,33.069,219.495,51.462,58.636
50,9.457,63.245,13.751,118.799,-32.005,35.219
51,16.710,112.911,11.590,233.141,3.668,62.526
52,10.879,59.126,22.273,189.667,-84.327,40.463
53,11.875,137.785,36.186,242.305,144.583,44.172
54,9.670,101.324,21.600,245.093,36.870,35.999
55,12.017,98.701,16.106,237.088,-21.357,44.665
56,9.955,113.921,17.017,241.489,72.350,36.937
57,12.159,141.651,30.284,233.949,26.114,45.437
58,8.390,92.845,33.635,202.349,-60.803,31.158
59,10.950,92.492,19.930,179.971,64.938,40.918
60,9.457,108.087,9.409,235.695,-29.476,35.225
61,14.932,157.195,58.665,236.817,-5.492,55.720
62,8.959,178.985,50.859,243.235,88.625,33.342
63,14.434,76.828,16.901,210.289,143.868,53.816
64,10.097,64.962,19.272,190.943,55.408,37.575
65,14.719,124.171,28.011,247.580,34.695,54.811
66,9.955,134.067,32.629,201.574,-53.459,37.172
67,13.581,117.630,23.519,241.088,0.603,50.667
68,9.457,114.846,10.374,247.667,85.668,35.299
69,12.728,96.096,17.908,247.013,39.516,47.355
70,0.142,63.000,56.000,70.000,-90.000,0.267
71,11.732,126.117,41.035,216.313,-30.784,43.765
72,9.884,111.351,26.254,244.727,59.534,36.815
73,18.843,169.076,16.792,241.930,-3.915,70.295
74,11.661,133.283,21.667,237.055,90.703,43.468
75,11.946,113.355,31.984,229.042,152.513,44.487
76,8.604,132.643,28.543,232.097,55.516,32.027
77,14.932,98.620,20.587,224.696,11.041,55.695
78,9.244,152.564,44.374,238.301,-77.905,34.361
79,18.416,97.442,6.796,210.777,-13.660,68.879
80,10.879,156.678,26.061,247.459,73.120,40.406
81,11.590,139.214,29.514,227.122,111.342,43.230
82,7.893,117.805,26.917,247.295,21.413,29.216
83,15.714,170.333,61.107,245.492,79.811,58.791
84,9.955,115.405,22.342,225.801,-12.037,37.081
85,16.070,101.591,10.667,218.267,-3.307,60.098
86,9.741,101.328,21.598,223.853,87.474,36.301
87,13.155,108.258,12.604,229.699,28.511,49.160
88,9.813,86.294,15.985,192.602,-58.392,36.633
89,15.857,139.709,15.557,247.280,18.680,59.112
90,9.457,124.950,9.788,241.148,-73.757,35.273
91,20.407,85.140,5.939,251.798,70.615,76.324
92,11.021,67.818,2.680,212.290,-15.027,41.139
93,17.421,101.565,17.153,240.426,1.878,65.099
94,10.026,58.884,1.119,218.000,93.678,37.409
95,16.283,69.386,11.211,246.053,2.511,60.856
96,11.519,77.246,12.276,196.431,-84.999,42.828
97,16.354,38.558,9.247,87.657,-21.755,61.153
98,10.808,34.510,7.007,87.869,74.678,40.366
99,9.528,69.508,11.936,188.173,117.337,35.421
100,10.595,86.324,21.128,177.545,21.873,39.366
101,18.061,54.315,9.938,218.378,28.592,67.420
102,11.021,42.943,10.286,147.667,-58.782,41.158
103,21.047,109.786,21.381,210.083,-8.983,78.560
104,11.377,114.581,8.667,210.000,90.000,42.398
105,15.288,128.241,43.900,230.735,43.483,56.963
106,9.457,97.683,35.384,189.934,-48.077,35.122
107,13.297,137.881,48.852,244.949,156.600,49.685
108,8.888,132.471,43.341,242.605,69.228,33.083
109,10.879,144.725,37.743,245.528,17.959,40.646
110,8.106,127.954,23.328,196.237,-68.199,30.156
111,12.870,123.946,23.903,225.493,7.995,47.931
112,7.537,88.983,7.032,204.619,94.357,28.080
113,13.794,149.526,51.388,242.481,5.060,51.398
114,10.595,142.978,37.947,202.427,-84.946,39.351
115,14.221,111.730,21.686,234.655,21.534,53.033
116,9.386,127.648,53.646,220.113,-57.160,34.912
117,12.728,141.271,45.736,240.264,81.278,47.481
118,8.462,118.841,46.559,209.627,-1.941,31.483
119,12.443,168.596,61.056,243.296,-21.557,46.447
120,7.466,133.630,41.020,205.440,67.380,27.732
121,8.533,157.752,18.021,243.474,-19.654,31.713
122,7.466,123.316,42.339,191.163,81.170,27.795
123,15.785,90.843,12.238,237.260,-10.444,58.839
124,11.164,115.841,36.000,224.333,90.000,41.598
125,11.661,85.290,21.364,231.074,18.991,43.429
126,8.177,51.598,7.439,220.127,-80.372,30.292
127,17.563,155.156,16.825,250.138,6.546,65.491
128,11.021,135.012,17.315,242.478,99.707,41.120
129,10.381,96.093,24.775,211.975,-15.186,38.683
130,6.968,102.200,30.481,227.074,75.677,25.870
131,9.955,100.465,21.590,247.098,36.787,36.959
132,6.755,68.654,9.956,154.538,-48.871,25.135
133,8.319,106.373,35.655,240.644,1.975,30.950
134,6.186,100.345,20.434,234.597,-84.685,23.031
135,13.794,140.119,7.263,249.434,178.516,51.482
136,10.026,126.232,2.333,213.524,88.363,37.347
137,13.155,90.021,12.230,231.353,-21.396,48.973
138,10.239,72.948,6.120,220.023,77.905,38.179
139,8.746,166.585,20.107,241.131,-22.584,32.635
140,8.177,120.751,28.598,228.864,50.323,30.489
141,14.506,94.338,17.910,221.849,-24.795,54.047
142,9.528,152.893,27.095,234.789,63.243,35.537
143,15.145,51.971,13.781,167.000,120.685,56.433
144,10.808,58.429,15.043,183.145,22.999,40.266
145,18.274,67.707,12.423,237.285,16.314,68.349
146,9.741,36.258,6.237,90.978,-68.510,36.395
147,12.301,112.653,4.284,241.485,13.069,45.989
148,9.457,125.273,16.267,251.667,-81.254,35.073
149,9.599,104.123,38.006,240.274,111.405,35.802
150,7.822,99.648,27.630,236.055,32.672,29.144
151,13.510,97.783,18.610,234.977,32.005,50.313
152,8.604,70.207,17.000,151.667,-53.130,31.999
153,13.297,89.560,15.338,208.481,85.672,49.472
154,9.315,86.978,18.769,221.744,-4.399,34.768
155,12.657,110.332,19.459,233.371,11.755,47.120
156,10.524,104.608,13.667,236.525,-84.134,39.137
157,11.164,130.667,22.282,247.436,2.936,41.653
158,8.390,120.394,22.536,242.070,101.310,31.273
159,15.572,159.461,11.090,250.890,-11.361,58.205
160,8.604,138.967,17.418,245.578,80.853,31.871
161,14.932,63.501,15.631,197.534,118.654,55.609
162,10.524,96.905,21.340,225.844,29.358,39.161
163,11.661,132.447,47.362,241.546,127.783,43.524
164,9.670,122.240,23.918,243.194,41.386,35.897
165,16.070,98.876,12.667,240.631,-11.560,59.879
166,11.164,70.558,13.482,229.479,81.142,41.561
167,14.363,82.582,10.101,249.932,115.928,53.667
168,11.164,70.253,14.418,249.338,25.907,41.503
169,12.799,80.525,7.947,210.934,59.064,47.720
170,10.381,50.172,4.307,178.221,-35.767,38.779
171,13.226,77.212,10.859,232.332,83.335,49.399
172,0.213,105.208,103.333,106.458,-56.310,0.481
