 ,Area,Mean,Min,Max,Angle,Length
1,17.819,53.048,19.898,138.667,5.528,57.530
2,13.648,42.023,16.024,101.000,-83.173,44.029
3,14.407,69.214,41.203,175.333,-1.138,46.497
4,10.047,81.744,47.267,126.079,-89.454,32.327
5,21.799,42.855,19.381,180.000,129.870,70.597
6,14.880,52.087,29.708,122.333,26.730,47.913
7,9.099,73.578,38.619,171.667,138.417,29.223
8,10.521,80.198,36.475,146.815,42.414,33.777
9,14.122,78.201,35.914,130.000,8.185,45.411
10,10.521,78.768,35.020,160.333,-77.358,33.760
11,19.430,72.050,35.228,121.000,171.830,62.826
12,12.890,63.303,37.756,150.333,97.230,41.584
13,15.733,73.187,35.502,147.572,54.382,50.748
14,12.700,60.230,32.876,147.000,-42.563,40.963
15,25.211,88.014,42.436,168.516,-176.100,81.465
16,13.933,84.647,29.365,181.767,-88.431,44.965
17,22.463,66.181,39.071,143.667,-0.243,72.656
18,11.184,83.340,26.427,173.456,-87.553,36.053
19,21.136,56.329,38.782,102.840,-174.315,68.374
20,14.880,63.650,34.747,147.074,96.259,48.005
21,23.031,71.892,38.158,177.000,9.501,74.603
22,14.880,70.443,40.864,135.703,-84.472,47.942
23,17.724,61.556,37.931,111.667,48.698,57.373
24,12.416,55.085,34.134,98.000,-41.269,40.140
25,25.211,76.458,40.651,158.000,-4.548,81.533
26,10.615,79.950,53.964,144.955,89.484,34.174
27,16.302,65.764,40.134,150.333,28.664,52.629
28,10.047,55.511,32.444,113.000,-68.806,32.359
29,24.074,75.685,37.073,158.860,17.934,77.984
30,13.838,67.871,42.332,156.000,-72.810,44.794
31,16.018,80.089,45.673,203.630,18.004,51.794
32,11.942,67.217,31.906,152.000,-81.289,38.621
33,14.786,63.710,32.548,152.664,29.883,47.580
34,9.573,63.014,30.435,161.000,-56.470,30.654
35,20.662,111.337,52.865,184.605,-2.638,66.877
36,11.658,121.060,59.044,202.459,-90.470,37.561
37,20.283,65.574,33.207,166.667,-17.241,65.437
38,16.302,70.180,38.022,140.822,72.626,52.581
39,20.852,72.450,30.139,189.270,-6.282,67.520
40,12.700,68.320,33.784,151.333,85.272,41.086
41,18.008,79.393,46.054,128.783,24.394,58.143
42,15.544,69.565,39.426,107.670,-65.788,50.296
43,17.534,84.872,34.876,170.010,-20.993,56.717
44,10.900,68.384,39.815,153.042,75.231,35.022
45,18.482,63.109,35.674,172.333,23.393,59.707
46,13.743,62.759,38.218,147.667,-68.791,44.251
47,14.880,74.572,37.843,175.333,-17.507,48.100
48,11.753,79.874,41.748,176.000,88.603,37.878
49,18.198,74.706,44.627,170.667,-177.003,58.882
50,13.933,62.354,35.465,106.667,-82.924,44.983
51,14.786,86.074,54.258,171.667,3.323,47.799
52,9.952,83.720,45.244,140.622,93.851,32.090
53,16.586,89.870,44.054,189.667,16.668,53.668
54,9.668,72.608,43.393,135.810,-73.899,31.082
55,14.880,72.703,27.359,170.333,1.836,48.051
56,12.985,91.958,44.672,159.148,-79.846,41.910
57,15.639,74.297,37.523,183.667,-8.427,50.418
58,12.700,70.174,26.916,165.000,81.809,41.057
59,16.681,105.973,30.216,189.206,-15.226,53.922
60,12.795,74.244,38.219,175.483,68.039,41.162
61,17.629,68.427,36.162,149.590,-11.553,56.876
62,14.880,81.206,32.226,188.667,77.751,47.885
63,17.724,82.437,26.401,196.121,-11.189,57.117
64,14.786,67.276,23.105,143.898,84.068,47.666
65,23.126,77.907,23.581,135.436,6.862,74.730
66,13.364,69.175,27.041,125.333,-78.851,42.989
67,19.146,77.836,32.414,162.841,-10.918,61.767
68,14.217,60.461,31.093,119.000,84.596,45.767
69,18.387,64.637,33.319,195.000,10.437,59.478
70,12.132,66.254,29.554,153.667,92.705,39.142
71,17.629,65.203,27.872,113.667,8.393,56.949
72,14.786,54.015,31.580,162.333,-73.902,47.744
73,16.871,60.879,30.195,139.000,8.771,54.514
74,11.184,62.858,23.246,157.903,-82.632,36.009
75,10.710,58.814,25.775,185.667,168.690,34.536
76,9.668,53.141,25.163,167.000,70.844,30.961
77,16.776,68.047,28.686,137.667,137.529,54.258
78,13.174,66.835,17.291,139.000,47.643,42.495
79,20.093,76.594,29.459,172.240,-17.662,64.942
80,12.132,73.556,36.170,144.667,75.854,39.051
81,19.240,67.979,18.954,195.000,-1.701,62.216
82,13.743,61.230,27.835,148.333,84.806,44.206
83,17.345,59.921,30.492,193.000,5.679,55.998
84,12.416,61.304,29.105,155.000,-86.918,40.080
85,18.387,81.190,36.584,207.000,-17.779,59.488
86,13.364,72.456,39.904,179.333,80.538,43.071
87,14.217,113.378,43.246,162.275,-1.538,45.888
88,10.615,118.827,70.000,207.333,90.000,34.173
89,15.828,70.068,39.594,196.667,3.447,51.198
90,12.227,77.941,31.430,136.586,-80.096,39.378
91,24.738,74.516,32.160,132.333,-5.513,80.107
92,12.227,68.806,38.922,130.333,-90.895,39.411
93,11.753,88.821,21.738,177.000,15.499,38.018
94,8.909,85.407,24.341,177.120,-71.175,28.623
95,22.463,75.960,47.565,132.333,-9.023,72.631
96,11.089,86.723,42.540,164.178,85.073,35.845
97,18.672,50.858,23.784,123.000,9.079,60.483
98,14.027,52.305,26.493,154.333,-78.996,45.163
99,21.799,70.671,41.703,179.000,-5.511,70.519
100,11.468,68.246,35.042,172.000,92.386,36.976
101,14.880,75.933,47.341,140.667,13.325,48.090
102,10.994,70.554,42.669,169.000,108.277,35.340
103,15.260,53.538,34.634,207.333,-6.103,49.229
104,13.459,48.205,25.820,184.367,82.271,43.496
105,14.691,86.264,31.613,192.769,56.104,47.475
106,10.521,88.327,37.200,164.660,-24.702,33.887
107,17.724,73.377,30.684,169.000,59.721,57.396
108,13.459,68.023,28.978,153.902,-40.117,43.479
109,21.894,71.929,39.362,161.000,23.558,70.865
110,12.227,55.995,28.279,109.667,-65.037,39.392
111,13.838,83.428,35.447,148.709,-28.327,44.767
112,10.521,93.986,50.492,162.012,69.749,33.799
113,21.610,62.382,34.095,138.006,25.322,69.820
