 ,Area,Mean,Min,Max,Angle,Length
1,28.320,98.500,9.117,231.404,35.070,91.974
2,14.443,51.778,7.248,155.362,-57.355,46.706
3,17.464,167.951,75.362,244.198,106.372,56.681
4,13.122,101.559,12.964,242.382,10.823,42.542
5,13.311,98.046,18.702,234.143,-14.432,43.147
6,10.384,86.107,18.895,190.667,76.218,33.534
7,21.240,89.968,9.047,251.287,158.816,68.869
8,12.650,50.056,6.616,204.333,52.012,40.933
9,19.730,73.562,16.526,181.147,1.377,63.926
10,13.311,70.946,14.667,211.000,90.000,43.015
11,11.989,86.029,13.667,209.429,87.274,38.757
12,8.307,107.854,27.782,236.655,-2.632,26.759
13,11.423,108.477,23.167,239.222,0.955,36.875
14,9.062,119.010,27.625,244.754,90.603,29.190
15,21.712,84.625,23.293,247.347,55.337,70.227
16,13.027,88.946,27.960,220.624,-34.616,42.187
17,16.898,96.993,14.403,246.192,61.852,54.708
18,10.950,64.332,7.481,219.000,-35.074,35.289
19,18.031,114.446,5.667,241.435,-8.173,58.355
20,13.405,105.937,5.957,234.248,87.158,43.375
21,17.842,119.237,21.467,243.308,45.431,57.792
22,12.461,96.099,27.014,220.395,-49.970,40.126
23,18.691,152.706,35.250,244.191,125.301,60.612
24,12.839,150.018,40.038,249.255,45.300,41.497
25,16.426,60.925,20.667,237.699,3.968,53.281
26,13.122,68.457,16.274,231.695,101.310,42.300
27,18.031,80.532,27.347,209.339,31.686,58.493
28,9.346,69.358,12.971,164.946,-57.124,29.999
29,18.314,100.163,13.172,204.395,78.341,59.293
30,13.311,64.364,9.721,174.758,-12.750,43.157
31,17.464,66.640,10.379,186.333,-26.426,56.611
32,13.311,67.128,9.739,187.778,68.580,42.906
33,17.559,84.040,14.733,245.554,16.670,56.768
34,12.461,97.299,21.651,225.023,-71.288,40.225
35,14.632,105.510,31.764,248.836,125.235,47.397
36,11.045,86.743,16.548,232.607,28.768,35.752
37,18.125,89.278,2.240,246.254,-15.202,58.584
38,11.895,48.663,3.818,218.077,84.472,38.277
39,13.971,95.015,16.869,236.683,15.357,45.245
40,9.251,115.832,5.566,242.349,-80.538,29.903
41,19.163,105.230,9.656,209.889,-20.589,62.032
42,12.933,138.409,42.376,239.806,67.574,41.880
43,17.464,97.680,10.052,238.510,11.310,56.400
44,13.783,116.144,10.730,241.460,-67.319,44.622
45,19.541,115.535,19.447,251.683,3.334,63.400
46,11.234,87.361,4.333,197.780,92.911,36.302
47,20.674,97.641,18.151,230.785,40.344,66.919
48,13.594,118.335,14.333,229.865,-32.687,43.807
49,17.559,150.133,21.747,243.904,46.749,56.948
50,11.139,139.324,25.726,238.412,-32.057,35.890
51,18.408,138.043,30.498,245.644,122.131,59.502
52,13.311,136.026,17.116,247.279,31.875,43.055
53,20.296,127.102,26.988,243.549,5.364,65.732
54,12.178,110.757,18.397,211.340,-80.538,39.247
55,14.821,107.617,12.490,238.416,139.160,47.923
56,11.328,102.303,13.956,241.059,46.364,36.509
57,19.635,115.633,11.899,246.494,42.460,63.719
58,12.461,79.548,9.422,185.242,-52.431,40.314
59,15.104,113.772,16.294,244.703,22.203,48.783
60,8.874,86.630,8.991,212.333,-69.228,28.589
61,18.786,111.768,37.047,221.556,81.012,60.969
62,12.650,87.503,8.333,237.637,-1.292,40.874
63,17.653,82.257,14.845,248.761,127.362,57.212
64,12.744,75.188,6.220,245.333,29.427,41.273
65,19.352,95.185,9.381,241.484,57.400,62.730
66,11.989,85.538,10.911,188.385,-34.321,38.690
67,13.877,95.927,8.250,209.376,53.915,44.862
68,11.139,97.702,7.706,235.905,-30.964,35.831
69,18.314,103.899,26.039,245.263,35.503,59.254
70,13.783,89.175,10.161,248.631,-49.185,44.657
71,19.635,53.953,6.126,226.780,108.610,63.543
72,12.933,66.664,10.728,224.010,22.036,41.764
73,15.765,90.743,17.017,231.940,-11.853,50.858
74,12.933,57.621,7.996,215.280,73.301,41.701
75,20.768,120.441,9.838,250.092,-11.053,67.307
76,15.859,80.271,14.532,246.030,84.837,51.211
77,11.989,120.402,8.178,244.220,10.508,38.748
78,8.968,112.904,14.383,218.028,95.469,29.013
79,19.352,119.379,17.667,247.833,-3.646,62.806
80,13.405,91.345,6.490,232.504,97.326,43.369
81,22.090,79.184,8.595,178.831,34.851,71.510
82,15.482,67.558,4.914,221.000,-50.735,50.002
83,18.314,70.808,6.619,212.429,151.176,59.268
84,14.160,75.414,8.260,202.593,57.057,45.764
85,18.975,71.954,4.807,243.998,10.972,61.342
86,15.482,66.275,18.382,250.667,108.658,49.941
87,21.146,44.558,3.160,190.303,76.524,68.560
88,15.765,64.924,3.144,252.392,-11.853,50.858
89,29.170,96.383,12.825,244.635,66.264,94.650
90,18.503,63.306,5.467,193.067,-26.171,59.910
91,21.429,95.859,4.631,249.782,39.968,69.355
92,15.387,47.458,8.938,217.667,-48.249,49.832
93,19.730,114.848,4.320,236.628,11.960,63.755
94,12.083,131.767,7.517,243.170,-72.997,38.876
95,19.541,93.775,6.262,233.040,1.390,63.312
96,13.877,59.949,3.922,191.667,94.309,44.985
97,20.296,85.509,1.326,238.162,-167.587,65.752
98,18.314,57.644,1.837,181.259,106.272,59.213
99,17.747,135.948,17.373,245.604,-0.613,57.459
100,13.122,129.591,16.188,241.464,90.830,42.405
101,22.279,102.463,7.525,238.846,18.589,72.287
102,16.331,117.462,10.515,232.000,-69.249,52.898
