 ,Area,Mean,Min,Max,Angle,Length
1,18.320,65.450,18.667,191.667,0.000,67.541
2,13.649,80.124,21.312,221.667,86.923,50.323
3,12.408,58.902,31.017,202.218,-79.422,45.622
4,14.452,68.025,26.927,177.171,14.107,53.206
5,15.911,69.508,12.470,180.885,87.625,58.676
6,11.970,77.403,11.837,232.194,-5.991,44.007
7,19.561,123.458,34.171,248.156,4.086,72.047
8,11.459,97.159,32.238,240.454,95.528,42.071
9,19.999,113.028,35.832,223.482,17.705,73.735
10,15.109,98.203,20.734,220.698,-77.652,55.589
11,23.210,107.939,44.675,223.891,7.619,85.587
12,12.846,85.324,36.143,185.333,93.597,47.372
13,19.707,86.709,27.745,213.132,35.761,72.579
14,11.386,54.003,20.631,209.174,-50.242,41.820
15,12.773,119.815,53.060,246.894,173.079,47.081
16,14.525,104.288,49.318,241.424,92.025,53.526
17,23.648,132.288,46.658,246.522,22.032,87.143
18,12.262,103.025,47.762,231.456,-60.511,45.004
19,14.379,122.408,56.668,252.278,11.768,52.985
20,10.802,121.740,40.066,242.111,96.254,39.680
21,7.883,130.305,49.850,248.921,57.938,29.010
22,6.496,95.456,22.422,205.000,-26.274,23.802
23,17.590,89.919,41.444,214.922,-12.011,64.909
24,10.875,71.583,33.871,159.140,74.745,40.044
25,21.386,82.151,34.790,181.333,67.908,79.016
26,16.057,82.906,38.161,204.333,-8.647,59.299
27,9.561,106.300,43.321,219.640,104.250,35.121
28,9.124,105.408,39.868,191.779,15.945,33.436
29,11.532,93.889,40.951,190.624,8.802,42.374
30,9.634,103.489,53.296,191.679,112.452,35.371
31,14.087,82.437,43.150,194.853,98.088,51.847
32,10.948,95.100,40.739,246.873,5.787,40.189
33,18.466,93.730,52.690,198.002,-19.011,68.008
34,11.313,111.744,67.346,191.295,72.979,41.533
35,10.875,120.781,60.729,251.250,106.847,40.084
36,8.321,123.022,51.844,247.147,18.113,30.415
37,16.057,99.340,39.693,187.500,-9.720,59.205
38,9.415,114.468,36.000,200.000,90.000,34.581
39,21.167,82.684,41.066,207.000,7.150,78.144
40,13.138,83.253,40.315,179.948,-80.327,48.235
41,18.977,92.906,38.736,236.581,23.895,70.031
42,10.802,96.642,48.272,171.165,-60.642,39.676
43,16.057,153.769,35.344,247.682,93.936,59.035
44,9.999,108.433,50.637,224.512,0.421,36.743
45,12.554,122.481,66.191,227.216,2.344,46.237
46,9.926,113.118,60.260,154.939,-84.883,36.347
47,12.262,95.795,40.659,203.656,30.552,45.175
48,9.561,89.454,29.241,242.413,-52.164,35.234
49,17.663,120.956,38.115,233.967,113.261,64.989
50,11.970,102.653,48.607,234.408,24.212,44.137
